srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
201091101010004,181.3552695278,-62.084529596369,QSO,0.607,,,STAR,1.0,,,297.5742523678489,0.3075853275819448,J120525.27-620504.2,181.355298,-62.084515,0.0418,0.0396,140.1,10.695,10.772,10.185,8.99,11.759,11.085,10.87,0.023,0.022,0.09,,0.023,0.025,0.021,1799062101351024669,0h00,1,110n,AAAU,53,26,17,26,0.096,0.071275
201091101010008,181.18983038921,-61.844216300877,QSO,0.618,,,STAR,1.0,,,297.45478285723374,0.5301269532596865,J120445.56-615039.3,181.1898406,-61.8442567,0.0417,0.04,133.3,10.701,10.775,10.955,8.724,11.737,11.106,10.935,0.024,0.022,0.134,,0.022,0.024,0.026,1799062101351047236,0000,0,880n,AABU,-17,25,22,26,0.043,0.146455
201091101010052,181.40575173579,-61.930462597647,GALAXY,0.558,,,GALAXY,0.928,,,297.5702835937902,0.4634131089796485,J120537.36-615549.6,181.4056698,-61.9304547,0.1808,0.1147,29.7,12.852,13.029,10.797,8.911,14.197,12.904,13.362,0.09,0.092,,,,,0.06,1799062101351024651,h000,1,nnnn,AAUU,,,,,0.46,0.141684
201094701010001,160.322968354592,-59.6769199731695,STAR,0.651,,,,,,,287.1741929613041,-0.8475470990317925,J104117.50-594036.7,160.3229337,-59.6768829,0.0732,0.072,75.3,5.061,4.652,4.219,3.024,5.705,5.578,5.389,0.215,0.113,0.023,0.134,0.029,0.038,0.018,1612059101351006566,00dD,0,011n,BBAB,-70,38,-44,37,0.146,0.147526
201094701010007,160.214386935454,-59.6220986174026,STAR,0.573,,,STAR,0.799,,,287.0997536699626,-0.8257408890657418,J104051.45-593719.7,160.2143993,-59.6221393,0.1914,0.1747,37.2,12.575,12.718,9.42,5.834,13.126,12.519,12.372,0.074,0.11,,,0.026,0.028,0.03,1612059101351007906,P0DD,0,n1nn,ABUU,0,89,0,98,0.047,0.148099
201094801010101,190.880265191408,-63.0296892703207,GALAXY,0.533,,,STAR,0.835,,,302.03443285513407,-0.17173860799388035,J124331.28-630146.8,190.8803345,-63.0296841,0.1577,0.1477,13.4,13.077,13.433,11.661,8.951,14.282,13.808,13.691,0.06,0.086,,,0.068,0.079,0.099,1915063701351059948,dddD,0,12nn,AAUU,-165,157,-7,171,1.778,0.11466
201094802010028,190.985326976253,-63.0812335426245,QSO,0.482,,,STAR,1.0,,,302.08356055195463,-0.22183529914914646,J124356.45-630452.4,190.9852128,-63.0812396,0.0384,0.035,138.4,9.208,9.208,9.087,7.87,9.84,9.505,9.394,0.022,0.02,0.042,0.134,0.022,0.022,0.026,1915063701351057959,0hdH,0,000n,AAAB,27,34,48,34,0.08,0.187347
201094901010001,253.541949766391,-41.8250313504258,STAR,0.907,,,,,,,343.4644683224857,1.1839047346581222,J165410.05-414930.1,253.5419153,-41.8250316,0.0446,0.043,115.3,5.146,5.236,5.378,4.921,5.647,5.583,5.502,0.105,0.049,0.017,0.046,0.03,0.038,0.027,2528042501351050580,h000,1,33nn,AAAA,657,59,-2133,54,0.022,0.092472
201094901010009,253.608317091746,-41.8320372093677,GALAXY,0.651,,,,,,,343.49020100429516,1.141093477307625,J165425.99-414955.4,253.6083226,-41.832083,0.0371,0.0334,91.8,6.509,6.808,6.864,6.33,6.975,6.927,6.908,0.054,0.02,0.022,0.109,0.029,0.042,0.021,2528042501351050819,0000,1,31nn,AAAB,608,37,39,34,0.323,0.165465
201094901010018,253.582565147928,-41.8359804094564,STAR,0.737,,,,,,,343.47504703046616,1.153509156297629,J165419.83-415009.4,253.5826322,-41.8359708,0.0392,0.0363,102.5,7.619,7.702,8.011,7.756,7.678,7.656,7.659,0.026,0.021,0.031,,0.019,0.047,0.027,2528042501351050500,h0h0,1,99nn,AAAU,-45,39,-32,37,0.202,0.183089
201094901010029,253.582088277058,-41.8199004891476,QSO,0.541,,,,,,,343.4873110897114,1.163918020848521,J165419.70-414911.5,253.5820888,-41.8198814,0.0538,0.0498,53.7,5.117,4.681,4.173,3.43,5.963,5.808,5.389,0.166,0.105,0.016,0.03,0.019,0.044,0.024,2528042501351050349,0000,0,00nn,BAAA,422,106,-303,99,0.063,0.06881
201095301010001,161.43381284646,-59.4078109670149,STAR,0.93,,,,,,,287.5439540943434,-0.344787240092543,J104544.12-592428.1,161.4338346,-59.4078123,0.0461,0.0409,136.1,6.476,6.415,6.634,4.454,6.643,6.607,6.54,0.078,0.022,0.174,,0.023,0.044,0.021,1612059101351010955,00OO,0,20nn,AABU,-67,25,86,25,0.065,0.040056
201095301010008,161.842941912885,-59.3940027120438,STAR,0.773,,,STAR,0.991,,,287.72235925081947,-0.23646189804466908,J104722.30-592338.2,161.8429185,-59.3939595,0.0639,0.0626,2.5,11.256,11.354,9.621,5.817,12.151,11.691,11.586,0.03,0.038,,0.255,0.025,0.027,0.026,1612059101351013929,ddHp,1,99nn,AAUB,45,30,-130,31,0.999,0.161289
201100127010067,171.105546952124,-59.3886881037422,STAR,0.95,,,STAR,1.0,,,292.04910020516013,1.6319445673277833,J112425.33-592319.3,171.1055485,-59.3886975,0.0376,0.0354,128.4,10.571,10.584,10.604,9.378,11.675,10.959,10.758,0.023,0.02,0.065,,0.029,0.026,0.024,1699059101351023765,ddh0,0,110n,AAAU,2,25,83,25,0.28,0.033963
201110101010002,170.31282552041,-60.623800881046,GALAXY,0.583,,,STAR,0.764,,,292.09032864308716,0.3354939712501284,J112115.09-603725.7,170.3128965,-60.6238136,0.0391,0.0365,137.2,9.933,9.854,9.967,9.342,10.736,10.311,10.093,0.023,0.02,0.092,,0.024,0.023,0.021,1710060601351030921,00PP,0,89nn,AAAU,50,24,23,24,0.102,0.133467
201111501010006,141.586265161813,-48.0584657737296,STAR,0.828,,,STAR,0.602,,,271.4851756459782,1.8891017281183844,J092620.68-480330.5,141.5861849,-48.0584801,0.0441,0.0421,135.0,12.558,12.615,12.467,9.139,13.213,12.718,12.6,0.024,0.024,,,0.026,0.023,0.025,1417048501351044864,hh00,0,00nn,AAUU,98,50,52,52,0.111,0.199969
201112102010004,165.493584636319,-60.9472439154455,GALAXY,0.662,,,QSO,0.993,,,290.0320779693527,-0.8471076301650866,J110158.44-605650.1,165.4935292,-60.9472738,0.1226,0.1106,18.7,13.476,11.896,7.996,4.785,15.084,14.707,14.744,0.135,0.058,0.115,0.03,0.065,0.078,0.124,1650060601351018467,00pp,1,1113,BABA,110,58,-212,59,1.579,0.144774
201125807010038,160.992485074787,-59.4977044913526,GALAXY,0.47,,,,,,,287.38758047276485,-0.5290199347765551,J104358.19-592951.8,160.9924715,-59.4977424,0.0553,0.0479,175.8,11.787,11.625,3.82,,13.567,12.572,12.158,0.113,0.246,,,0.025,0.024,0.026,1612059101351011547,00d0,3,21nn,BBUZ,0,138,0,132,0.209,0.138773
201126901010036,129.04691842179,-42.474848724875,STAR,0.659,,,STAR,0.947,,,261.48121004546147,-1.044054353213221,J083611.27-422829.5,129.0469762,-42.4748773,0.0613,0.0468,175.6,13.24,13.303,11.958,8.717,13.89,13.388,13.255,0.029,0.032,,,0.04,0.037,0.05,1294042501351032765,0h00,0,nnnn,AAUU,-44,54,-337,61,0.227,0.184728
201128703010002,132.510220613754,-45.6949601095299,STAR,0.929,,,,,,,265.5500408891399,-1.0763662189786265,J085002.45-454141.7,132.5102266,-45.6949204,0.0338,0.0326,129.9,7.719,7.798,7.668,7.164,8.222,7.892,7.768,0.026,0.02,0.019,0.083,0.027,0.033,0.021,1320045501351020817,0000,0,0100,AAAA,48,31,27,30,0.36,0.143673
201128703010050,131.934921379202,-45.6255972522413,QSO,0.868,,,STAR,0.999,,,265.2424651371474,-1.344546787982347,J084744.38-453732.1,131.9349427,-45.6256107,0.0609,0.0597,23.5,13.66,13.604,10.826,7.933,14.738,14.153,13.791,0.03,0.035,0.153,0.169,0.04,0.063,0.055,1320045501351019028,0000,0,100n,AABB,92,73,61,78,0.343,0.072348
201128703010066,132.480366754255,-45.7702631226397,QSO,0.528,,,,,,,265.5951101621371,-1.1401964311260666,J084955.30-454612.8,132.4804274,-45.7702417,0.0394,0.0357,126.3,10.021,10.022,10.157,9.102,11.421,10.524,10.194,0.023,0.021,0.094,,0.021,0.025,0.022,1320045501351020889,0000,0,020n,AAAU,54,33,10,33,0.049,0.170705
201128705010010,133.24941869642,-47.263200799354,QSO,0.574,,,STAR,0.538,,,267.0835734965961,-1.6830604019251554,J085259.87-471547.4,133.249478,-47.263194,0.05,0.0471,160.8,12.609,12.683,11.755,9.007,13.528,12.985,12.83,0.027,0.026,,,0.029,0.034,0.035,1330047001351018640,0h00,1,11nn,AAUU,146,51,-78,53,0.422,0.146879
201128705015016,133.22146358352,-47.402216924159,QSO,0.583,,,STAR,1.0,,,267.1782743126946,-1.7866191862681786,J085253.16-472407.9,133.2215198,-47.4022014,0.0434,0.0413,129.6,12.711,12.592,12.527,9.267,13.709,13.052,12.775,0.024,0.023,,,0.026,0.029,0.03,1330047001351019752,0h00,0,00nn,AAUU,55,49,-6,50,0.191,0.147986
201281204015042,228.078673957644,-59.1416675634072,QSO,0.444,,,STAR,0.988,,,320.14062190792043,-1.0602344423330217,J151218.90-590830.0,228.0787566,-59.1416881,0.1897,0.1705,10.5,12.9,13.187,9.374,7.517,13.632,13.053,12.972,0.068,0.109,,,0.033,0.035,0.039,2275059101351030532,0000,0,00nn,AAUU,-262,168,133,192,0.905,0.16953
201285311010003,248.08273251208,-47.7917304071925,GALAXY,0.69,,,,,,,336.42451827249084,0.18851377472181474,J163219.84-474730.2,248.0826719,-47.7917367,0.0355,0.0335,113.1,6.701,6.356,5.772,4.172,12.21,9.768,8.321,0.042,0.022,0.026,0.041,0.026,0.026,0.022,2474048501351050677,dddD,1,661n,AAAA,133,35,-37,22,0.191,0.148393
201403501010001,206.00391426347,-61.366427967085,STAR,0.873,,,,,,,309.18885367958507,0.8649546290032921,J134400.94-612158.9,206.0039448,-61.3663832,0.0566,0.0523,70.4,4.747,4.621,4.753,4.655,5.671,5.103,4.884,0.219,0.103,0.016,0.045,0.019,0.047,0.026,2052062101351050951,0000,0,0111,BAAA,100,63,328,59,0.172,0.169546
201433801010010,238.82602869488,-53.185519937084,QSO,0.772,,,STAR,1.0,,,328.4509534121584,0.3229458799990871,J155518.25-531108.0,238.826055,-53.1855646,0.0552,0.0532,144.0,9.933,9.991,9.164,6.838,10.505,10.434,10.373,0.026,0.03,0.331,,,,0.034,2391053101351014724,dddH,1,870n,AABU,84,50,-84,50,0.703,0.170466
201477501015026,132.908696322283,-46.1788199848758,STAR,0.436,,,STAR,1.0,,,266.09983743980507,-1.1699278553437502,J085138.08-461043.6,132.9086955,-46.1787805,0.0526,0.0419,164.3,11.627,11.578,11.787,8.826,12.906,12.13,11.873,0.028,0.027,,,0.046,0.05,0.048,1320045501351000179,0h00,0,nnnn,AAUU,-7,32,-37,37,0.046,0.142176
201486901010002,257.16861372622,-39.990053465729,QSO,0.72,,,STAR,1.0,,,346.5953543008551,0.14672997718464972,J170840.46-395924.2,257.1686127,-39.9900692,0.0438,0.0394,95.0,8.409,8.395,8.413,6.583,9.394,8.88,8.613,0.024,0.022,0.14,,0.026,0.059,0.023,2574039401351007782,dddh,1,111n,AABU,214,44,-10,40,0.018,0.056749
201500201010021,210.5860759574,-60.352490331676,STAR,0.622,,,STAR,0.935,,,311.5966720206356,1.3209274709384786,J140220.66-602108.8,210.5860918,-60.3524506,0.1923,0.1731,26.2,13.259,13.752,10.818,8.785,13.866,13.355,13.271,0.082,0.08,,,0.028,0.031,0.043,2100060601351045247,0000,0,00nn,AAUU,161,173,340,189,0.265,0.145742
201511002015009,215.095092843426,-60.889520821778,STAR,0.714,,,,,,,313.5404850072428,0.13702503551490564,J142022.81-605322.3,215.0950778,-60.8895438,0.0364,0.0343,115.0,6.092,6.691,6.101,4.517,7.102,6.988,6.862,0.052,0.021,0.026,0.054,0.024,0.051,0.023,2160060601351014228,hhhh,1,3110,AAAA,-8,32,-276,31,0.408,0.086744
201511002015026,215.091617010779,-61.0814458407892,QSO,0.643,,,,,,,313.47426464420647,-0.04312191890536729,J142021.97-610453.0,215.0915819,-61.0814007,0.04,0.0368,124.0,7.924,7.949,8.135,6.822,9.597,8.612,8.204,0.026,0.021,0.091,,0.021,0.046,0.027,2160060601351007066,hhd0,0,011n,AAAU,0,34,0,34,0.132,0.173622
201525701010067,165.73950522622,-60.853848841739,QSO,0.541,,,STAR,1.0,,,290.1032518804649,-0.713087307430033,J110257.45-605113.9,165.7394077,-60.8538704,0.0406,0.038,133.9,9.849,9.943,10.253,7.662,10.985,10.301,10.1,0.023,0.021,0.144,0.288,0.033,0.03,0.024,1650060601351017478,hhPD,1,11nn,AABB,26,24,-9,24,0.127,0.187839
201623627330037,132.699291194983,-45.6313219755029,QSO,0.848,,,GALAXY,0.999,,,265.58471785507396,-0.9338607418343574,J085047.82-453752.6,132.6992714,-45.6312836,0.0472,0.0452,143.7,12.728,12.737,12.259,9.075,13.645,13.013,12.933,0.025,0.025,0.357,,0.028,0.024,0.031,1320045501351021165,dd00,0,11nn,AACU,135,54,-30,57,0.098,0.146893
202010002010074,247.9743532112,-48.899836707217,QSO,0.53,,,,,,,335.5657991819808,-0.5155489274947673,J163153.85-485359.5,247.9744148,-48.8998734,0.1092,0.1028,175.0,11.337,11.495,10.56,7.191,13.482,12.556,12.09,0.051,0.052,,,0.051,0.048,0.044,2474048501351021186,hh00,1,41nn,AAUU,382,101,-492,109,1.894,0.196691
202042201010002,122.16364965466,-36.083807390498,STAR,0.954,,,STAR,1.0,,,253.19535046637844,-1.7643081866152566,J080839.27-360501.5,122.163628,-36.0837765,0.0303,0.0291,115.4,8.424,7.962,5.461,4.007,9.529,8.88,8.708,0.023,0.02,0.014,0.025,0.023,0.022,0.024,1212036401351052105,0dd0,0,1100,AAAA,0,33,0,34,0.192,0.127919
202042701010003,238.29334883041,-56.44819661355,QSO,0.569,,,STAR,0.972,,,326.13546383926405,-1.9964219221721105,J155310.38-562653.4,238.2932802,-56.4481857,0.0467,0.0449,114.0,11.26,11.397,11.941,8.834,12.505,11.758,11.513,0.025,0.026,,,0.021,0.022,0.021,2373056101351024168,000p,1,74nn,AAUU,32,49,45,49,0.271,0.142026
202070501010015,228.563323238241,-59.4433258258664,STAR,0.926,,,STAR,1.0,,,320.1967704821583,-1.4463635282276046,J151415.19-592636.1,228.5633285,-59.4433703,0.04,0.0388,107.7,10.401,10.292,10.101,8.915,11.525,10.898,10.635,0.024,0.021,0.081,,0.032,0.03,0.029,2275059101351023893,0000,1,420n,AAAU,-261,39,-74,39,0.347,0.160334
203025602010001,250.37882334879,-46.51365330933,STAR,0.898,,,STAR,1.0,,,338.4199261135604,-0.11037561896881742,J164130.90-463048.9,250.3787818,-46.5136105,0.0519,0.0497,128.4,9.061,9.105,8.899,5.688,9.761,9.298,9.129,0.027,0.027,,,0.024,0.024,0.02,2509047001351040340,hhdD,0,00nn,AAUU,12,47,-83,47,0.305,0.185388
203040101010001,122.94195495837,-35.351331106498,QSO,0.662,,,STAR,0.909,,,252.92601722033646,-0.8351613618211406,J081146.07-352104.9,122.941978,-35.35137,0.0525,0.0503,142.7,13.76,13.67,12.604,8.799,14.341,14.237,14.026,0.025,0.031,,0.397,0.03,0.04,0.065,1224034901351002773,0000,0,11nn,AAUC,109,81,-15,87,0.128,0.155402
203040101010007,123.01923367539,-35.368180603685,STAR,0.86,,,STAR,0.985,,,252.97471058900692,-0.7917413732670111,J081204.62-352205.3,123.0192682,-35.3681581,0.0444,0.0415,133.0,12.265,12.283,11.776,8.969,13.173,12.459,12.247,0.024,0.024,0.23,,0.026,0.023,0.024,1224034901351000147,0000,0,11nn,AABU,-52,46,-18,48,0.03,0.129643
203040101010035,122.9931240836,-35.439115353709,GALAXY,0.487,,,STAR,0.988,,,253.02229962939893,-0.8484899095682324,J081158.34-352620.9,122.9930853,-35.4391466,0.0448,0.0426,121.8,12.721,12.623,11.696,9.12,14.206,13.488,13.274,0.024,0.025,,,0.059,0.071,0.052,1224034901351002611,000P,0,11nn,AAUU,27,50,5,54,0.822,0.159996
203040101010044,122.82974649622,-35.510333256241,GALAXY,0.521,,,STAR,0.957,,,253.00886797443775,-0.9988027115101525,J081119.15-353037.2,122.8298078,-35.5103404,0.0519,0.0514,140.8,13.313,13.382,11.507,8.605,14.068,13.72,13.595,0.025,0.033,0.172,0.288,0.036,0.045,0.053,1224034901351002788,dd00,0,11nn,AABB,54,74,12,82,0.655,0.181354
203042005010011,131.900696006755,-41.6570614986714,STAR,0.693,,,STAR,0.922,,,262.1390485694845,1.1293619781514752,J084736.15-413925.5,131.9006654,-41.6571069,0.0453,0.0426,132.9,12.222,12.172,10.681,8.897,13.144,12.455,12.254,0.023,0.025,,,0.024,0.027,0.023,1314042501351047112,0000,0,00nn,AAUU,-44,44,33,46,0.191,0.182927
203071702015110,249.53903745158,-47.406261147091,STAR,0.63,,,STAR,1.0,,,337.3720436662313,-0.2752574393265775,J163809.37-472422.3,249.5390656,-47.40621,0.0817,0.0732,106.6,10.298,10.423,8.564,6.851,10.782,10.521,10.434,0.034,0.044,,,0.022,0.026,0.021,2487047001351022165,dddH,1,nnnn,AAUU,,,,,0.17,0.196469
204019601010001,259.53645548764,-38.434489339755,STAR,0.545,,,,,,,348.93130021762755,-0.4262040210833054,J171808.75-382603.9,259.5364639,-38.4344413,0.0396,0.0367,99.3,7.369,7.402,7.619,8.247,7.704,7.532,7.412,0.029,0.02,0.043,,0.023,0.027,0.017,2595037901351005190,00h0,0,110n,AAAU,-20,50,-52,42,0.053,0.174446
204023303010075,246.65730771432,-49.252447898196,STAR,0.572,,,STAR,1.0,,,334.71548628043325,-0.13395392909271578,J162637.74-491508.7,246.6572649,-49.2524208,0.0378,0.0368,123.4,8.841,8.758,6.093,3.096,9.921,9.333,9.194,0.025,0.023,0.022,0.028,0.022,0.024,0.025,2461050001351049864,Pddd,1,n134,AAAA,-746,40,141,46,0.338,0.140098
204032802010003,246.53405869121,-49.002845646585,STAR,0.843,,,,,,,334.83843090333716,0.09775815462758991,J162608.18-490010.3,246.5340836,-49.0028689,0.0415,0.0379,102.8,6.735,6.978,6.742,5.723,7.884,7.211,7.045,0.059,0.021,0.042,0.174,0.032,0.033,0.021,2474048501351009600,hhOO,1,41nn,AAAB,-44,33,-70,35,0.162,0.102294
204032802010004,246.536518536274,-49.2956076196928,QSO,0.519,,,STAR,1.0,,,334.6296289369432,-0.10745867553706642,J162608.74-491744.1,246.5364503,-49.2955997,0.0447,0.0413,173.5,8.569,8.613,9.574,7.592,9.865,8.998,8.708,0.023,0.024,,,0.024,0.025,0.025,2461050001351049666,00o0,0,nnnn,AAUU,-7,41,39,39,0.244,0.162797
204043502010013,135.13685303743,-45.509315186841,STAR,0.781,,,STAR,1.0,,,266.5959138546676,0.44596611328733166,J090032.85-453033.5,135.1369162,-45.5093249,0.05,0.0437,104.2,12.55,12.493,11.585,8.36,13.606,12.918,12.723,0.025,0.026,0.181,,0.033,0.036,0.034,1342045501351026300,dd00,1,nnnn,AABU,240,50,-54,50,0.109,0.163051
204043502010065,135.06658657812,-45.550304494,GALAXY,0.664,,,STAR,1.0,,,266.59436592142106,0.3819289251897322,J090015.96-453301.0,135.0665089,-45.5503035,0.0364,0.0334,135.0,10.054,10.102,9.837,8.907,10.302,10.142,10.103,0.022,0.019,0.048,,0.021,0.024,0.023,1342045501351025919,0hd0,0,nnnn,AAAU,77,31,23,31,0.105,0.195887
204051819010001,170.445070072312,-59.8633265961532,GALAXY,0.592,,,STAR,0.954,,,291.89321493890105,1.072909062147001,J112146.81-595147.9,170.4450767,-59.8633166,0.0344,0.0321,137.5,8.043,7.982,7.807,7.412,8.548,8.34,8.185,0.023,0.019,0.022,0.091,0.03,0.036,0.023,1710060601351055499,HH00,0,nn11,AAAA,-27,23,-4,23,0.015,0.037945
204053904010007,233.95830968765,-57.85641371059,QSO,0.681,,,GALAXY,0.852,,,323.41272360004626,-1.676825440857436,J153549.99-575123.2,233.9582939,-57.8564658,0.0429,0.0402,115.4,11.549,11.638,11.575,8.997,12.693,11.936,11.728,0.025,0.021,0.479,,0.023,0.023,0.021,2326057601351024520,00H0,0,11nn,AACU,-73,54,-123,58,0.327,0.189998
204065801015061,257.20568212721,-41.035095803453,GALAXY,0.653,,,STAR,0.977,,,345.7739015636153,-0.49990485113097677,J170849.36-410206.4,257.2056916,-41.0351347,0.1309,0.1208,175.3,11.592,11.899,9.343,8.282,14.508,12.794,12.167,0.053,0.07,0.2,0.437,0.075,0.07,0.05,2571040901351030474,0000,1,100n,AABC,-291,137,282,150,1.768,0.142264
204066501010001,243.96885760345,-51.632391608382,QSO,0.514,,,STAR,1.0,,,331.8232938191446,-0.612091771868435,J161552.53-513756.7,243.9688931,-51.6324314,0.0392,0.0363,107.3,8.03,7.863,7.754,7.425,9.285,8.735,8.366,0.026,0.02,0.03,0.311,0.023,0.026,0.023,2431051501351023424,dhOH,1,nnnn,AAAB,77,42,291,38,0.396,0.163652
204066501010014,243.704661112522,-51.7800077354183,QSO,0.573,,,STAR,1.0,,,331.6029365906159,-0.6055230097021979,J161449.10-514648.1,243.7046229,-51.7800547,0.0806,0.0792,96.1,11.076,11.382,10.053,8.018,12.48,11.568,11.304,0.041,0.039,,,0.02,0.023,0.023,2431051501351020953,0oOH,1,nnnn,AAUU,217,77,165,84,0.199,0.189284
205020801010010,258.91866900018,-39.570736009459,QSO,0.627,,,,,,,347.72683654392284,-0.6925312423735238,J171540.47-393414.7,258.9186656,-39.5707567,0.0391,0.0362,82.0,6.201,6.38,6.367,5.756,7.201,6.874,6.639,0.067,0.021,0.025,0.06,0.02,0.026,0.021,2593039401351015829,hhhh,1,6411,AAAA,-40,37,38,35,0.075,0.074971
205032201010043,177.853538489869,-62.4964781869829,STAR,0.543,,,STAR,0.992,,,296.0644640135408,-0.4277657352581669,J115124.85-622947.4,177.853544,-62.4965081,0.0553,0.0536,154.5,11.362,11.477,11.011,8.987,11.707,11.434,11.324,0.029,0.029,0.303,,0.024,0.024,0.024,1768062101351019510,00P0,0,31nn,AABU,0,28,0,28,0.075,0.108152
205037801010013,179.214451790517,-62.5787333953396,STAR,0.397,,,STAR,0.998,,,296.69478129638446,-0.3697919518107581,J115651.45-623443.4,179.214378,-62.5787425,0.0469,0.0432,146.9,11.457,11.544,8.243,5.852,12.105,11.786,11.657,0.028,0.023,0.037,0.058,0.025,0.028,0.028,1799062101351007747,00h0,1,4200,AAAA,56,26,126,27,0.457,0.126657
205109801010031,198.29451213432,-62.551247114664,GALAXY,0.594,,,STAR,1.0,,,305.43428893895396,0.21482500296018173,J131310.69-623304.4,198.2945739,-62.5512266,0.0676,0.0641,33.2,9.78,9.442,5.182,0.718,10.672,10.297,10.211,0.031,0.041,0.054,0.051,0.026,0.025,0.026,1989062101351014590,hhOD,1,00nn,AAAA,195,46,-308,48,1.419,0.126303
205121801010206,251.87960958552,-45.332128311966,GALAXY,0.765,,,STAR,1.0,,,339.9964392378512,-0.12854818191004927,J164731.09-451955.7,251.879546,-45.332151,0.043,0.0415,89.9,8.106,8.026,8.532,5.046,13.399,10.341,8.995,0.024,0.023,,,0.054,0.028,0.026,2513045501351026979,dddd,0,00nn,AAUU,55,38,114,38,0.295,0.180351
205557001010121,214.70031693506,-60.942193522525,GALAXY,0.694,,,STAR,1.0,,,313.34201333553017,0.15146002478392961,J141848.06-605631.8,214.7002561,-60.9421789,0.0774,0.0714,73.6,10.718,10.859,10.548,8.724,10.952,10.746,10.727,0.035,0.038,0.132,,0.023,0.022,0.023,2160060601351012624,Hd0H,1,nnnn,AABU,,,,,0.255,0.11866
205601914010004,177.05539606782,-60.265211250429,QSO,0.55,,,STAR,1.0,,,295.1653709749384,1.6498073975521237,J114813.28-601554.9,177.055361,-60.265254,0.0383,0.0357,135.0,10.281,10.387,10.137,8.674,11.311,10.609,10.424,0.023,0.02,0.077,,0.026,0.023,0.023,1770060601351042902,0000,0,110n,AAAU,4,25,-27,25,0.039,0.166196
205601914010124,177.18477207851,-60.092348279221,QSO,0.629,,,STAR,1.0,,,295.1860618438093,1.833092002505727,J114844.35-600532.5,177.1848239,-60.0923772,0.0692,0.0673,0.2,13.401,13.649,12.017,8.756,14.586,13.912,13.629,0.032,0.039,0.224,,0.065,0.091,,1770060601351056612,00h0,1,11nn,AABU,156,56,55,56,1.075,0.139542
206000801010001,259.75217184667,-38.81424903983,STAR,0.671,,,,,,,348.7176023808837,-0.7825153553544176,J171900.53-384851.3,259.7522146,-38.8142701,0.0404,0.0396,102.1,6.004,5.733,5.42,5.101,7.385,6.963,6.578,0.064,0.044,0.021,0.327,0.018,0.026,0.018,2593039401351053306,p0hd,1,4410,AAAB,720,41,-854,40,0.128,0.141725
206000801010003,259.67676177776,-38.746209054636,STAR,0.909,,,STAR,1.0,,,348.73951027653203,-0.6953065070696597,J171842.40-384446.3,259.6767005,-38.7461976,0.0484,0.0467,129.7,9.025,9.063,10.415,5.115,9.908,9.352,9.181,0.025,0.025,,0.116,0.022,0.026,0.026,2593039401351053648,0oPd,1,77n4,AAUB,102,46,130,46,0.046,0.177014
206000801010016,259.87949631823,-38.876228862515,QSO,0.505,,,STAR,1.0,,,348.72372973679126,-0.8992963795160445,J171931.06-385234.5,259.8794502,-38.8762588,0.0404,0.0382,119.0,9.029,9.069,8.573,3.133,10.562,10.018,9.694,0.024,0.021,0.132,0.031,0.022,0.022,0.029,2593039401351053736,hdHD,1,n1nn,AABA,-796,43,-24,41,1.44,0.168263
206020201010002,253.74369935909,-41.150849434659,QSO,0.567,,,,,,,344.08360090659255,1.490898405759625,J165458.48-410903.1,253.7436832,-41.1508828,0.0475,0.0459,34.2,4.611,4.18,3.955,3.174,5.148,5.09,4.904,0.171,0.127,0.015,0.018,0.034,0.036,0.018,2531040901351020208,dd00,1,01nn,BBAA,-384,90,42,91,0.263,0.12777
206020201010011,253.66022817963,-41.190748042102,QSO,0.503,,,STAR,1.0,,,344.0130401108736,1.51465717446039,J165438.46-411126.6,253.6602862,-41.1907273,0.0576,0.0557,152.9,10.984,11.037,9.581,7.395,12.275,11.419,11.102,0.03,0.029,0.07,0.269,0.022,0.022,0.019,2531040901351020937,0000,0,10nn,AAAB,-49,69,110,67,0.216,0.173998
206047001010001,154.731610084886,-58.946142556549,GALAXY,0.508,,,STAR,0.986,,,284.3518310065682,-1.6901079443367701,J101855.58-585646.0,154.7316107,-58.9461153,0.0413,0.0372,153.0,9.897,9.906,10.41,8.808,10.436,10.144,10.016,0.024,0.021,0.378,,0.022,0.022,0.019,1555059101351030719,0hdp,0,11nn,AACU,-3,27,-83,27,0.152,0.098075
206047001010039,154.529829363863,-59.1146054594228,STAR,0.615,,,STAR,1.0,,,284.3580068442331,-1.8879029576214703,J101807.16-590652.5,154.5298519,-59.1146062,0.0428,0.0382,169.5,11.252,11.366,10.085,8.588,12.031,11.408,11.295,0.023,0.022,0.062,0.385,0.026,0.022,0.024,1555059101351032738,0hO0,0,nnnn,AAAC,-108,32,-42,33,0.17,0.041756
