srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
205539502010011,266.784409539058,-32.2518192003636,STAR,0.546,,,STAR,1.0,,,357.3357148829789,-2.0011400892392004,J174708.26-321506.5,266.7844388,-32.2518273,0.0439,0.0417,115.8,8.745,8.859,8.531,6.972,9.59,9.036,8.867,0.025,0.023,0.063,0.14,0.022,0.025,0.022,2664031901351021428,dd00,0,2111,AAAB,26,39,-163,39,0.089,0.093877
205544401010001,258.75920791133,-33.561692948792,STAR,0.843,,,,,,,352.5405805635386,2.908737591081781,J171502.20-333341.9,258.7591892,-33.5616534,0.0363,0.0352,149.4,6.886,6.924,6.838,6.625,7.92,7.283,7.068,0.05,0.022,0.018,0.078,0.023,0.04,0.026,2591033401351015540,0000,0,0000,AAAA,-123,38,-225,38,2.13,0.15307
205544401010002,258.83020387275,-33.548415042609,STAR,0.868,,,,,,,352.585836118932,2.8683158469732293,J171519.25-333254.3,258.8302238,-33.5484179,0.0416,0.0391,164.3,5.426,5.198,5.174,4.693,5.655,5.683,5.591,0.123,0.055,0.015,0.032,0.021,0.027,0.018,2591033401351015523,dddd,0,0111,BAAA,631,48,-71,46,0.06,0.060679
205547201010001,264.798138998255,-30.3438670978449,GALAXY,0.48,,,,,,,358.0677186966851,0.44519720359458437,J173911.55-302037.7,264.7981439,-30.3438188,0.0416,0.038,110.6,6.999,6.998,7.226,7.83,8.6,7.823,7.428,0.037,0.021,0.047,,0.021,0.027,0.023,2643030301351029359,00hH,0,011n,AAAU,73,43,60,42,0.269,0.174586
205547201010003,264.579848986052,-30.3985634312609,STAR,0.755,,,STAR,1.0,,,357.92093578378115,0.5752652936538999,J173819.14-302354.8,264.5797632,-30.3985797,0.1111,0.1015,168.3,10.047,10.266,9.689,8.246,10.634,10.213,10.13,0.044,0.059,,,,0.023,0.026,2643030301351031127,ddd0,0,11nn,AAUU,38,126,-73,125,0.44,0.272828
205547201010007,264.616111570691,-30.35515843888,STAR,0.598,,,STAR,1.0,,,357.97434425808,0.5720208089777863,J173827.88-302118.6,264.6161783,-30.355183,0.0829,0.0777,175.4,9.649,9.809,9.792,7.904,10.146,9.802,9.687,0.037,0.041,,,0.025,0.026,0.023,2643030301351030657,00h0,0,00nn,AAUU,-134,92,-90,84,0.167,0.225297
206048602010001,273.54373080196,-32.7930226083025,STAR,0.854,,,,,,,359.6723682791062,-7.230203593763931,J181410.48-324735.0,273.54369,-32.7930819,0.0305,0.0299,111.0,7.14,7.096,4.966,1.93,8.071,7.435,7.249,0.049,0.021,0.015,0.015,0.023,0.051,0.02,2735033401351060332,0000,0,1100,AAAA,-31,373,-78,100,0.701,0.24658
206048602010002,273.592012353055,-32.7695945901845,STAR,0.958,,,STAR,1.0,,,359.71229994972026,-7.255251947143186,J181422.07-324610.7,273.591996,-32.7696498,0.0356,0.0331,93.8,8.479,8.409,8.373,8.164,9.443,8.766,8.539,0.023,0.02,0.024,,0.023,0.038,0.023,2735033401351061097,0h00,0,110n,AAAU,-41,45,36,49,0.668,0.204873
206048602010003,273.423378301927,-32.696275440996,STAR,0.688,,,GALAXY,0.694,,,359.7111633909744,-7.095573360125841,J181341.62-324146.7,273.423457,-32.6963176,0.0499,0.0492,95.9,11.732,11.827,11.815,8.579,12.393,11.993,11.944,0.026,0.03,0.361,,0.027,0.031,0.029,2735033401351060854,hh00,0,01nn,AACU,48,62,68,67,0.06,0.282722
206048602010015,273.538745964105,-32.974297643951,STAR,0.767,,,STAR,0.988,,,359.50861134202444,-7.310772314035179,J181409.28-325827.3,273.538682,-32.9742661,0.0664,0.0639,125.6,12.767,12.894,12.033,8.74,13.306,12.877,12.819,0.031,0.038,0.401,,0.022,0.022,0.023,2735033401351048121,0000,0,11nn,AACU,-271,95,-234,99,0.15,0.224103
206048602010044,273.548449609867,-32.8834056709983,STAR,0.654,,,STAR,0.991,,,359.5935613158921,-7.275736780043638,J181411.61-325300.1,273.5484054,-32.883387,0.0713,0.0694,144.2,13.251,13.508,12.218,8.258,14.173,13.4,13.299,0.031,0.052,0.513,,0.03,0.036,0.03,2735033401351048699,0000,0,11nn,AACU,-136,135,-208,144,0.374,0.149534
206048602010095,273.541059828741,-32.749502218301,STAR,0.56,,,,,,,359.71015031693565,-7.207974608794756,J181409.85-324458.4,273.5410634,-32.749556,0.0475,0.0448,115.1,11.398,11.519,11.378,8.319,12.554,11.864,11.668,0.025,0.026,0.186,,0.026,0.025,0.021,2735033401351062534,hh00,1,22nn,AABU,-541,57,200,57,0.734,0.193939
206048602010107,273.842620979784,-32.8261001594192,STAR,0.684,,,STAR,1.0,,,359.7603175055855,-7.468094516360005,J181522.23-324933.8,273.8426389,-32.8260694,0.038,0.0378,15.1,10.101,10.049,9.866,8.125,11.074,10.436,10.201,0.022,0.021,0.053,,0.021,0.022,0.019,2735033401351057756,0h00,0,nnnn,AAAU,-2,39,-32,38,0.882,0.123178
206048602015023,273.526794450908,-32.9411895541685,STAR,0.555,,,GALAXY,0.825,,,359.53346504960973,-7.286503555049514,J181406.44-325628.2,273.5268536,-32.9411935,0.0537,0.0506,114.2,12.418,12.545,11.635,8.654,12.89,12.529,12.527,0.026,0.031,0.274,0.406,0.022,0.023,0.024,2735033401351047827,0h00,0,11nn,AABC,18,78,-193,82,0.073,0.179156
206049802010001,268.7090198863,-33.385374890847,STAR,0.951,,,STAR,1.0,,,357.1845007778573,-3.970390119556842,J175450.16-332307.3,268.7090056,-33.3853682,0.0444,0.0429,95.3,9.767,9.655,9.642,8.878,10.744,10.103,9.884,0.026,0.022,0.059,,0.024,0.024,0.021,2681033401351029966,0000,0,000n,AAAU,-31,55,-50,62,1.458,0.049204
206049802015006,268.83653084163,-33.381190874181,QSO,0.634,,,STAR,1.0,,,357.2416225424761,-4.060429276118828,J175520.75-332252.0,268.836477,-33.3811364,0.0556,0.0526,116.3,10.315,10.464,10.649,7.956,11.099,10.561,10.411,0.028,0.029,0.154,,0.024,0.024,0.024,2681033401351026673,0000,1,nnnn,AABU,-675,61,433,60,0.387,0.254145
206527601010060,269.88083683576,-39.000709840642,STAR,0.528,,,STAR,1.0,,,352.7440206155639,-7.563768717852938,J175931.39-390002.6,269.8808022,-39.0007394,0.036,0.0319,89.8,8.892,8.951,8.946,8.515,9.17,9.007,8.952,0.021,0.019,0.034,0.379,0.023,0.023,0.023,2690039401351051367,0h00,0,nnnn,AAAC,-72,40,41,37,0.268,0.143996
206533201010018,263.503464266105,-33.4900662806973,STAR,0.693,,,,,,,354.82449904862534,-0.3211328744194357,J173400.82-332924.0,263.5034403,-33.4900055,0.0636,0.061,160.3,9.297,9.314,8.474,6.162,9.772,9.486,9.438,0.034,0.031,0.066,0.083,0.023,0.025,0.026,2627033401351023358,hhhd,1,23nn,AAAA,-123,75,63,83,0.755,0.230398
206533201010183,263.766586687469,-33.5020917630417,GALAXY,0.696,,,,,,,354.9333229836799,-0.5120503006209848,J173503.98-333007.5,263.7666126,-33.5020989,0.0413,0.0383,103.9,6.374,6.758,6.765,6.454,7.744,7.381,7.174,0.058,0.021,0.047,0.229,0.019,0.027,0.021,2645033401351013574,00dD,1,311n,AAAB,-53,40,-63,39,0.405,0.08208
206707303015079,265.88521925963,-33.326315221545,QSO,0.538,,,STAR,1.0,,,356.02401209845283,-1.915324300714216,J174332.44-331934.5,265.8851833,-33.3262705,0.0401,0.0378,105.6,8.263,8.37,8.336,7.868,10.608,9.109,8.558,0.023,0.021,0.066,0.33,0.022,0.022,0.021,2663033401351033885,hhh0,1,211n,AAAB,78,43,-31,42,0.198,0.19384
206731403010020,268.0096429381,-37.420782406991,QSO,0.772,,,GALAXY,0.988,,,353.39604303135195,-5.505169830815657,J175202.33-372514.8,268.0097197,-37.4207802,0.0546,0.0532,135.0,11.741,11.839,11.653,8.789,12.851,12.096,11.883,0.027,0.031,,,0.028,0.028,0.024,2671037901351054046,0000,0,00nn,AAUU,158,70,-94,79,0.333,0.2197
206940402010002,267.586146482157,-30.4477109088558,QSO,0.444,,,STAR,1.0,,,359.23582957128895,-1.6594087936561186,J175020.66-302651.8,267.5861007,-30.4477441,0.0626,0.0597,168.9,9.333,9.47,9.391,7.464,10.251,9.638,9.454,0.032,0.03,0.405,0.233,0.022,0.027,0.026,2678030301351017337,hhDD,1,20nn,AACB,-240,82,-137,76,0.213,0.18559
206950004010001,259.28266947162,-36.672657900577,QSO,0.677,,,STAR,0.999,,,350.25370690702914,0.7552520684576088,J171707.83-364021.8,259.2826445,-36.6727302,0.11,0.1033,0.3,11.347,11.396,10.682,8.186,12.56,11.932,11.715,0.052,0.046,,,0.031,0.033,0.036,2592036401351019095,ddH0,1,41nn,AAUU,-452,108,-355,119,0.864,0.270098
207235702010016,259.94966858398,-31.206942266584,STAR,0.486,,,STAR,1.0,,,355.04827031431483,3.44355319752249,J171947.91-311225.1,259.9496279,-31.2069905,0.0422,0.0396,98.9,9.885,10.019,9.646,7.674,10.546,10.111,10.005,0.024,0.022,0.079,0.221,0.026,0.027,0.025,2594031901351054104,0000,1,000n,AAAB,-1,46,-148,44,0.099,0.214096
207416201010003,271.208553755586,-34.3029209908527,QSO,0.589,,,STAR,0.714,,,357.4061896938091,-6.2292603644163265,J180450.04-341810.4,271.2085359,-34.3029042,0.0429,0.0401,103.3,11.303,11.46,11.928,8.943,12.148,11.641,11.495,0.023,0.023,0.29,,0.027,0.031,0.032,2704034901351056252,0000,1,00nn,AABU,-305,52,-59,54,0.663,0.08047
207416201010028,271.17685369575,-34.2802258266843,STAR,0.628,,,,,,,357.4135348053564,-6.195383126431324,J180442.43-341648.6,271.176796,-34.2801776,0.0401,0.0364,95.4,9.953,10.031,10.073,8.789,10.489,10.186,10.124,0.023,0.021,0.064,,0.024,0.025,0.025,2704034901351055682,0000,1,110n,AAAU,-77,44,-31,42,0.295,0.244228
207451302010012,266.370685620789,-31.359369723081,STAR,0.667,,,STAR,1.0,,,357.91611760698873,-1.2372752481277283,J174528.96-312133.6,266.3706914,-31.3593583,0.042,0.0395,99.9,8.09,8.162,8.31,8.414,8.813,8.368,8.227,0.024,0.022,0.081,,0.03,0.061,0.023,2664031901351045825,HH00,1,nn1n,AAAU,-15,47,81,53,0.117,0.044784
207451302010017,266.28015318235,-31.550169789241,QSO,0.517,,,,,,,357.712984639266,-1.2708270082544861,J174507.25-313300.6,266.2802165,-31.5501896,0.0417,0.0398,86.2,7.946,8.035,7.781,6.369,9.851,8.745,8.262,0.025,0.021,0.068,0.084,0.021,0.034,0.024,2664031901351042928,hhhh,1,1110,AAAA,31,62,-190,49,0.088,0.206818
207631802010003,263.68250019986,-30.090622833821,QSO,0.476,,,STAR,1.0,,,357.7634963047976,1.394401294681626,J173443.80-300526.1,263.682533,-30.0905971,0.0619,0.0584,68.1,9.048,9.098,9.877,8.791,10.708,9.809,9.517,0.03,0.031,0.172,,0.03,0.037,0.037,2643030301351041017,hh00,1,nnnn,AABU,-133,68,137,50,0.153,0.137991
207631803010001,266.47507154436,-31.250899280424,STAR,0.841,,,STAR,1.0,,,358.0551935558149,-1.2569598398105548,J174554.01-311503.3,266.4750633,-31.2509431,0.0593,0.0575,131.9,9.434,9.546,9.807,6.436,10.27,9.619,9.472,0.031,0.029,0.338,,0.023,0.025,0.025,2664031901351059891,hhdd,1,03nn,AABU,252,65,254,70,0.246,0.159853
207631803010088,266.41027568548,-31.131653695536,GALAXY,0.697,,,STAR,1.0,,,358.1281844332914,-1.1475679796470861,J174538.45-310753.9,266.4102091,-31.1316481,0.0485,0.047,174.9,8.932,8.947,8.356,6.813,12.958,10.68,9.661,0.027,0.025,0.059,0.203,0.04,0.031,0.03,2664031901351059404,hhPp,1,21n0,AAAB,1,50,-166,50,0.625,0.206287
207637004010001,267.659841116254,-40.3183506073608,STAR,0.881,,,,,,,350.7390564256108,-6.726178971256103,J175038.37-401906.3,267.6599,-40.3184204,0.0358,0.0337,73.1,6.47,6.452,6.473,6.502,7.175,6.649,6.539,0.07,0.022,0.015,0.064,0.021,0.027,0.024,2670040901351054712,hh00,0,4100,AAAA,81,41,-179,38,0.348,0.298707
207637004010002,267.48714921755,-40.4395480112869,STAR,0.935,,,STAR,1.0,,,350.5669735286805,-6.67340193902099,J174956.91-402622.6,267.4871469,-40.4396292,0.0392,0.0358,92.2,9.997,10.07,10.171,8.669,11.014,10.396,10.313,0.022,0.021,0.082,,0.036,0.034,0.038,2670040901351050204,0000,1,111n,AAAU,235,41,453,46,0.726,0.292341
207641915010059,264.874088736172,-29.0147142183505,GALAXY,0.622,,,STAR,1.0,,,359.2279623972583,1.0971896094676035,J173929.79-290052.8,264.8741372,-29.0146812,0.0507,0.0495,112.4,8.341,8.492,7.997,7.942,11.471,9.671,8.879,0.027,0.028,0.042,0.333,0.036,0.037,0.032,2657028801351014781,pp0d,1,211n,AAAB,-10,49,82,49,0.455,0.193275
207641917010003,265.57415494946,-28.946586602166,QSO,0.608,,,,,,,359.6101178563705,0.613792996349001,J174217.80-285647.9,265.5741735,-28.946652,0.042,0.0393,120.3,6.706,6.755,6.976,7.91,7.978,7.426,7.065,0.061,0.021,0.031,,0.03,0.026,0.018,2657028801351019649,dddH,1,330n,AAAU,-20,40,-258,38,0.112,0.242522
207641917010050,265.70753677642,-28.943520870471,QSO,0.494,,,STAR,1.0,,,359.6741867810323,0.5161784143616586,J174249.78-285636.6,265.7074542,-28.9435041,0.0933,0.0858,169.5,9.287,9.432,10.276,7.449,14.259,11.808,10.657,0.039,0.049,,,0.044,0.038,0.035,2657028801351020652,0h00,1,21nn,AAUU,-1235,78,-187,82,1.806,0.267048
207644301010006,266.179491480018,-32.8183499022631,QSO,0.585,,,STAR,1.0,,,356.5862419666857,-1.8598496706174976,J174443.08-324906.0,266.1795003,-32.8183356,0.0388,0.036,98.9,8.004,8.074,8.109,8.062,9.262,8.481,8.201,0.023,0.021,0.035,,0.024,0.036,0.015,2663033401351059742,0ddd,0,000n,AAAU,123,43,-149,41,0.126,0.058073
207703803010034,271.329329382604,-34.3026339418863,STAR,0.706,,,STAR,1.0,,,357.45465317075576,-6.316629210100195,J180519.03-341809.6,271.3293221,-34.3026717,0.0366,0.0347,86.9,8.951,8.985,8.962,8.568,9.287,9.057,9.021,0.023,0.02,0.029,,0.021,0.021,0.02,2704034901351056980,0000,0,001n,AAAU,-6,38,55,37,0.081,0.13754
208016807010013,267.0200400969,-30.264269332303,QSO,0.654,,,STAR,1.0,,,359.14192183819705,-1.1461219766977928,J174804.79-301551.1,267.019999,-30.2642016,0.0573,0.0542,139.7,8.955,8.923,10.224,7.955,9.578,9.338,9.16,0.029,0.029,,,0.022,0.022,0.021,2678030301351040246,ddhH,1,00nn,AAUU,-76,72,79,79,1.097,0.275311
208016816010040,267.67417424617,-30.271227624411,GALAXY,0.556,,,STAR,1.0,,,359.42639968451783,-1.6343333047786077,J175041.79-301616.4,267.6741594,-30.2712227,0.0448,0.0442,170.7,8.368,8.511,8.369,8.203,10.432,9.082,8.57,0.025,0.026,0.036,0.392,0.022,0.025,0.021,2678030301351032898,pPPP,0,1nnn,AAAC,-10,49,-137,49,0.069,0.04941
200074207010001,210.62104799488,-62.340735902607,STAR,0.942,,,STAR,1.0,,,311.07345327881944,-0.597321728287991,J140229.01-622026.6,210.6209033,-62.340744,0.0407,0.0391,131.5,8.732,8.608,7.775,5.356,9.836,9.186,8.96,0.024,0.022,0.051,0.084,0.026,0.024,0.023,2115062101351015135,dddp,1,1111,AAAA,22,85,-80,51,0.31,0.243645
200074208010024,209.89549510996,-61.705565778777,STAR,0.533,,,STAR,1.0,,,310.9143955124583,0.10551365076992592,J135934.92-614219.8,209.895519,-61.7055158,0.1028,0.0974,178.7,12.343,13.67,11.378,8.487,12.841,12.524,12.469,0.042,0.068,,,0.021,0.027,0.03,2084062101351047382,dDHP,1,3nnn,AAUU,6,215,-221,211,0.353,0.184484
200074212010001,209.00227444598,-60.220264654656,STAR,0.589,,,STAR,1.0,,,310.87255243346783,1.652192887806312,J135600.53-601313.1,209.0022366,-60.2203161,0.0378,0.0347,120.5,9.751,9.83,9.613,8.713,10.739,10.176,9.988,0.022,0.02,0.104,0.501,0.022,0.024,0.019,2100060601351035498,0000,0,110n,AAAC,-145,35,-79,34,0.147,0.197216
200074212010005,208.7732280982,-60.371478118196,STAR,0.589,,,STAR,0.763,,,310.72530826910713,1.533521142055911,J135505.57-602217.2,208.7732427,-60.3714524,0.0497,0.0492,7.1,11.086,11.14,11.4,9.058,11.893,11.425,11.253,0.027,0.026,,,0.023,0.03,0.026,2100060601351035897,0000,0,11nn,AAUU,32,45,76,46,0.383,0.0962
200074213010006,209.09262439644,-59.85425048907,STAR,0.647,,,STAR,1.0,,,311.0071937011368,1.9955478492019747,J135622.23-595115.3,209.0926524,-59.8542704,0.0416,0.0379,174.4,10.255,10.305,11.067,8.822,10.783,10.399,10.3,0.023,0.021,0.276,,0.026,0.022,0.021,2100060601351055958,00hH,0,nnnn,AABU,-36,35,153,35,0.41,0.087794
200074213010051,208.97412104136,-59.934999147261,GALAXY,0.64,,,STAR,0.99,,,310.92953542305446,1.9320674149048023,J135553.78-595605.9,208.9741234,-59.9349838,0.0469,0.0449,143.8,11.342,11.39,11.776,8.179,11.886,11.734,11.602,0.025,0.024,0.494,,0.027,0.034,0.03,2100060601351058553,000O,1,11nn,AACU,267,46,311,47,0.349,0.055444
200074217010005,210.63111576471,-61.657484442514,STAR,0.769,,,STAR,1.0,,,311.26355990669884,0.05896750591390167,J140231.44-613926.8,210.6310327,-61.6574542,0.0638,0.0611,3.9,10.869,10.769,8.668,4.916,12.108,11.436,11.161,0.029,0.038,0.201,0.325,0.026,0.029,0.024,2115062101351040758,ddh0,1,3110,AABB,79,50,-269,52,0.458,0.178914
200074220010009,210.78907902082,-60.3996014758856,QSO,0.517,,,,,,,311.680399542179,1.2482508481561918,J140309.35-602358.5,210.7889616,-60.3996042,0.0328,0.032,142.9,7.019,6.983,5.024,-0.122,7.625,7.432,7.258,0.045,0.021,0.017,0.023,0.023,0.026,0.027,2100060601351043104,dddh,1,5244,AAAA,349,35,-84,34,0.128,0.208943
200221401010020,248.60599560274,-48.069581749483,GALAXY,0.524,,,STAR,1.0,,,336.45912650731856,-0.25749476093124185,J163425.43-480410.3,248.605991,-48.0695552,0.0915,0.0842,3.7,10.306,10.041,5.622,0.308,14.006,12.023,10.991,0.043,0.072,0.042,0.051,0.048,0.04,0.027,2474048501351047369,hhdd,1,4314,AAAA,-197,70,1099,77,0.851,0.096134
200361402015019,201.48456031174,-62.277471544691,GALAXY,0.495,,,STAR,1.0,,,306.9324058666216,0.3259994198848432,J132556.28-621638.6,201.4845049,-62.2774048,0.04,0.0368,126.7,8.949,8.964,9.042,7.691,9.428,9.079,9.048,0.022,0.021,0.124,,0.023,0.022,0.023,2021062101351014753,00d0,0,110n,AABU,5,36,-55,35,0.152,0.257604
200453409015006,219.785168687933,-60.6327140102216,QSO,0.583,,,STAR,1.0,,,315.76318111640785,-0.47244379182616963,J143908.45-603757.8,219.7852381,-60.6327303,0.0708,0.0675,17.7,11.1,11.22,10.463,8.475,12.498,11.681,11.366,0.035,0.035,,,0.029,0.027,0.023,2190060601351028007,hdh0,0,00nn,AAUU,-66,67,-89,79,0.157,0.135936
200493501010002,217.142424211487,-62.7767119964512,QSO,0.77,,,STAR,0.868,,,313.78190852397995,-1.9691940086570323,J142834.14-624636.2,217.142264,-62.7767486,0.0506,0.0483,128.7,11.561,11.716,11.069,8.932,12.34,11.945,11.845,0.06,0.024,0.164,,0.026,0.029,0.04,2178062101351008615,ddPD,1,30nn,AABU,-264,48,-83,49,0.225,0.294904
200493501010006,217.635270666796,-62.6957888045063,STAR,0.704,,,STAR,1.0,,,314.02173862750436,-1.977471966293329,J143032.49-624144.8,217.6354071,-62.6957832,0.0404,0.0375,122.9,9.606,9.681,9.997,8.647,10.154,9.775,9.676,0.023,0.021,0.091,,0.023,0.025,0.023,2178062101351005236,00h0,0,000n,AAAU,-46,34,-32,34,0.164,0.226188
200493501010009,217.20750788719,-62.6972613084366,STAR,0.735,,,STAR,0.793,,,313.8388101591465,-1.9062087214560521,J142849.78-624150.3,217.2074487,-62.6973148,0.0637,0.0614,179.7,12.225,12.355,12.323,9.177,12.883,12.46,12.325,0.031,0.033,,,0.029,0.035,0.034,2178062101351008985,0000,0,21nn,AAUU,-15,59,23,62,0.279,0.215933
200515501010005,167.773719324356,-60.7774383163058,STAR,0.79,,,STAR,1.0,,,290.98604142653585,-0.2543738607837973,J111105.68-604638.9,167.7736738,-60.7774735,0.0458,0.0443,149.6,11.208,11.223,12.645,9.423,11.872,11.357,11.204,0.025,0.025,0.494,,0.022,0.022,0.019,1680060601351014723,00H0,0,00nn,AACU,28,26,2,26,0.137,0.14987
200515501010020,167.736722820346,-60.7060967639134,GALAXY,0.533,,,STAR,0.93,,,290.94235953672234,-0.19514131612597574,J111056.83-604222.0,167.7368112,-60.7061334,0.0388,0.0355,144.8,9.482,9.147,8.711,9.068,10.896,10.447,10.012,0.024,0.02,0.04,,0.022,0.022,0.021,1680060601351025598,hhdP,1,561n,AAAU,-30,24,23,24,0.083,0.20404
200515501010118,167.7177388535,-60.741626235417,GALAXY,0.679,,,STAR,1.0,,,290.94719452268845,-0.2315439311882139,J111052.27-604430.0,167.7178024,-60.7416893,0.0353,0.0327,147.4,8.466,8.499,7.834,5.868,8.51,8.512,8.511,0.022,0.019,0.029,0.078,0.026,0.044,0.023,1680060601351014540,p0h0,1,0011,AAAA,-4,23,-55,23,0.117,0.253154
200879402010001,206.635625622793,-62.9233903192476,QSO,0.525,,,,,,,309.1550455029169,-0.7193572033193109,J134632.56-625524.1,206.6356924,-62.9233854,0.0394,0.0361,116.2,6.532,6.267,5.69,5.241,7.35,7.184,6.95,0.061,0.024,0.022,0.089,0.027,0.033,0.023,2080063701351060203,HHdD,1,nn0n,AAAA,20,35,-51,34,0.009,0.110791
200879402010048,206.340420442757,-62.8242549485214,STAR,0.645,,,STAR,1.0,,,309.04422276296515,-0.5941987603953542,J134521.70-624927.1,206.3404492,-62.8242051,0.0737,0.0705,29.9,11.425,11.612,9.281,6.808,11.79,11.474,11.429,0.036,0.035,,0.421,0.023,0.021,0.026,2052062101351000752,00PD,1,nnnn,AAUC,-284,72,217,74,0.246,0.185583
200879402010060,206.652294206358,-62.9095593662149,STAR,0.444,,,,,,,309.1653958926385,-0.7074502917134138,J134636.58-625434.3,206.6524419,-62.9095529,0.0455,0.0448,122.9,5.557,5.524,5.762,5.148,5.937,5.84,5.783,0.12,0.027,0.021,0.061,0.023,0.02,0.02,2080063701351059995,00dD,1,230n,BAAA,130,51,820,50,0.308,0.243192
200921401010014,206.56147444965,-60.373308735397,STAR,0.619,,,STAR,0.933,,,309.6597760038656,1.7805354181375588,J134614.76-602224.0,206.5615326,-60.3733396,0.0641,0.0619,172.2,11.848,11.986,12.35,9.153,12.266,11.991,11.943,0.031,0.034,,,0.029,0.025,0.019,2070060601351040350,00d0,0,01nn,AAUU,-55,61,-96,65,0.172,0.151843
200928201010001,195.698605832239,-63.8357237278477,QSO,0.55,,,,,,,304.18360268650883,-0.9915795610372115,J130247.65-635008.6,195.6985542,-63.8357354,0.032,0.0303,115.5,6.783,6.462,5.637,4.741,8.026,7.699,7.248,0.038,0.021,0.015,0.03,0.027,0.055,0.02,1948063701351020616,hhdd,0,1011,AAAA,-80,29,-112,28,0.088,0.092132
200928201010015,195.70524957743,-63.874042768222,GALAXY,0.666,,,GALAXY,0.531,,,304.1848361186128,-1.0299904770027195,J130249.27-635226.6,195.7053108,-63.8740637,0.0498,0.0489,173.9,11.352,10.991,9.665,7.73,13.949,12.714,12.076,0.027,0.025,0.075,0.124,0.024,0.022,0.031,1948063701351021342,00hp,0,110n,AAAB,-155,43,-116,45,0.235,0.122834
200936705010007,258.30014908809,-39.6937027055853,STAR,0.544,,,,,,,347.3486686360346,-0.37783050098725646,J171312.02-394137.4,258.3000978,-39.6937306,0.0384,0.0362,118.8,7.774,7.834,7.731,5.929,8.291,8.096,8.004,0.025,0.02,0.038,0.062,0.023,0.042,0.033,2574039401351022394,dhdd,1,3100,AAAA,-128,72,-105,42,0.182,0.173912
200936705010041,258.572078716152,-39.8951636403601,GALAXY,0.774,,,,,,,347.30782283673386,-0.6651845256027018,J171417.28-395342.4,258.5720173,-39.8951351,0.0451,0.0417,89.1,9.059,9.109,9.026,8.427,10.612,9.736,9.385,0.025,0.023,0.097,,0.034,0.029,0.029,2593039401351010902,dhp0,1,000n,AAAU,-69,47,-90,42,0.148,0.198284
200986101010004,246.90130149401,-49.2178503321957,QSO,0.591,,,,,,,334.8510523219817,-0.2245131673584305,J162736.29-491304.1,246.9012219,-49.2178151,0.0402,0.0362,102.2,7.795,7.822,7.229,5.406,8.936,8.245,8.057,0.026,0.02,0.105,0.182,0.023,0.044,0.024,2461050001351049558,hhhh,1,0000,AAAB,145,41,167,40,0.25,0.226145
201032609010001,185.947688009535,-64.0486305591031,STAR,0.936,,,STAR,1.0,,,299.912378370635,-1.3390924658779217,J122347.43-640255.0,185.9476528,-64.0486156,0.0335,0.0318,143.3,8.118,8.137,8.065,8.322,8.96,8.392,8.241,0.023,0.019,0.021,0.185,0.03,0.031,0.04,1849063701351020279,00d0,0,110n,AAAB,-53,30,-16,30,0.394,0.077355
201032609010015,186.576349124454,-64.0329159642739,GALAXY,0.72,,,,,,,300.184583470877,-1.2953145759016744,J122618.33-640158.2,186.5764085,-64.0328553,0.031,0.0298,135.0,6.718,6.339,5.2,4.744,10.065,8.331,7.396,0.037,0.02,0.015,0.03,0.024,0.051,0.02,1849063701351022770,0ho0,0,2110,AAAA,62,30,-54,29,0.251,0.237696
201091002010037,201.383544631979,-61.9868406935,GALAXY,0.375,,,STAR,1.0,,,306.9241714297976,0.6203257463740962,J132532.04-615912.4,201.3835011,-61.9867864,0.0564,0.0551,177.1,11.561,11.677,11.135,8.83,11.963,11.66,11.616,0.028,0.034,,,0.023,0.024,0.019,2021062101351033412,0000,0,00nn,AAUU,-134,52,-38,54,0.098,0.2088
201091101010001,181.3279287155,-62.052804238587,QSO,0.812,,,STAR,1.0,,,297.5560112198078,0.33652981347866917,J120518.71-620310.0,181.3279943,-62.0528005,0.0369,0.0352,136.7,9.579,9.287,8.466,7.384,10.199,10.079,9.834,0.023,0.02,0.03,0.115,0.022,0.023,0.021,1799062101351024486,00h0,0,9931,AAAB,14,24,24,24,0.103,0.111556
201091101010004,181.3552695278,-62.084529596369,QSO,0.607,,,STAR,1.0,,,297.5742523678489,0.3075853275819448,J120525.27-620504.2,181.355298,-62.084515,0.0418,0.0396,140.1,10.695,10.772,10.185,8.99,11.759,11.085,10.87,0.023,0.022,0.09,,0.023,0.025,0.021,1799062101351024669,0h00,1,110n,AAAU,53,26,17,26,0.096,0.071275
201091101010008,181.18983038921,-61.844216300877,QSO,0.618,,,STAR,1.0,,,297.45478285723374,0.5301269532596865,J120445.56-615039.3,181.1898406,-61.8442567,0.0417,0.04,133.3,10.701,10.775,10.955,8.724,11.737,11.106,10.935,0.024,0.022,0.134,,0.022,0.024,0.026,1799062101351047236,0000,0,880n,AABU,-17,25,22,26,0.043,0.146455
