srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,AllWISE,RAJ2000,DEJ2000,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist
204065801010032,257.02184617267,-41.256079713174,STAR,0.691,,,,,,,345.51398283730526,-0.5210213282624988,J170805.21-411521.3,257.0217417,-41.2559347,0.0398,0.0358,99.7,7.353,7.414,7.547,7.848,7.697,7.462,7.429,0.029,0.02,0.074,,0.026,0.042,0.024,2571040901351016454,ho00,0,210n,AAAU,121,44,40,39,0.571,0.593587
204065801010043,256.948983617,-41.1549272647,GALAXY,0.677,,,STAR,1.0,,,345.562154665783,-0.41653933004423727,J170747.69-410918.0,256.9487411,-41.1550096,0.1059,0.0981,175.6,11.132,11.158,9.607,7.473,11.937,11.645,11.517,0.044,0.051,0.404,,0.027,0.03,0.034,2571040901351018027,ddhh,1,63nn,AACU,304,98,-11,105,0.388,0.721186
204065801015061,257.20568212721,-41.035095803453,GALAXY,0.653,,,STAR,0.977,,,345.7739015636153,-0.49990485113097677,J170849.36-410206.4,257.2056916,-41.0351347,0.1309,0.1208,175.3,11.592,11.899,9.343,8.282,14.508,12.794,12.167,0.053,0.07,0.2,0.437,0.075,0.07,0.05,2571040901351030474,0000,1,100n,AABC,-291,137,282,150,1.768,0.142264
204066501010001,243.96885760345,-51.632391608382,QSO,0.514,,,STAR,1.0,,,331.8232938191446,-0.612091771868435,J161552.53-513756.7,243.9688931,-51.6324314,0.0392,0.0363,107.3,8.03,7.863,7.754,7.425,9.285,8.735,8.366,0.026,0.02,0.03,0.311,0.023,0.026,0.023,2431051501351023424,dhOH,1,nnnn,AAAB,77,42,291,38,0.396,0.163652
204066501010003,243.65523493546,-51.492922647897,STAR,0.931,,,STAR,1.0,,,331.7788021762706,-0.37654161297201044,J161437.24-512934.8,243.6552047,-51.493012,0.0412,0.0392,126.5,8.466,8.539,7.034,4.459,8.893,8.612,8.57,0.024,0.023,0.04,0.058,0.02,0.025,0.023,2431051501351025975,h0dD,1,113n,AAAA,128,41,-128,41,0.338,0.328789
204066501010005,243.558962949258,-51.8159851893854,STAR,0.631,,,STAR,1.0,,,331.5128614845163,-0.5694590764191417,J161414.07-514857.4,243.5586541,-51.815951,0.0666,0.0627,178.0,10.292,10.346,8.678,7.257,11.251,10.815,10.626,0.032,0.034,0.078,0.329,,,0.038,2431051501351020903,hhdD,1,000n,AAAB,248,63,-396,74,0.228,0.698344
204066501010006,243.539169649011,-51.8984630637459,STAR,0.809,,,STAR,1.0,,,331.4471958997742,-0.6208452796858978,J161409.37-515353.7,243.5390446,-51.8982558,0.0434,0.0399,123.1,8.228,8.339,8.51,4.811,9.066,8.389,8.287,0.025,0.022,0.127,0.241,0.023,0.029,0.021,2431051501351019369,hhd0,1,nnnn,AABB,-227,39,-47,40,0.085,0.796082
204066501010007,243.761636490518,-51.6338511483614,STAR,0.601,,,STAR,1.0,,,331.7293964721353,-0.5241733639243918,J161502.81-513802.3,243.7617173,-51.6339957,0.0546,0.0511,130.0,10.057,10.114,9.446,6.509,10.605,10.278,10.187,0.029,0.026,,,0.023,0.026,0.025,2431051501351027808,h0DH,1,10nn,AAUU,11,61,395,58,0.305,0.550877
204066501010012,243.96310755756,-51.74877818979,QSO,0.806,,,GALAXY,0.999,,,331.74009259816825,-0.6935595483521836,J161551.12-514455.0,243.963006,-51.7486293,0.1595,0.1455,175.3,11.73,12.158,10.517,7.528,12.143,11.73,11.669,0.059,0.09,,,0.022,0.022,0.026,2431051501351023399,00OO,0,00nn,AAUU,-82,131,12,144,0.149,0.581913
204066501010014,243.704661112522,-51.7800077354183,QSO,0.573,,,STAR,1.0,,,331.6029365906159,-0.6055230097021979,J161449.10-514648.1,243.7046229,-51.7800547,0.0806,0.0792,96.1,11.076,11.382,10.053,8.018,12.48,11.568,11.304,0.041,0.039,,,0.02,0.023,0.023,2431051501351020953,0oOH,1,nnnn,AAUU,217,77,165,84,0.199,0.189284
204066501010053,243.73570423176,-51.620917364871,GALAXY,0.944,,,,,,,331.72668555839596,-0.5037018839114193,J161456.50-513715.6,243.7354356,-51.6210103,0.0288,0.0286,18.8,6.745,6.808,6.332,2.698,9.201,7.743,7.108,0.026,0.02,0.021,0.009,0.023,0.034,0.021,2431051501351026496,hddd,1,326n,AAAA,58553,25,100563,39,0.139,0.687337
204066501010055,243.70499381963,-51.589353402983,QSO,0.401,,,STAR,1.0,,,331.7346749586888,-0.46769830211694624,J161449.24-513521.1,243.7051901,-51.5892062,0.1208,0.1121,176.9,11.615,11.786,10.91,8.472,12.983,12.419,12.197,0.048,0.063,,,0.035,0.044,0.051,2431051501351027260,00hH,1,11nn,AAUU,172,111,-88,115,1.486,0.68805
204066501010057,243.744712599166,-51.7787564491091,QSO,0.541,,,STAR,1.0,,,331.6217283931659,-0.6217247994970759,J161458.80-514643.4,243.7450089,-51.7787415,0.038,0.0367,80.9,8.345,8.276,8.281,7.055,10.308,9.564,9.026,0.023,0.019,0.081,0.219,0.023,0.03,0.023,2431051501351019657,00dh,1,881n,AAAB,133,37,-109,39,0.65,0.662254
204067502010003,245.23839500905,-49.539590832119,STAR,0.795,,,STAR,1.0,,,333.8623553326049,0.3214369923375702,J162057.24-493222.3,245.2385241,-49.5395493,0.1375,0.1042,27.8,10.01,10.014,9.61,6.645,10.945,10.301,10.167,0.054,0.056,0.298,,0.024,0.025,0.026,2461050001351035073,ddPH,0,nnnn,AABU,,,,,0.423,0.336573
204067502010009,245.532263419464,-49.7721120428687,STAR,0.651,,,STAR,1.0,,,333.83279178009946,0.022464599147064675,J162207.75-494620.0,245.532324,-49.7722314,0.0581,0.0569,144.0,9.952,10.084,9.905,6.885,10.296,10.195,10.074,0.028,0.032,0.461,0.175,0.024,0.024,0.025,2461050001351038033,00H0,0,10n1,AACB,-201,60,-138,56,0.234,0.45215
204067502010011,245.386479396655,-49.7917925971609,STAR,0.764,,,STAR,1.0,,,333.7523072373232,0.07510004097544772,J162132.70-494731.0,245.3862668,-49.7919643,0.0487,0.0474,128.0,9.689,9.712,7.974,5.552,10.095,9.917,9.856,0.026,0.026,,0.22,0.022,0.027,0.027,2461050001351035418,00hh,1,22nn,AAUB,44,47,101,48,0.563,0.791269
204067502010020,245.57073276927,-49.486376580026,STAR,0.546,,,STAR,1.0,,,334.0526611798033,0.20664746085988991,J162217.00-492910.2,245.5708499,-49.4861692,0.042,0.0397,108.0,9.153,9.244,9.12,6.872,9.778,9.373,9.249,0.023,0.022,,,0.021,0.025,0.023,2461050001351054489,00h0,1,nnnn,AAUU,-45,39,-28,38,0.179,0.795169
204067503010001,256.30428744296,-41.231579556576,STAR,0.95,,,,,,,345.2088036773697,-0.07540843273082595,J170512.96-411354.0,256.3040372,-41.2316898,0.0393,0.0355,108.5,6.573,7.037,7.877,7.434,7.439,7.197,7.137,0.044,0.021,0.159,,0.024,0.031,0.018,2571040901351011910,hh00,1,300n,AABU,-125,38,-249,36,0.339,0.785178
204067503010008,256.2171124742,-41.059229033037,QSO,0.586,,,STAR,1.0,,,345.3062062172308,0.08120222162701092,J170452.17-410333.0,256.2173752,-41.059167,0.0483,0.0456,121.7,9.631,9.315,9.476,7.447,13.729,12.483,10.736,0.026,0.025,,,,0.076,0.037,2571040901351012243,0h00,1,11nn,AAUU,-174,48,-74,49,0.44,0.747184
204067503010011,256.43625476978,-41.012528834036,QSO,0.458,,,STAR,1.0,,,345.4433910388327,-0.02216553685556567,J170544.70-410044.4,256.4362701,-41.0123428,0.0487,0.0465,110.4,9.594,9.505,8.984,5.695,10.573,10.141,9.97,0.027,0.025,0.467,,0.022,0.022,0.023,2571040901351034738,ddHD,1,44nn,AACU,-177,50,564,50,1.202,0.670981
204067523010007,255.39042977332,-42.342606153202,QSO,0.606,,,,,,,343.9126777813455,-0.21214204918565838,J170133.77-422033.4,255.3907226,-42.3426119,0.0236,0.0191,28.2,6.615,5.414,6.138,6.017,8.158,7.624,7.431,0.026,0.015,0.049,0.098,0.026,0.036,0.021,2548042501351026770,h000,1,nn10,AAAA,70,30,-1498,32,0.134,0.779535
204105806010019,251.61386362994,-45.711548121811,GALAXY,0.664,,,,,,,339.5867515663312,-0.2323935179508667,J164627.36-454241.2,251.6140069,-45.7114519,0.0985,0.0907,175.8,11.16,11.111,8.434,6.048,14.484,12.693,12.023,0.043,0.046,0.148,0.264,0.053,0.042,0.043,2513045501351020704,hddD,1,114n,AABB,373,113,696,110,2.055,0.499687
204105806010020,251.64274374355,-45.70594640197,GALAXY,0.714,,,,,,,339.6040977520214,-0.24410712230000586,J164634.29-454221.8,251.64291,-45.7060561,0.079,0.0736,173.6,10.457,10.553,8.884,6.539,13.49,11.886,11.238,0.035,0.04,,,,0.044,0.044,2513045501351020257,dddH,1,11nn,AAUU,-72,63,-84,67,1.233,0.57508
204129901015033,132.314333228276,-45.4947838639271,GALAXY,0.55,,,,,,,265.3082625521044,-1.0558362019170067,J084915.47-452940.6,132.3144876,-45.4946168,0.0772,0.0733,4.6,14.397,14.474,11.8,8.72,15.755,14.939,14.734,0.033,0.048,,,0.081,0.09,0.108,1320045501351030598,0000,0,11nn,AAUU,287,141,165,153,0.992,0.716519
204129901015081,132.54397656907,-45.535765261965,GALAXY,0.728,,,GALAXY,0.984,,,265.4418621744057,-0.9571959700913325,J085010.50-453209.3,132.5437866,-45.5359418,0.0864,0.0695,117.8,13.808,13.706,10.572,8.57,14.884,14.469,14.212,0.042,0.042,0.093,0.411,0.047,0.071,0.078,1320045501351028993,0h00,1,nnnn,AAAC,,,,,0.343,0.795728
204129902010115,132.1948910825,-45.840229069757,GALAXY,0.978,,,,,,,265.52353931132603,-1.3386357184449624,J084846.70-455024.4,132.1946208,-45.8401373,0.1333,0.1014,179.9,15.142,15.441,12.31,8.94,,,,0.043,0.1,,,,,,1320045501351020645,hhHH,0,nnnn,AAUU,,,,,,0.753973
204129905010111,132.32093534051,-45.384691817931,GALAXY,0.973,,,,,,,265.22585004727426,-0.9826785154389267,J084916.98-452304.5,132.3207526,-45.3845878,0.2006,0.1777,15.6,15.979,16.984,11.262,8.374,,,,0.066,0.386,0.17,0.316,,,,1320045501351030619,PD00,0,nnnn,ACBB,-362,443,670,478,,0.594641
204129905015135,132.53402042917,-45.474450799542,GALAXY,0.659,,,,,,,265.3900147966707,-0.9237187314692585,J085008.20-452828.0,132.5341995,-45.4744537,0.0427,0.0403,124.0,12.6,12.543,12.453,9.189,14.486,13.419,12.999,0.023,0.024,,,0.039,0.04,0.033,1320045501351029250,0000,1,11nn,AAUU,123,48,63,49,0.179,0.452109
204129906010063,132.03416167539,-45.510633544618,QSO,0.582,,,,,,,265.1967300417538,-1.2182429269509436,J084808.22-453039.0,132.0342591,-45.5108383,0.0454,0.0436,145.1,13.317,13.353,12.055,9.066,14.684,13.983,13.798,0.024,0.025,,,0.049,0.067,0.066,1320045501351031995,hh00,1,10nn,AAUU,126,62,58,65,0.487,0.777102
205003001010007,240.164510435277,-51.4276935139192,GALAXY,0.4,,,STAR,1.0,,,330.21244429126205,1.1335583267021534,J160039.42-512539.6,240.1642525,-51.4276841,0.0387,0.0369,111.0,8.686,8.737,8.809,8.367,10.302,9.29,8.854,0.023,0.02,0.071,,0.022,0.025,0.021,2407051501351031789,0000,0,221n,AAAU,24,37,49,36,0.11,0.579904
205003001010013,240.446871463937,-51.5705721529397,QSO,0.573,,,STAR,1.0,,,330.2514783606828,0.9104246592057088,J160147.28-513413.8,240.4470218,-51.5705038,0.0449,0.0415,107.2,10.106,9.789,7.906,6.512,11.344,10.889,10.588,0.025,0.022,0.14,0.478,0.021,0.021,0.023,2407051501351033418,00h0,1,120n,AABC,-25,45,-144,44,0.111,0.41692
205003001010014,240.13264179527,-51.6517591113479,STAR,0.493,,,STAR,1.0,,,330.05087043961424,0.9770302502931748,J160031.83-513906.0,240.1326586,-51.6516728,0.0576,0.0564,145.3,10.874,11.02,11.631,8.355,11.231,10.945,10.846,0.029,0.031,,,0.023,0.026,0.022,2407051501351015088,00HH,0,00nn,AAUU,98,57,166,58,0.022,0.31305
205003001010017,240.14789212181,-51.589424687564,QSO,0.498,,,STAR,0.702,,,330.09880515757004,1.0179959729226784,J160035.45-513521.8,240.1477441,-51.5893999,0.1094,0.0958,178.3,12.128,12.583,9.117,6.254,14.958,13.514,12.756,0.05,0.052,0.102,0.103,0.04,0.048,0.044,2407051501351033091,00hd,1,1000,AAAA,-358,156,-298,147,0.495,0.343
205003001010025,240.416421008278,-51.412983213142,GALAXY,0.504,,,STAR,0.999,,,330.3407375879613,1.0416833062810331,J160139.90-512447.3,240.4162571,-51.4131634,0.0369,0.0345,117.0,8.498,8.185,7.912,7.731,11.038,9.749,9.072,0.022,0.019,0.063,0.395,0.022,0.023,0.021,2407051501351031770,0h00,0,nnnn,AAAC,-3,37,-28,34,0.294,0.745828
205003001010042,239.967105398776,-51.516185288983,QSO,0.563,,,STAR,1.0,,,330.06150586618713,1.146874585757263,J155952.09-513058.5,239.9670666,-51.5162546,0.0488,0.0471,123.0,10.328,10.384,10.837,7.692,10.736,10.464,10.359,0.025,0.026,,,0.02,0.024,0.023,2407051501351034856,h000,0,21nn,AAUU,115,55,55,51,0.126,0.264205
205006301010001,227.264595813847,-58.8057656862618,STAR,0.672,,,STAR,1.0,,,319.9498920741987,-0.557722675387887,J150903.53-584820.9,227.2647119,-58.8058322,0.0469,0.0463,124.0,9.704,9.784,9.371,8.708,10.107,9.834,9.734,0.025,0.027,,,0.021,0.024,0.023,2275059101351043578,00h0,1,00nn,AAUU,49,42,66,41,0.43,0.322747
205006301010002,227.058436100309,-58.7973930598062,QSO,0.533,,,STAR,1.0,,,319.8617013478965,-0.49691512317272274,J150814.04-584751.3,227.0585246,-58.797587,0.0709,0.0659,167.7,11.457,11.633,11.717,8.024,12.085,11.626,11.524,0.033,0.037,,,0.021,0.023,0.02,2275059101351041987,00d0,0,21nn,AAUU,-18,70,109,72,0.278,0.717354
205006301010005,227.293969181254,-58.8186530661253,STAR,0.603,,,STAR,1.0,,,319.9565545662295,-0.5765128284439707,J150910.52-584907.4,227.2938526,-58.81874,0.0394,0.0373,122.0,8.718,8.734,8.129,6.94,8.976,8.825,8.741,0.022,0.022,0.058,0.12,0.019,0.044,0.023,2275059101351043408,p000,0,1111,AAAB,63,36,54,36,0.297,0.381066
205006301010015,227.710735987858,-58.8789590180792,STAR,0.687,,,STAR,0.882,,,320.1120141405012,-0.7376101702495409,J151050.55-585243.7,227.7106634,-58.8788229,0.1413,0.1348,2.8,12.644,13.088,10.285,8.0,13.963,13.234,13.054,0.074,0.056,,,0.029,0.04,0.046,2275059101351045370,00pd,1,12nn,AAUU,40,159,189,173,0.318,0.5082
205006301010023,227.593174819092,-58.8926961097682,GALAXY,0.561,,,STAR,1.0,,,320.052701401789,-0.718590860990799,J151022.44-585333.4,227.5935121,-58.8926336,0.0397,0.0355,112.2,8.432,8.489,9.242,7.835,9.089,8.634,8.509,0.022,0.021,0.258,,0.035,0.044,0.023,2275059101351043370,00p0,0,111n,AABU,140,36,80,35,0.125,0.666362
205006301010033,227.04022575371,-58.775644051409,GALAXY,0.501,,,STAR,1.0,,,319.86440684028054,-0.47336179317472155,J150809.69-584632.8,227.0403812,-58.7757951,0.0725,0.0686,7.7,10.825,10.745,9.172,6.143,13.353,11.915,11.323,0.033,0.036,0.297,,0.02,0.027,0.021,2275059101351041448,hh00,1,760n,AABU,-379,104,-12,199,0.141,0.616317
205006301010034,227.042916710288,-58.9010931483698,GALAXY,0.489,,,STAR,1.0,,,319.80288067280645,-0.5826973692321741,J150810.22-585403.9,227.0425946,-58.901099,0.0673,0.0659,153.2,11.039,11.16,10.353,8.214,11.411,11.153,11.123,0.031,0.036,0.378,,0.024,0.023,0.025,2275059101351041525,0000,1,nnnn,AACU,128,55,64,58,0.364,0.599414
205006301010053,227.133639255914,-59.0695387495213,GALAXY,0.658,,,STAR,1.0,,,319.75901031229273,-0.7519152780499626,J150832.00-590410.0,227.1333525,-59.06946,0.0969,0.0935,19.4,12.204,12.342,10.055,6.055,13.0,12.666,12.536,0.043,0.05,,0.089,0.027,0.033,0.037,2275059101351034710,000P,1,20nn,AAUA,83,92,-541,99,1.358,0.601611
205020801010010,258.91866900018,-39.570736009459,QSO,0.627,,,,,,,347.72683654392284,-0.6925312423735238,J171540.47-393414.7,258.9186656,-39.5707567,0.0391,0.0362,82.0,6.201,6.38,6.367,5.756,7.201,6.874,6.639,0.067,0.021,0.025,0.06,0.02,0.026,0.021,2593039401351015829,hhhh,1,6411,AAAA,-40,37,38,35,0.075,0.074971
205020801010015,258.881080447635,-39.7194226256238,GALAXY,0.679,,,,,,,347.58905104681804,-0.7554886196449003,J171531.46-394309.3,258.8811197,-39.7192569,0.0422,0.0332,134.0,4.067,3.01,1.547,0.583,8.529,6.552,5.302,0.27,0.31,0.026,0.016,0.021,0.02,0.018,2593039401351015755,00d0,0,0241,BBAA,-167,46,-1720,45,0.553,0.606525
205020801010021,258.930129077881,-39.7981725081084,QSO,0.734,,,,,,,347.5469236873819,-0.8319667128062586,J171543.24-394753.3,258.9302059,-39.7981599,0.0413,0.038,93.7,7.582,7.604,7.871,8.415,7.971,7.776,7.664,0.028,0.021,0.052,,0.019,0.029,0.018,2593039401351015877,ddhD,0,111n,AAAU,56,40,-17,38,0.068,0.217389
205020801015029,258.690469814694,-39.8314268293858,QSO,0.448,,,STAR,0.984,,,347.4126456082604,-0.7017117730704471,J171445.70-394952.6,258.6904464,-39.8312802,0.0958,0.0904,164.4,11.274,11.377,9.58,8.276,12.639,11.717,11.362,0.047,0.04,,,0.032,0.031,0.029,2593039401351014430,dDdD,0,2nnn,AAUU,272,98,233,103,0.397,0.531928
205020801015084,259.00040077335,-39.741749408173,QSO,0.521,,,STAR,1.0,,,347.6242379906644,-0.8431315973160635,J171600.04-394430.6,259.0001758,-39.7418608,0.0462,0.0441,115.1,9.569,9.66,9.344,8.112,11.089,10.068,9.743,0.024,0.025,0.097,,0.02,0.022,0.023,2593039401351015997,0000,0,110n,AAAU,50,45,-23,45,0.11,0.740639
205020802010001,258.396470550295,-40.1782413695695,STAR,0.782,,,STAR,1.0,,,346.99959168359374,-0.7219077379574519,J171335.16-401041.9,258.3965375,-40.1783116,0.0368,0.0356,107.3,8.471,8.578,8.613,7.746,9.034,8.724,8.625,0.022,0.019,0.065,0.254,0.029,0.036,0.019,2591040901351061130,0h00,0,110n,AAAB,12,38,-358,38,0.167,0.312812
205020802010002,258.274759480948,-40.1907345906461,QSO,0.472,,,,,,,346.9349111944101,-0.6539438882866568,J171305.95-401126.1,258.2748289,-40.1905851,0.0417,0.0395,101.3,9.064,9.179,8.898,8.207,10.72,9.775,9.346,0.024,0.022,0.103,0.317,0.032,0.034,0.026,2591040901351061245,00h0,0,nnnn,AAAB,-104,42,-36,40,0.232,0.571112
205021401010088,248.828229319084,-47.6625748239528,GALAXY,0.573,,,STAR,1.0,,,336.85976195840334,-0.09204218409887836,J163518.73-473945.2,248.8280673,-47.6625631,0.1615,0.1485,1.6,10.955,11.484,9.636,6.212,11.344,11.091,10.981,0.057,0.144,,,0.023,0.026,0.029,2487047001351006330,00dD,1,nnnn,ABUU,285,252,103,176,0.227,0.395089
205021401010097,249.032157226685,-47.6737433896383,STAR,0.579,,,STAR,1.0,,,336.9441175065724,-0.20098436654861115,J163607.64-474025.6,249.0318738,-47.6738029,0.1361,0.1286,167.9,11.286,11.266,7.929,3.327,12.345,11.939,11.815,0.054,0.074,0.169,0.147,,0.045,0.039,2487047001351003073,Pddd,1,nnnn,AABB,,,,,0.828,0.719634
205032201010030,177.75626072673,-62.160091761399,QSO,0.712,,,STAR,1.0,,,295.942748377645,-0.110934042393665,J115101.55-620935.8,177.7564826,-62.1599574,0.0388,0.0358,131.1,9.508,9.605,10.538,8.677,10.294,9.722,9.59,0.023,0.02,0.162,,0.025,0.025,0.025,1768062101351026593,0000,0,110n,AABU,0,23,0,23,0.235,0.610801
205032201010043,177.853538489869,-62.4964781869829,STAR,0.543,,,STAR,0.992,,,296.0644640135408,-0.4277657352581669,J115124.85-622947.4,177.853544,-62.4965081,0.0553,0.0536,154.5,11.362,11.477,11.011,8.987,11.707,11.434,11.324,0.029,0.029,0.303,,0.024,0.024,0.024,1768062101351019510,00P0,0,31nn,AABU,0,28,0,28,0.075,0.108152
205032202010039,177.804369675237,-62.624683172256,GALAXY,0.666,,,,,,,296.0720098825317,-0.5577385873537425,J115113.01-623729.1,177.8042358,-62.6247637,0.0532,0.0529,33.9,11.501,11.612,8.856,8.199,14.967,14.823,14.432,0.031,0.029,0.034,0.188,0.038,0.063,0.093,1768062101351003081,PPh0,1,nn8n,AAAB,120,26,185,26,0.141,0.364962
205032202010057,177.784677524195,-62.8380077281992,QSO,0.567,,,STAR,1.0,,,296.1125847618678,-0.7673636493922406,J115108.26-625016.6,177.7844552,-62.837949,0.0459,0.0442,129.8,10.908,10.999,11.618,9.353,11.576,11.149,10.971,0.025,0.024,,,0.026,0.024,0.023,1768062101351002725,0hO0,1,44nn,AAUU,-7,25,-27,25,0.166,0.422202
205032202010078,177.194459119522,-62.5586673681401,QSO,0.631,,,STAR,0.994,,,295.7835883349324,-0.559774375165986,J114846.66-623331.5,177.1944349,-62.5587564,0.0512,0.0504,178.2,11.37,11.41,9.658,6.86,12.522,11.863,11.649,0.028,0.027,0.068,0.077,0.022,0.022,0.019,1768062101351020040,dddD,1,771n,AAAA,-52,27,-97,72,0.36,0.323067
205033201010001,223.91501711091,-59.218791847428,STAR,0.932,,,STAR,1.0,,,318.2395775709874,-0.08992106868139726,J145539.57-591307.9,223.9148771,-59.2188852,0.0405,0.0367,131.2,8.472,8.523,8.661,7.584,9.094,8.636,8.56,0.023,0.021,0.122,,0.023,0.046,0.019,2246059101351014743,0000,0,000n,AABU,-88,35,-105,35,0.398,0.423651
205037801010001,179.521080929187,-62.4279661018093,STAR,0.732,,,STAR,1.0,,,296.80196126918213,-0.1929154049377323,J115805.02-622540.9,179.5209574,-62.428041,0.0397,0.038,143.4,10.475,10.514,9.59,7.602,10.997,10.669,10.596,0.023,0.022,0.053,0.113,0.025,0.022,0.021,1799062101351014844,0000,1,121n,AAAB,0,25,0,25,0.331,0.339218
205037801010003,179.664073310553,-62.7381478787407,STAR,0.738,,,STAR,1.0,,,296.9297711664299,-0.48311031538403537,J115839.32-624417.1,179.6638527,-62.7380841,0.0636,0.0623,6.4,11.765,11.868,9.713,7.283,12.485,12.054,11.891,0.031,0.036,0.178,0.095,0.025,0.028,0.025,1799062101351005421,0000,1,2011,AABA,-36,31,74,31,0.378,0.43024
205037801010004,179.998216958243,-62.7455067002333,STAR,0.79,,,STAR,1.0,,,297.08117861862286,-0.45961406703672836,J115959.65-624444.0,179.998576,-62.7455769,0.0385,0.0358,138.2,8.481,8.524,8.774,8.052,9.151,8.867,8.73,0.023,0.02,0.139,0.376,0.029,0.034,0.029,1799062101351004611,pphP,1,240n,AABC,-24,24,87,24,0.163,0.643701
205037801010007,180.010612268951,-62.7091641374559,STAR,0.854,,,STAR,0.969,,,297.0795495656606,-0.422866429375048,J120002.51-624233.3,180.0104948,-62.7092524,0.0793,0.0666,22.3,12.021,11.938,11.031,9.335,13.165,12.585,12.349,0.032,0.038,,,0.028,0.033,0.034,1799062101351006173,0hdH,1,31nn,AAUU,120,33,153,37,0.613,0.372262
205037801010013,179.214451790517,-62.5787333953396,STAR,0.397,,,STAR,0.998,,,296.69478129638446,-0.3697919518107581,J115651.45-623443.4,179.214378,-62.5787425,0.0469,0.0432,146.9,11.457,11.544,8.243,5.852,12.105,11.786,11.657,0.028,0.023,0.037,0.058,0.025,0.028,0.028,1799062101351007747,00h0,1,4200,AAAA,56,26,126,27,0.457,0.126657
205037801010017,179.810203718276,-62.7352713799051,STAR,0.492,,,STAR,1.0,,,296.99475081391313,-0.46676724986881357,J115914.39-624406.9,179.8099883,-62.7352557,0.0393,0.0363,140.8,9.799,9.871,9.334,8.038,10.697,10.12,9.965,0.023,0.021,0.064,0.21,0.022,0.025,0.021,1799062101351004698,hhhh,1,132n,AAAB,49,24,-27,24,0.087,0.359772
205037801010031,180.108935345278,-62.522440333715,STAR,0.547,,,GALAXY,0.627,,,297.08706889642735,-0.23089131488803472,J120026.04-623120.7,180.1085347,-62.5224185,0.0604,0.0592,164.1,12.411,12.533,10.655,8.714,13.389,12.775,12.587,0.03,0.033,0.122,,0.035,0.034,0.038,1799062101351018517,0000,1,431n,AABU,45,44,31,45,0.716,0.670126
205037801010034,179.358073245461,-62.5237611813953,QSO,0.434,,,GALAXY,0.541,,,296.7480427856535,-0.3022042900630158,J115725.83-623125.2,179.3576565,-62.5236878,0.0625,0.0605,10.2,12.1,12.314,12.569,9.533,12.944,12.403,12.249,0.031,0.034,,,0.028,0.031,0.028,1799062101351015541,00d0,1,21nn,AAUU,-16,32,53,33,0.436,0.740958
205037801015046,179.699601575589,-62.348942927853,QSO,0.627,,,STAR,0.499,,,296.86684316112246,-0.09867695686083383,J115847.88-622055.7,179.6995192,-62.3488075,0.0732,0.0708,24.2,12.94,13.229,12.712,9.26,13.683,13.087,12.98,0.049,0.03,,,0.033,0.036,0.035,1799062101351018996,0hh0,1,43nn,AAUU,44,51,34,53,0.277,0.506565
205037803010020,179.861342485145,-62.7948459157328,QSO,0.777,,,,,,,297.02962856006616,-0.5204372197818892,J115926.65-624740.9,179.8610435,-62.7947209,0.0373,0.0346,127.5,7.864,7.967,7.97,8.631,8.88,8.24,8.068,0.024,0.02,0.038,0.535,0.026,0.033,0.024,1799062101351004606,hhdH,0,000n,AAAC,26,24,-9,24,0.116,0.666941
205037803010034,179.408106313112,-62.6599913658197,GALAXY,0.572,,,STAR,0.998,,,296.7988301531827,-0.4306949908533281,J115737.88-623935.5,179.4078401,-62.6598642,0.0673,0.0646,14.1,12.169,12.316,12.02,8.862,12.835,12.499,12.325,0.033,0.035,,,0.029,0.035,0.03,1799062101351009386,0hPP,1,20nn,AAUU,82,35,12,36,0.356,0.635063
205045505010005,195.73024368331,-63.851105909857,QSO,0.75,,,,,,,304.1968558041773,-1.0075649471951125,J130255.30-635104.5,195.7304394,-63.8512538,0.047,0.0455,129.3,10.175,10.311,11.895,9.307,12.264,11.052,10.66,0.025,0.025,,,0.032,0.029,0.026,1948063701351021010,dddP,1,21nn,AAUU,-22,39,80,38,0.268,0.616381
205047301010008,190.65297967509,-62.926993551758,QSO,0.652,,,,,,,301.927887439423,-0.0724534867146681,J124236.76-625537.6,190.6531882,-62.9271159,0.0993,0.0937,6.9,12.553,12.777,9.463,6.644,13.334,13.024,12.887,0.044,0.06,0.067,0.073,0.029,0.039,0.039,1915063701351058890,0hPD,1,21nn,AAAA,-34,92,626,99,0.035,0.557508
205047301010022,190.31102286089,-62.992017810244,GALAXY,0.512,,,,,,,301.77493353351286,-0.14317267396914632,J124114.72-625931.6,190.3113458,-62.9921228,0.0647,0.063,130.2,12.406,12.45,10.572,8.695,13.536,12.91,12.636,0.031,0.033,0.123,,0.027,0.03,0.027,1915063701351061958,00h0,1,100n,AABU,-294,73,248,78,0.114,0.649374
