srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
201446302010170,270.14814890368,-25.599750448091,GALAXY,0.629,,,,,,,4.564008096385796,-1.16972504499825,G004.5641-01.1696,270.148132,-25.599598,0.3,0.3,90.0,13.562,13.521,,,0.068,0.118,,,C,1.056,0.06632,0.7018,0.07596,,,,,00000200,00000000,,,0.551343
201446302010172,270.26201090289,-25.524365847172,GALAXY,0.737,,,,,,,4.680414542349248,-1.2215811882987908,G004.6803-01.2217,270.26213,-25.524524,0.3,0.3,90.0,13.482,13.415,,,0.078,0.116,,,C,1.138,0.08217,0.7736,0.08287,,,,,00000000,00000000,,,0.688332
201446302010181,270.4271763206,-25.671275967036,GALAXY,0.77,,,,,,,4.626409569209843,-1.423707266122657,G004.6262-01.4237,270.427067,-25.671434,0.3,0.3,90.0,13.365,13.252,,,0.088,0.151,,,C,1.267,0.103,0.899,0.1247,,,,,00000040,00000000,,,0.670503
201446302010183,270.2540246422,-25.653573954087,GALAXY,0.458,,,,,,,4.564569419714429,-1.279312608296736,G004.5647-01.2791,270.253968,-25.653374,0.3,0.3,90.0,13.015,12.926,,,0.074,0.139,,,C,1.748,0.1185,1.213,0.1555,,,,,00100000,00100000,,,0.743083
201446302010195,270.26810202444,-25.533561645766,GALAXY,0.713,,,,,,,4.675146180806023,-1.230910204143067,G004.6750-01.2311,270.268277,-25.533751,0.3,0.3,90.0,12.798,11.968,,,0.124,0.293,,,A,2.134,0.2444,2.933,0.7921,,,,,00084440,00000400,,,0.887436
201446302010203,270.2608112987,-25.624915475314,GALAXY,0.734,,,,,,,4.592503760945407,-1.2704355427529808,G004.5926-01.2702,270.260682,-25.624656,0.3,0.3,90.0,12.532,12.562,12.374,,0.062,0.114,0.18,,C,2.727,0.1568,1.697,0.1778,1.292,0.2138,,,00100000,00000000,00000000,,1.024048
201446302010211,270.42738412705,-25.70051111941,GALAXY,0.684,,,,,,,4.601077446829781,-1.4383159279275417,G004.6011-01.4380,270.427113,-25.70034,0.3,0.3,90.0,11.542,11.697,11.429,11.371,0.047,0.068,0.08,0.069,C,6.786,0.2925,3.766,0.235,3.085,0.2279,1.814,0.1152,00000000,00000000,00000000,00000000,1.073568
201446302010233,270.05464724427,-25.679526897837,GALAXY,0.674,,,,,,,4.452894757067306,-1.1361284835263383,G004.4530-01.1359,270.054571,-25.679266,0.3,0.3,90.0,13.505,13.414,,,0.078,0.11,,,C,1.113,0.07988,0.7744,0.07863,,,,,00000140,00000000,,,0.971417
201446302015034,270.43286345787,-25.608572031236,GALAXY,0.719,,,,,,,4.683474577979771,-1.3971812631186895,G004.6834-01.3971,270.4328,-25.608559,0.3,0.3,90.0,13.736,13.782,,,0.084,0.136,,,C,0.9001,0.06978,0.5517,0.069,,,,,00000040,00000000,,,0.211099
201446302015043,270.31327039129,-25.619442788292,GALAXY,0.659,,,,,,,4.620681808642196,-1.308824226381713,G004.6208-01.3087,270.313288,-25.619291,0.3,0.3,90.0,13.286,13.301,,,0.079,0.158,,,C,1.362,0.09926,0.8594,0.1248,,,,,00000140,00000000,,,0.549597
201446302015105,270.19333968933,-25.551954869465,GALAXY,0.49,,,,,,,4.625738727081417,-1.1814276878818875,G004.6256-01.1815,270.193362,-25.5521,0.3,0.3,90.0,,13.079,,,,0.172,,,A,,,1.054,0.1666,,,,,,00000000,,,0.527267
201458402010001,272.703586214276,-21.3640555432437,STAR,0.828,,,STAR,1.0,,,9.405433498374636,-1.14404592543814,G009.4054-01.1440,272.703613,-21.364006,0.3,0.3,90.0,10.643,10.642,10.557,10.503,0.047,0.048,0.051,0.038,C,15.54,0.67,9.947,0.4393,6.884,0.3261,4.034,0.1411,00000000,00000000,00000000,00000000,0.199616
201458402010002,272.51351843763,-21.393041356092,QSO,0.71,,,STAR,0.993,,,9.294639533223458,-1.0029979719802038,G009.2946-01.0030,272.513545,-21.393024,0.3,0.3,90.0,11.497,11.396,11.354,11.157,0.068,0.106,0.103,0.134,C,7.073,0.4428,4.967,0.4827,3.303,0.3143,2.209,0.2726,00102000,00004000,00000000,00000000,0.108939
201458402010003,272.731912914001,-21.2072162185883,QSO,0.511,,,,,,,9.55561070390877,-1.0915995254882136,G009.5556-01.0916,272.731925,-21.207215,0.3,0.3,90.0,10.536,10.406,10.455,10.317,0.037,0.082,0.044,0.073,C,17.14,0.5825,12.37,0.9313,7.562,0.3048,4.788,0.3226,00000000,00000000,00008000,00000000,0.040854
201458402010006,272.73247422838,-21.078312342737,GALAXY,0.662,,,GALAXY,0.647,,,9.66883720076536,-1.02995020419924,G009.6688-01.0301,272.732677,-21.078375,0.3,0.3,90.0,12.963,12.168,11.563,10.521,0.1,0.158,0.117,0.086,C,1.835,0.1696,2.44,0.3547,2.725,0.2931,3.97,0.3141,00080480,00080080,00000000,00000000,0.717438
201458402010007,272.744957522199,-21.2177782204726,QSO,0.716,,,STAR,1.0,,,9.552213237926567,-1.1073444190324804,G009.5522-01.1073,272.744966,-21.217752,0.3,0.3,90.0,10.74,10.83,10.668,10.755,0.055,0.103,0.064,0.122,C,14.21,0.7156,8.369,0.7913,6.217,0.3676,3.199,0.3606,00004000,00000000,00000000,00000000,0.098687
201458402010008,272.75720320036,-21.25270607089,QSO,0.591,,,,,,,9.527097858994837,-1.1341716071877548,G009.5269-01.1341,272.757102,-21.252793,0.3,0.3,90.0,11.45,11.381,11.516,11.356,0.052,0.071,0.079,0.126,C,7.391,0.3544,5.039,0.3293,2.847,0.2062,1.839,0.2139,00104000,00004040,00000000,00008000,0.46162
201458402010010,272.696131138465,-21.3469042305807,STAR,0.63,,,STAR,1.0,,,9.417117687286046,-1.1296963934112598,G009.4170-01.1296,272.696071,-21.346952,0.3,0.3,90.0,8.962,9.015,8.967,9.001,0.041,0.046,0.035,0.032,C,73.04,2.781,44.52,1.866,29.78,0.9474,16.1,0.4772,00000000,00000000,00000000,00000000,0.265159
201458402010012,272.56289835108,-21.251454307587,GALAXY,0.669,,,GALAXY,0.953,,,9.44086138049246,-0.9749191668187965,G009.4408-00.9749,272.562988,-21.251457,0.3,0.3,90.0,11.528,11.466,11.28,11.295,0.055,0.077,0.089,0.094,C,6.876,0.3477,4.656,0.3322,3.537,0.2888,1.945,0.1693,00000000,00000000,00000000,00000000,0.301087
201458402010013,272.693648827794,-21.2019712262816,GALAXY,0.73,,,,,,,9.543013026664386,-1.0578140790196242,G009.5431-01.0578,272.693727,-21.201867,0.3,0.3,90.0,14.305,13.642,,,0.138,0.269,,,A,0.5328,0.06778,0.6279,0.1557,,,,,00000200,00000000,,,0.457926
201458402010015,272.56998948055,-21.292382389168,GALAXY,0.521,,,STAR,1.0,,,9.408201469589248,-1.0004616954464902,G009.4081-01.0005,272.570041,-21.292513,0.3,0.3,90.0,8.731,8.692,8.672,8.631,0.037,0.04,0.033,0.027,C,90.42,3.1,59.95,2.219,39.09,1.191,22.62,0.5696,00000440,00000000,00008000,00008000,0.500925
201458402010016,272.40918884592,-21.195726515573,QSO,0.746,,,,,,,9.420426510790602,-0.8225431701017079,G009.4201-00.8226,272.409152,-21.196021,0.3,0.3,90.0,12.615,12.575,,,0.058,0.116,,,C,2.527,0.1356,1.678,0.1795,,,,,00004000,00004000,,,1.067181
201458402010018,272.74040500759,-21.179407025926,QSO,0.644,,,,,,,9.583799354955554,-1.0851397708999886,G009.5839-01.0849,272.740325,-21.179194,0.3,0.3,90.0,14.25,,,,0.151,,,,A,0.5606,0.07803,,,,,,,00000144,,,,0.81268
201458402010020,272.624146502458,-21.3624797391122,GALAXY,0.507,,,,,,,9.371138899668438,-1.078471161813462,G009.3709-01.0783,272.623935,-21.362628,0.3,0.3,90.0,11.756,11.735,11.75,11.501,0.075,0.097,0.148,0.148,C,5.572,0.385,3.636,0.3239,2.295,0.3128,1.609,0.2193,00100000,00004000,00000000,00000000,0.887527
201458402010022,272.84083864761,-21.348591015945,QSO,0.644,,,GALAXY,0.525,,,9.480558089411165,-1.248630142119494,G009.4808-01.2486,272.841033,-21.348376,0.3,0.3,90.0,11.368,11.209,11.1,10.951,0.064,0.07,0.088,0.07,C,7.968,0.4707,5.9,0.3782,4.177,0.3388,2.672,0.1732,00004040,00004040,00008000,00008000,1.011705
201458402010023,272.68534480149,-21.270581258719,QSO,0.554,,,STAR,0.976,,,9.479157717848201,-1.0841041975473045,G009.4788-01.0842,272.685332,-21.27087,0.3,0.3,90.0,12.363,12.352,12.19,,0.067,0.11,0.143,,C,3.187,0.1962,2.059,0.2093,1.53,0.2017,,,00000000,00000000,00000000,,1.04024
201458402010026,272.61993283301,-21.282314133045,QSO,0.598,,,STAR,1.0,,,9.439479662706203,-1.0363634094415217,G009.4393-01.0362,272.619758,-21.282396,0.3,0.3,90.0,10.396,10.369,10.313,10.337,0.035,0.046,0.048,0.039,C,19.5,0.6311,12.79,0.5421,8.623,0.3781,4.704,0.1672,00000000,00000000,00000000,00000000,0.656626
201458402010027,272.72888805666,-21.183727165806,QSO,0.559,,,,,,,9.574838164592721,-1.0778108867687008,G009.5747-01.0777,272.728852,-21.183758,0.3,0.3,90.0,13.536,13.538,,,0.091,0.147,,,C,1.082,0.09108,0.6908,0.09327,,,,,00000000,00000000,,,0.164194
201458402010032,272.75811992202,-21.263495036249,QSO,0.584,,,,,,,9.518052514731993,-1.1401168279393943,G009.5182-01.1399,272.758082,-21.26327,0.3,0.3,90.0,13.038,,,,0.1,,,,A,1.711,0.157,,,,,,,00100600,,,,0.820032
201458402010033,272.49092800212,-21.198382757553,GALAXY,0.657,,,,,,,9.454939028533252,-0.8905431800663506,G009.4547-00.8907,272.490996,-21.198621,0.3,0.3,90.0,12.349,,,,0.185,,,,A,3.229,0.5504,,,,,,,00000000,,,,0.88754
201458402010034,272.61658985139,-21.306442825859,GALAXY,0.368,,,,,,,9.416837778731468,-1.0452746216574798,G009.4170-01.0455,272.616895,-21.306412,0.3,0.3,90.0,12.875,12.832,,,0.068,0.1,,,C,1.989,0.1255,1.323,0.1222,,,,,00004000,00000040,,,1.029325
201458402010036,272.57817778335,-21.272149722424,GALAXY,0.654,,,,,,,9.429607368327686,-0.9973790359056748,G009.4296-00.9973,272.57819,-21.272162,0.3,0.3,90.0,11.831,11.822,11.742,11.723,0.057,0.071,0.165,0.263,C,5.203,0.2745,3.354,0.2186,2.312,0.3515,1.312,0.3178,00000140,000840c0,00000400,00008400,0.060374
201458402010039,272.702357809,-21.290969312451,QSO,0.605,,,STAR,1.0,,,9.468933253701628,-1.1078210080012711,G009.4686-01.1080,272.702405,-21.291279,0.3,0.3,90.0,11.225,11.313,11.123,11.322,0.05,0.065,0.068,0.095,C,9.089,0.4174,5.36,0.3218,4.089,0.2565,1.898,0.1662,00004200,00000000,00000000,00008400,1.125897
201458402010045,272.55174505424,-21.293863927466,GALAXY,0.714,,,,,,,9.398697002011948,-0.9862894658690421,G009.3987-00.9861,272.551697,-21.293747,0.3,0.3,90.0,13.429,13.402,13.138,,0.07,0.109,0.292,,C,1.194,0.07702,0.7829,0.07829,0.6393,0.1721,,,00000040,00000040,00000000,,0.450899
201458402010046,272.48965811761,-21.178816440823,QSO,0.444,,,STAR,1.0,,,9.471500420804885,-0.8800537352064508,G009.4714-00.8801,272.489685,-21.178937,0.3,0.3,90.0,11.918,11.908,11.571,,0.058,0.08,0.095,,C,4.802,0.2559,3.1,0.2278,2.706,0.2368,,,00000040,00000080,00000000,,0.443188
201458402010047,272.7041822949,-21.350477341257,GALAXY,0.657,,,STAR,0.85,,,9.417600909062022,-1.1379888156139797,G009.4173-01.1379,272.704045,-21.350659,0.3,0.3,90.0,11.725,11.743,11.73,11.812,0.058,0.085,0.089,0.122,C,5.737,0.3083,3.607,0.2831,2.337,0.1913,1.209,0.1362,00004000,00004000,00000000,00000000,0.799672
201458402010055,272.78555517482,-21.287162893137,GALAXY,0.785,,,,,,,9.509619613997879,-1.1739203194415053,G009.5093-01.1740,272.785578,-21.287438,0.3,0.3,90.0,7.207,7.349,7.269,7.25,0.055,0.05,0.042,0.044,C,367.8,18.62,206.6,9.464,142.2,5.443,80.75,3.274,00000000,00000000,00108000,00000000,0.993469
201458402010064,272.63121955808,-21.184959005606,GALAXY,0.669,,,,,,,9.529848574891806,-0.998617726489734,G009.5296-00.9984,272.630963,-21.185101,0.3,0.3,90.0,13.407,13.221,,,0.102,0.145,,,C,1.218,0.1146,0.9246,0.1235,,,,,00100040,00000040,,,1.001283
201458402010065,272.46467752402,-21.229372634232,GALAXY,0.401,,,,,,,9.415977886846697,-0.8840912545522847,G009.4157-00.8841,272.464605,-21.22964,0.3,0.3,90.0,11.381,11.489,11.337,11.584,0.043,0.066,0.068,0.079,C,7.877,0.315,4.561,0.2754,3.357,0.2095,1.491,0.1079,00000200,00000000,00000000,00008400,0.992756
201458402010080,272.54021412579,-21.394052784758,GALAXY,0.54,,,STAR,1.0,,,9.305757907252804,-1.025252808714637,G009.3056-01.0252,272.540098,-21.394157,0.3,0.3,90.0,12.726,12.725,,,0.118,0.115,,,C,2.28,0.2473,1.461,0.1545,,,,,00000440,00000000,,,0.540865
201458402015080,272.71756779122,-21.233992543194,GALAXY,0.641,,,,,,,9.525698892103895,-1.0927836328282585,G009.5254-01.0928,272.71753,-21.234275,0.3,0.3,90.0,12.69,12.695,,,0.057,0.121,,,C,2.359,0.1245,1.501,0.1668,,,,,00100000,00000000,,,1.024657
201458411010005,272.67794524841,-21.400844271373,QSO,0.521,,,,,,,9.361683402508868,-1.1408575788723518,G009.3616-01.1409,272.678002,-21.400872,0.3,0.3,90.0,13.836,13.681,,,0.077,0.221,,,C,0.8204,0.05797,0.6056,0.1231,,,,,00004000,00004000,,,0.215161
201459701010001,270.333991883254,-23.216992758489,GALAXY,0.558,,,,,,,6.717606849667381,-0.13584512354189254,G006.7175-00.1359,270.334033,-23.21707,0.3,0.3,90.0,10.034,9.985,9.813,9.93,0.044,0.044,0.05,0.047,C,27.24,1.093,18.22,0.7427,13.66,0.6271,6.84,0.2958,00004000,00004040,00008000,00008000,0.309525
201459701010018,270.489637456419,-23.3285106182345,STAR,0.462,,,,,,,6.691419597191234,-0.31527236195821473,G006.6917-00.3152,270.489782,-23.32825,0.3,0.3,90.0,12.344,12.258,,,0.061,0.093,,,C,3.243,0.1834,2.246,0.1922,,,,,00002040,00100200,,,1.05287
201459701010021,270.361966833871,-23.3418971047655,QSO,0.458,,,,,,,6.621804161844327,-0.22000800097881734,G006.6217-00.2199,270.361843,-23.341889,0.3,0.3,90.0,11.979,12.027,11.801,,0.053,0.087,0.22,,C,4.541,0.2235,2.778,0.2216,2.189,0.4441,,,00000000,00000400,00000000,,0.409989
201459701010022,270.384186266512,-23.1849317974958,STAR,0.545,,,,,,,6.768301416784921,-0.16006145165223257,G006.7683-00.1603,270.384502,-23.185046,0.3,0.3,90.0,9.441,9.461,9.428,9.416,0.041,0.048,0.044,0.043,C,47.01,1.762,29.52,1.314,19.47,0.7836,10.98,0.432,00000140,00000400,00000000,00008400,1.122561
201459701010025,270.537658342887,-23.4839074826357,STAR,0.45,,,STAR,1.0,,,6.578084245791875,-0.43036334841038415,G006.5779-00.4304,270.537618,-23.484045,0.3,0.3,90.0,12.074,11.987,11.782,11.629,0.068,0.056,0.12,0.267,C,4.158,0.2588,2.883,0.1474,2.228,0.2469,1.43,0.3523,00100600,00000200,00000600,00000200,0.512837
201459701010026,270.313648339132,-23.2944561203315,QSO,0.482,,,,,,,6.641052634219117,-0.1579676025808054,G006.6408-00.1578,270.313403,-23.294556,0.3,0.3,90.0,10.49,10.555,10.251,10.073,0.053,0.049,0.052,0.119,C,17.89,0.8701,10.78,0.4842,9.124,0.441,5.997,0.6562,00000400,00000440,00002400,00000400,0.887701
201459701010028,270.244285417386,-23.4601363468042,STAR,0.717,,,STAR,1.0,,,6.46559181339434,-0.18475300109888748,G006.4657-00.1845,270.244172,-23.459903,0.3,0.3,90.0,10.59,10.573,10.458,10.676,0.043,0.07,0.059,0.088,C,16.32,0.6407,10.6,0.6862,7.539,0.4066,3.441,0.2788,00000240,00000000,00000000,00000400,0.919631
201459701010031,270.62760633103,-23.2390516326678,GALAXY,0.464,,,,,,,6.831794478683594,-0.38129994958181973,G006.8318-00.3811,270.627498,-23.238911,0.3,0.3,90.0,12.715,12.516,12.475,,0.061,0.077,0.313,,C,2.305,0.129,1.771,0.1259,1.176,0.3391,,,00000040,00000000,00000400,,0.620341
201459701010034,270.431050371128,-23.2192711080338,QSO,0.555,,,,,,,6.75976755657744,-0.21448306933321293,G006.7596-00.2146,270.431107,-23.219437,0.3,0.3,90.0,12.201,12.175,12.306,,0.075,0.15,0.329,,C,3.699,0.2561,2.424,0.3338,1.375,0.4169,,,00000540,00000540,00000400,,0.625963
201459701010035,270.393452739067,-23.4690881120358,GALAXY,0.739,,,,,,,6.525578504323073,-0.30806083727618544,G006.5254-00.3082,270.393591,-23.469253,0.3,0.3,90.0,13.415,13.184,,,0.124,0.152,,,C,1.209,0.138,0.9568,0.1338,,,,,00000440,00000000,,,0.748564
201459701010045,270.592338923483,-23.272828981497,STAR,0.587,,,STAR,1.0,,,6.786425405484339,-0.3697877550415295,G006.7863-00.3696,270.592172,-23.272847,0.3,0.3,90.0,9.547,9.482,9.509,9.579,0.038,0.048,0.049,0.039,C,42.65,1.512,28.95,1.268,18.07,0.8084,9.45,0.3354,00000000,00000000,00100200,00000200,0.556155
201459701010046,270.517123313103,-23.173503252896,QSO,0.636,,,,,,,6.838661092807945,-0.26063247870136896,G006.8387-00.2605,270.517062,-23.173344,0.3,0.3,90.0,13.531,13.275,,,0.077,0.105,,,C,1.086,0.07723,0.8802,0.08551,,,,,00000040,00004200,,,0.608164
201459701010050,270.683914864124,-23.1469813121175,QSO,0.677,,,STAR,1.0,,,6.93741721465559,-0.38091147549314064,G006.9371-00.3807,270.683656,-23.147114,0.3,0.3,90.0,11.934,11.994,11.432,,0.078,0.088,0.122,,C,4.729,0.3397,2.863,0.2333,3.075,0.3452,,,00000040,00000000,00000200,,0.981172
201459701010052,270.342479233579,-23.1238410152055,GALAXY,0.437,,,STAR,1.0,,,6.802402651526649,-0.09650262772652293,G006.8021-00.0965,270.342377,-23.124094,0.3,0.3,90.0,10.55,10.712,10.556,10.383,0.083,0.075,0.075,0.083,C,16.93,1.292,9.325,0.6414,6.893,0.4745,4.507,0.3461,00000400,00000000,00000000,00000000,0.971699
201459701010054,270.310821590499,-23.4676904912635,QSO,0.504,,,,,,,6.4892713649116205,-0.24151166115865785,G006.4895-00.2415,270.310996,-23.4675,0.3,0.3,90.0,7.378,7.308,7.19,7.222,0.031,0.041,0.026,0.026,C,314.2,8.899,214.5,8.044,153.0,3.665,82.85,1.985,00000240,00000240,00008200,00008400,0.895733
201459701010062,270.47637174915,-23.441938867016,QSO,0.437,,,,,,,6.586794314024613,-0.3607493311718713,G006.5865-00.3606,270.476116,-23.442112,0.3,0.3,90.0,13.497,13.415,,,0.062,0.152,,,C,1.121,0.06352,0.7736,0.108,,,,,00000640,00000200,,,1.049852
201459701010069,270.651826485083,-23.3501464518057,GALAXY,0.466,,,STAR,1.0,,,6.746131062315054,-0.45545590893289517,G006.7460-00.4553,270.651702,-23.350133,0.3,0.3,90.0,12.297,12.162,12.42,,0.062,0.099,0.167,,C,3.386,0.192,2.453,0.2246,1.238,0.19,,,00100400,00000400,00000600,,0.414547
201459701010077,270.55591718884,-23.39275872196,GALAXY,0.71,,,,,,,6.665617345312721,-0.39991512288033587,G006.6655-00.3997,270.555662,-23.392757,0.3,0.3,90.0,14.014,13.75,,,0.108,0.237,,,C,0.6963,0.06899,0.5685,0.1242,,,,,00000200,00000200,,,0.843465
201459701015006,270.457501284074,-23.3264016253293,GALAXY,0.969,,,,,,,6.6786660179101895,-0.2885778905329889,G006.6785-00.2884,270.457287,-23.326448,0.3,0.3,90.0,13.759,13.697,,,0.088,0.167,,,C,0.8808,0.07144,0.5965,0.09178,,,,,00000240,00000200,,,0.727512
201459701015014,270.416537913638,-23.2247866949682,GALAXY,0.966,,,,,,,6.748377297886352,-0.2056200350867806,G006.7486-00.2056,270.416712,-23.224588,0.3,0.3,90.0,7.919,7.858,7.471,7.42,0.023,0.034,0.026,0.024,C,191.0,4.025,129.3,4.034,118.2,2.851,69.01,1.518,00000200,00000200,00008000,00000000,0.918332
201459701015036,270.595993714961,-23.2230652321451,QSO,0.654,,,,,,,6.83136287315066,-0.34814496220806707,G006.8313-00.3480,270.595937,-23.223027,0.3,0.3,90.0,12.112,12.062,11.943,,0.042,0.071,0.105,,C,4.016,0.1552,2.69,0.1753,1.921,0.186,,,00000040,00000040,00008600,,0.232682
201459701015048,270.497147872626,-23.0960668180608,GALAXY,0.481,,,,,,,6.896907676441426,-0.20639949523967507,G006.8970-00.2063,270.497168,-23.095966,0.3,0.3,90.0,12.303,12.357,,,0.052,0.083,,,C,3.367,0.161,2.05,0.1565,,,,,00000140,00000340,,,0.369118
201459701015058,270.26893652167,-23.188424347135,GALAXY,0.965,,,,,,,6.712805903199657,-0.06975152303732575,G006.7126-00.0698,270.26892,-23.188617,0.3,0.3,90.0,14.907,,,,0.142,,,,A,0.306,0.03993,,,,,,,00000404,,,,0.695684
201459704010027,270.54516933677,-23.396345569714,GALAXY,0.746,,,STAR,1.0,,,6.657626779792647,-0.3931089677202992,G006.6573-00.3930,270.545025,-23.396544,0.3,0.3,90.0,13.526,13.191,,,0.12,0.162,,,C,1.092,0.1205,0.9506,0.1415,,,,,00000200,00000200,,,0.858642
201459704010040,270.50496669631,-23.187010999736,QSO,0.448,,,,,,,6.8213955467541325,-0.2575907838548135,G006.8214-00.2574,270.504835,-23.186851,0.3,0.3,90.0,13.581,13.509,,,0.084,0.166,,,C,1.038,0.0805,0.7092,0.1083,,,,,00000200,00000200,,,0.72244
201459704010053,270.50286792525,-23.222698070576,QSO,0.674,,,,,,,6.789416252456717,-0.2735480618213008,G006.7896-00.2735,270.502972,-23.22243,0.3,0.3,90.0,10.392,10.393,10.306,10.369,0.03,0.042,0.041,0.057,C,19.58,0.5486,12.51,0.4788,8.674,0.3289,4.564,0.2398,00000240,00000200,00008200,00008000,1.024543
201459704010066,270.35162975636,-23.403908162454,GALAXY,0.967,,,,,,,6.5632258768083425,-0.24245905495661,G006.5630-00.2426,270.351687,-23.404179,0.3,0.3,90.0,13.843,13.637,,,0.115,0.282,,,A,0.8157,0.08657,0.6306,0.1639,,,,,00080400,00080000,,,0.993078
201459704010070,270.25475392605,-23.190947468884,GALAXY,0.964,,,,,,,6.704153677608948,-0.05967870960358275,G006.7039-00.0598,270.254806,-23.191203,0.3,0.3,90.0,13.558,13.326,,,0.055,0.114,,,C,1.06,0.05373,0.8396,0.08819,,,,,00000340,00000000,,,0.935931
201459704010071,270.62799486013,-23.148555213421,QSO,0.672,,,,,,,6.910686156737973,-0.33695947822155015,G006.9105-00.3368,270.627822,-23.148607,0.3,0.3,90.0,13.818,14.009,,,0.094,0.208,,,A,0.8346,0.07262,0.4477,0.0859,,,,,00000200,00000240,,,0.602062
201459704010080,270.34917201855,-23.449539894539,QSO,0.446,,,STAR,1.0,,,6.522461060525802,-0.26308919711167467,G006.5221-00.2631,270.349032,-23.449799,0.3,0.3,90.0,11.28,11.337,11.105,10.504,0.065,0.066,0.099,0.148,C,8.641,0.5145,5.245,0.3175,4.156,0.3777,4.03,0.5491,00000240,00000000,00000400,00000200,1.041039
201459704010090,270.30676257546,-23.255458844381,GALAXY,0.967,,,,,,,6.6717978895994285,-0.1331576543172166,G006.6717-00.1334,270.307016,-23.255662,0.3,0.3,90.0,13.094,13.062,12.527,,0.069,0.116,0.345,,C,1.626,0.104,1.071,0.1148,1.122,0.3561,,,00104000,00000000,00000200,,1.112074
201459704010097,270.22603484347,-23.265351182815,GALAXY,0.964,,,,,,,6.626452464953793,-0.07364064663892822,G006.6263-00.0735,270.22585,-23.265365,0.3,0.3,90.0,13.691,13.483,,,0.097,0.201,,,C,0.9379,0.0836,0.7265,0.1345,,,,,00001240,00000200,,,0.613001
201459704015076,270.22731313167,-23.414154233057,GALAXY,0.969,,,,,,,6.4978068965936915,-0.14843441342903113,G006.4975-00.1484,270.227233,-23.414369,0.3,0.3,90.0,13.521,13.452,12.408,,0.097,0.14,0.272,,C,1.097,0.0977,0.7477,0.09636,1.251,0.3137,,,00004144,00001440,00000200,,0.817251
201480901010001,268.854500522933,-26.067480294106,GALAXY,0.752,,,STAR,0.992,,,3.576600759716948,-0.39531064876030475,G003.5764-00.3952,268.854356,-26.067632,0.3,0.3,90.0,12.489,11.972,11.696,11.683,0.083,0.055,0.103,0.134,C,2.838,0.2171,2.923,0.1481,2.411,0.2294,1.361,0.1676,00100040,00000040,00000200,00008400,0.718598
201480901010002,268.571201723459,-26.2754831013946,QSO,0.467,,,,,,,3.268641556072582,-0.2809655335614458,G003.2685-00.2808,268.571095,-26.275474,0.3,0.3,90.0,13.144,13.077,,,0.065,0.114,,,C,1.552,0.0925,1.056,0.1107,,,,,00004200,00000200,,,0.346111
201480901010003,268.668316598947,-26.2376426411667,GALAXY,0.682,,,STAR,1.0,,,3.3453377550299783,-0.3369589448329704,G003.3453-00.3370,268.668437,-26.237643,0.3,0.3,90.0,11.851,11.724,11.745,11.623,0.044,0.071,0.116,0.147,C,5.108,0.2053,3.673,0.2418,2.306,0.2461,1.439,0.1948,00000040,00000000,00000000,00000400,0.388801
201480901010007,268.796694236502,-26.1929720674984,GALAXY,0.603,,,,,,,3.4420624542279374,-0.4138026744453824,G003.4420-00.4137,268.796598,-26.192921,0.3,0.3,90.0,11.705,11.649,11.766,11.615,0.038,0.07,0.107,0.126,C,5.839,0.2027,3.935,0.2554,2.262,0.2234,1.449,0.1682,00000000,00000000,00000000,00008200,0.361207
201480901010008,268.721894614323,-26.0448918675096,GALAXY,0.563,,,STAR,1.0,,,3.535977195644928,-0.28106713364844194,G003.5357-00.2810,268.721762,-26.045131,0.3,0.3,90.0,11.806,11.723,11.7,11.416,0.049,0.066,0.1,0.1,C,5.321,0.2403,3.676,0.2241,2.403,0.2213,1.74,0.1599,00100140,00000400,00000000,00000200,0.961797
201480901010010,268.605304753692,-26.3312793315005,GALAXY,0.67,,,,,,,3.23598421356069,-0.33556769484204424,G003.2359-00.3356,268.605353,-26.331308,0.3,0.3,90.0,7.801,7.776,7.702,7.63,0.045,0.04,0.029,0.024,C,212.9,8.784,139.3,5.164,95.52,2.557,56.89,1.234,00002000,00002000,0000a000,0000a000,0.1871
201480901010014,268.547010975641,-26.2832972664005,GALAXY,0.548,,,,,,,3.250922683028353,-0.2662146348039001,G003.2510-00.2663,268.547177,-26.283234,0.3,0.3,90.0,12.889,13.099,,,0.06,0.113,,,C,1.963,0.1087,1.035,0.1078,,,,,00004600,00000400,,,0.582514
201480901010016,268.679012004132,-26.424628126011,GALAXY,0.519,,,,,,,3.1888350898809454,-0.4397378570716464,G003.1887-00.4399,268.679116,-26.424812,0.3,0.3,90.0,12.204,11.97,11.899,,0.064,0.073,0.21,,C,3.689,0.2179,2.928,0.1976,2.0,0.3871,,,00100740,001800c0,00000200,,0.741894
