srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
206917601015294,266.26611644169,-27.123117888057,GALAXY,0.522,,,,,,,1.4832117243040766,1.0500181893243399,G001.4831+01.0500,266.26605,-27.123172,0.3,0.3,90.0,13.76,,,,0.153,,,,A,0.8797,0.124,,,,,,,00100740,,,,0.288435
206919901010147,269.9029046698,-24.120573222642,GALAXY,0.741,,,,,,,5.737224304666779,-0.2416743472331594,G005.7372-00.2416,269.902898,-24.120511,0.3,0.3,90.0,12.944,13.018,,,0.082,0.148,,,A,1.867,0.1416,1.115,0.1523,,,,,00100040,00080400,,,0.224851
206919901010154,269.70370805665,-24.284455515299,GALAXY,0.611,,,,,,,5.504598409077356,-0.16582151082026625,G005.5045-00.1658,269.703666,-24.284485,0.3,0.3,90.0,13.555,13.331,,,0.084,0.167,,,C,1.063,0.08191,0.8359,0.1288,,,,,00004340,00000200,,,0.17414
206919901010230,269.6395237353,-24.240835411317,GALAXY,0.696,,,,,,,5.513188642128164,-0.09334442728480999,G005.5132-00.0933,269.639552,-24.240759,0.3,0.3,90.0,10.57,10.423,10.147,10.125,0.108,0.088,0.074,0.049,C,16.62,1.658,12.17,0.983,10.05,0.6868,5.717,0.2584,00106400,00104400,00008400,00008000,0.290377
206919901010359,269.91914777107,-24.20859936101,GALAXY,0.64,,,,,,,5.668247890847961,-0.2983363891260091,G005.6682-00.2983,269.919198,-24.20859,0.3,0.3,90.0,14.538,13.874,,,0.114,0.288,,,A,0.4297,0.04516,0.5069,0.1344,,,,,00000540,00000200,,,0.168424
206946404010125,266.558443423112,-28.990012098348,GALAXY,0.741,,,STAR,1.0,,,0.02391243048055269,-0.14266346633503119,G000.0239-00.1426,266.558456,-28.989942,0.3,0.3,90.0,10.68,10.493,9.959,,0.05,0.053,0.092,,C,15.02,0.697,11.41,0.5542,11.94,1.011,,,00100740,00000600,00000400,,0.255577
206946405010133,266.90081706803,-28.535210971237,GALAXY,0.555,,,STAR,1.0,,,0.5684270537171942,-0.16335623974714983,G000.5684-00.1633,266.900776,-28.53518,0.3,0.3,90.0,12.606,12.212,11.907,,0.114,0.115,0.304,,C,2.548,0.2671,2.343,0.249,1.986,0.5559,,,00000440,00000400,00000600,,0.171459
206946408010002,267.250348874879,-28.0157896843628,QSO,0.478,,,,,,,1.1721954292008132,-0.1588320375766649,G001.1721-00.1589,267.250407,-28.015847,0.3,0.3,90.0,11.132,10.919,10.79,11.069,0.051,0.069,0.067,0.076,C,9.9,0.4629,7.71,0.488,5.556,0.3408,2.395,0.1678,00100440,00104000,00000200,00008200,0.276819
206946408010047,267.196231372793,-27.9267193436012,STAR,0.572,,,STAR,1.0,,,1.223907979054883,-0.07197713982782367,G001.2239-00.0720,267.196301,-27.92671,0.3,0.3,90.0,12.865,12.779,12.045,,0.061,0.135,0.164,,C,2.006,0.1132,1.39,0.1729,1.748,0.2641,,,00000140,00101600,00000200,,0.223951
206946408010062,267.037576453721,-27.9391781293384,GALAXY,0.697,,,,,,,1.1409112570675959,0.04166567028370293,G001.1408+00.0416,267.037588,-27.939207,0.3,0.3,90.0,13.677,13.57,,,0.079,0.133,,,C,0.9502,0.06928,0.6709,0.08198,,,,,00000740,00004600,,,0.109962
206946408010114,267.09495025534,-27.94163821766,GALAXY,0.668,,,,,,,1.1649750563236039,-0.003011628735502448,G001.1650-00.0029,267.094922,-27.941571,0.3,0.3,90.0,11.393,11.018,10.723,11.134,0.05,0.051,0.047,0.09,C,7.785,0.3565,7.033,0.3282,5.907,0.2532,2.256,0.1876,00100400,00004400,00008600,00000200,0.258067
206946408015089,267.41824274243,-27.949104481551,QSO,0.821,,,,,,,1.30565545393427,-0.2516666138249975,G001.3056-00.2516,267.418203,-27.949066,0.3,0.3,90.0,13.34,13.408,,,0.089,0.153,,,C,1.296,0.1068,0.7783,0.1098,,,,,00000040,00000740,,,0.187161
206946412015101,266.63698438807,-28.66735121639,GALAXY,0.501,,,,,,,0.33534386836336755,-0.033782128670226855,G000.3354-00.0337,266.637032,-28.667308,0.3,0.3,90.0,11.289,11.104,10.789,,0.055,0.077,0.117,,A,8.57,0.4357,6.498,0.4589,5.559,0.597,,,00104600,00080600,00008600,,0.216526
206946414010088,267.07398271981,-28.468049748862,QSO,0.84,,,STAR,1.0,,,0.7045790398002726,-0.25891687908629735,G000.7046-00.2588,267.073963,-28.467969,0.3,0.3,90.0,8.542,8.587,8.554,8.555,0.03,0.032,0.024,0.022,C,107.6,3.016,66.02,1.949,43.58,0.9744,24.27,0.494,00000540,00000000,00008000,00000200,0.297577
206946416010020,267.29960314594,-27.772805612948,GALAXY,0.507,,,,,,,1.4029117473820865,-0.07104563447962221,G001.4028-00.0709,267.299532,-27.772805,0.3,0.3,90.0,12.989,12.672,,,0.074,0.119,,,C,1.791,0.1229,1.533,0.1682,,,,,00000540,00104400,,,0.226834
206946416010090,267.21822031543,-27.691547175305,GALAXY,0.473,,,,,,,1.435470042131467,0.03254910929125074,G001.4354+00.0325,267.218197,-27.691531,0.3,0.3,90.0,13.029,12.98,,,0.088,0.122,,,C,1.726,0.1391,1.155,0.13,,,,,00100240,00100600,,,0.094275
206946416010193,267.08872985079,-27.763273223816,GALAXY,0.547,,,,,,,1.3149059699699173,0.09376160766659694,G001.3149+00.0937,267.088742,-27.763202,0.3,0.3,90.0,13.22,13.513,,,0.065,0.152,,,C,1.448,0.08669,0.707,0.09883,,,,,00000200,00004600,,,0.25949
207202802010001,267.16244421182,-23.588969254274,GALAXY,0.625,,,GALAXY,0.999,,,4.926860227468147,2.188909183431847,G004.9268+02.1889,267.162417,-23.588979,0.3,0.3,90.0,11.826,10.945,10.303,9.464,0.059,0.064,0.042,0.019,C,5.226,0.2839,7.523,0.4454,8.696,0.3377,10.51,0.1841,00100440,00000000,00000000,00000001,0.096596
207202802010002,267.20589271557,-23.62714066269,STAR,0.917,,,,,,,4.9146024057429765,2.1351316531764493,G004.9145+02.1351,267.205871,-23.627187,0.3,0.3,90.0,7.682,7.753,7.743,7.697,0.022,0.032,0.026,0.019,C,237.7,4.766,142.3,4.172,91.96,2.217,53.5,0.9316,00000200,00000000,00008000,00000000,0.181449
207202802010057,267.16818643347,-23.705004132728,QSO,0.601,,,STAR,1.0,,,4.830008387448568,2.1246848180865303,G004.8300+02.1246,267.168242,-23.70497,0.3,0.3,90.0,12.481,12.59,,11.665,0.087,0.113,,0.311,C,2.858,0.2299,1.655,0.1726,,,1.384,0.3961,00000200,00000000,,00000000,0.220496
207202802015061,267.02212928299,-23.742019943318,GALAXY,0.495,,,,,,,4.729331921680325,2.220228925161203,G004.7293+02.2201,267.022177,-23.742064,0.3,0.3,90.0,14.153,14.064,,,0.113,0.29,,,C,0.6128,0.0638,0.4256,0.1138,,,,,00000000,00000000,,,0.223293
207205404010335,270.804928860406,-24.2833000078391,GALAXY,0.456,,,,,,,6.003053665469882,-1.0371150203958779,G006.0030-01.0370,270.80487,-24.283297,0.3,0.3,90.0,13.23,13.261,,,0.106,0.153,,,C,1.434,0.1402,0.8914,0.126,,,,,00000044,00000040,,,0.193824
207205404010404,270.82612090089,-24.516564351625,GALAXY,0.683,,,,,,,5.809443853995117,-1.1686971608562435,G005.8094-01.1687,270.826152,-24.516565,0.3,0.3,90.0,14.031,13.338,,,0.138,0.205,,,C,0.6857,0.0871,0.8304,0.1569,,,,,00000200,00000200,,,0.102169
207205404010441,270.76378270973,-24.552290368891,GALAXY,0.683,,,,,,,5.750422086797575,-1.1369136714784245,G005.7504-01.1368,270.763707,-24.552255,0.3,0.3,90.0,13.51,13.285,,,0.095,0.083,,,C,1.108,0.09729,0.872,0.0667,,,,,00000000,00000000,,,0.278867
207205404015603,270.77774330914,-24.515403666679,GALAXY,0.729,,,,,,,5.788788976358527,-1.1298086650768164,G005.7887-01.1298,270.777738,-24.515456,0.3,0.3,90.0,13.937,13.992,,,0.176,0.14,,,C,0.7475,0.1209,0.4547,0.05864,,,,,00000040,00000240,,,0.189034
207205405010122,271.03014035132,-24.598481892131,GALAXY,0.739,,,,,,,5.829273771446922,-1.3705677059233758,G005.8292-01.3705,271.030142,-24.598505,0.3,0.3,90.0,7.493,7.808,7.503,7.481,0.067,0.046,0.039,0.031,C,282.8,17.45,135.4,5.77,114.7,4.148,65.24,1.868,00000000,00000200,00000000,00000000,0.08345
207205405010161,270.76756150384,-24.43096003498,GALAXY,0.696,,,,,,,5.857740998183536,-1.0801700536885257,G005.8577-01.0801,270.767528,-24.430972,0.3,0.3,90.0,12.567,12.461,,,0.087,0.141,,,C,2.641,0.2125,1.863,0.2414,,,,,00004000,00004400,,,0.117759
207205405010229,270.99469342907,-24.415507169586,QSO,0.727,,,,,,,5.97289899996823,-1.252658218860913,G005.9729-01.2525,270.994645,-24.415451,0.3,0.3,90.0,13.856,13.328,,,0.135,0.198,,,C,0.8057,0.1004,0.8379,0.153,,,,,00000400,00000200,,,0.256702
207205405010346,270.82695461449,-24.303292686257,GALAXY,0.746,,,,,,,5.995526742370705,-1.0644297333339805,G005.9954-01.0643,270.826876,-24.303285,0.3,0.3,90.0,10.949,11.012,10.817,,0.055,0.086,0.081,,C,11.72,0.5912,7.076,0.5606,5.417,0.404,,,00000040,00000000,00000200,,0.259655
207205405010538,271.170220760577,-24.3334050083266,QSO,0.73,,,,,,,6.122899692958408,-1.351726302779095,G006.1229-01.3517,271.170302,-24.333399,0.3,0.3,90.0,12.822,12.839,,,0.094,0.086,,,C,2.088,0.1815,1.315,0.1047,,,,,00002200,00004200,,,0.26706
207205406010270,270.89517838603,-24.48690057887,GALAXY,0.677,,,,,,,5.86618681485754,-1.2088253637693915,G005.8662-01.2087,270.89515,-24.486862,0.3,0.3,90.0,13.17,13.021,12.531,,0.059,0.154,0.274,,C,1.515,0.08236,1.112,0.158,1.118,0.282,,,00004240,00004000,00008400,,0.16741
207205406010405,270.94690656517,-24.5771685645,GALAXY,0.71,,,,,,,5.810678669905653,-1.2941666793458637,G005.8107-01.2941,270.94689,-24.577104,0.3,0.3,90.0,12.281,12.231,,,0.092,0.101,,,C,3.436,0.2921,2.302,0.2132,,,,,00000000,00000000,,,0.238686
207205406015311,271.05185693507,-24.496703639693,GALAXY,0.501,,,,,,,5.9276791525570225,-1.337844420186187,G005.9277-01.3378,271.051912,-24.496697,0.3,0.3,90.0,12.788,12.523,12.374,,0.078,0.109,0.179,,C,2.155,0.155,1.759,0.1758,1.292,0.2128,,,00000200,00000200,00000200,,0.182216
207436305010105,266.47062017991,-28.82221125732,GALAXY,0.737,,,STAR,1.0,,,0.12722085228718397,0.010291709552337458,G000.1272+00.0103,266.470636,-28.822163,0.3,0.3,90.0,8.414,8.354,7.938,8.153,0.039,0.051,0.036,0.176,C,121.1,4.388,81.82,3.851,76.86,2.564,35.13,5.682,00000400,00000600,00008600,00008400,0.180705
207441702010011,266.92493767405,-24.601535632932,QSO,0.616,,,,,,,3.9468660307191135,1.8525990776318804,G003.9469+01.8526,266.924967,-24.601496,0.3,0.3,90.0,11.042,11.069,11.063,11.109,0.049,0.061,0.088,0.067,C,10.76,0.4866,6.712,0.3747,4.319,0.3511,2.309,0.1416,00000040,00000000,00000000,00008000,0.172111
207441702010023,267.04552619577,-24.92188942251,GALAXY,0.681,,,,,,,3.7289353558824723,1.5934345013843414,G003.7288+01.5933,267.045535,-24.92197,0.3,0.3,90.0,14.309,14.259,,,0.135,0.227,,,A,0.5308,0.06608,0.3555,0.07424,,,,,00000400,00000000,,,0.291563
207441702010045,267.12781853499,-24.904488348165,GALAXY,0.606,,,STAR,1.0,,,3.782350170058494,1.5384605212034217,G003.7824+01.5385,267.127827,-24.90441,0.3,0.3,90.0,9.278,9.58,9.252,9.278,0.057,0.055,0.063,0.042,C,54.6,2.87,26.45,1.347,22.9,1.334,12.47,0.4802,00000000,00000000,00000000,00000000,0.283365
207441702010057,267.18342171464,-24.808287495154,QSO,0.631,,,STAR,1.0,,,3.8908334387571184,1.5447803028926868,G003.8908+01.5448,267.183392,-24.808209,0.3,0.3,90.0,11.123,11.056,10.989,11.015,0.055,0.088,0.088,0.052,C,9.988,0.5041,6.795,0.5508,4.627,0.3751,2.518,0.1201,00000040,00000040,00000000,00008000,0.298945
207441702010060,266.88775721725,-24.633761024262,GALAXY,0.523,,,STAR,1.0,,,3.9017869106335015,1.8648871729751129,G003.9018+01.8649,266.887752,-24.633727,0.3,0.3,90.0,13.305,13.237,,,0.076,0.103,,,C,1.339,0.09423,0.9116,0.08677,,,,,00000040,00000000,,,0.123809
207441702015031,267.12255126719,-24.75834563633,GALAXY,0.958,,,,,,,3.905172315918393,1.6178753082546693,G003.9052+01.6179,267.122531,-24.758292,0.3,0.3,90.0,14.127,14.23,,,0.096,0.152,,,C,0.6276,0.05546,0.3652,0.05111,,,,,00000000,00000000,,,0.204345
207446001010021,268.51367621714,-26.260480063833,QSO,0.48,,,STAR,1.0,,,3.2554616940202843,-0.22888477596836257,G003.2554-00.2288,268.513605,-26.260489,0.3,0.3,90.0,10.43,10.469,10.084,10.337,0.07,0.076,0.046,0.046,C,18.91,1.217,11.67,0.8176,10.64,0.4506,4.703,0.1998,00000400,00100400,00000201,00000000,0.231778
207446001010028,268.75881286588,-26.292635267168,GALAXY,0.453,,,,,,,3.3388739205814577,-0.4347762597416006,G003.3388-00.4347,268.758767,-26.292674,0.3,0.3,90.0,13.635,13.18,,,0.095,0.121,,,A,0.9873,0.08678,0.9609,0.1072,,,,,00000040,00080200,,,0.20349
207446001010074,268.6436652377,-26.417135884645,GALAXY,0.552,,,,,,,3.1792977739971438,-0.40863795943468134,G003.1793-00.4086,268.64369,-26.417115,0.3,0.3,90.0,13.967,14.021,,,0.156,0.303,,,C,0.7272,0.1048,0.4428,0.1235,,,,,00004440,00000040,,,0.109988
207446001010129,268.44292017195,-26.415242673439,GALAXY,0.791,,,STAR,1.0,,,3.0899062123498378,-0.25263969097296857,G003.0898-00.2525,268.442828,-26.415239,0.3,0.3,90.0,13.353,13.261,,,0.086,0.128,,,C,1.28,0.1009,0.8914,0.1051,,,,,00000000,00004000,,,0.297666
207622503010222,266.50293503503,-28.798621214955,GALAXY,0.759,,,,,,,0.16210056484841315,-0.0016090839792625602,G000.1621-00.0016,266.502941,-28.798596,0.3,0.3,90.0,10.616,10.568,10.251,,0.103,0.105,0.129,,C,15.92,1.508,10.65,1.034,9.13,1.083,,,00000540,00000600,00008600,,0.09255
207631801010002,268.63384888321,-29.473420910648,STAR,0.818,,,,,,,0.5369378508268812,-1.945600392557874,G000.5369-01.9455,268.633847,-29.473416,0.3,0.3,90.0,8.502,8.631,8.515,8.436,0.033,0.042,0.027,0.02,C,111.6,3.412,63.43,2.43,45.16,1.115,27.09,0.4974,00000340,00004140,00000000,00008000,0.018739
207631801015014,268.45857091313,-29.445862435191,GALAXY,0.547,,,STAR,1.0,,,0.48353943066588967,-1.7999898187072245,G000.4835-01.8000,268.458652,-29.445833,0.3,0.3,90.0,9.588,9.698,9.625,9.569,0.051,0.042,0.045,0.027,C,41.05,1.943,23.73,0.914,16.25,0.6702,9.537,0.2395,00004040,00004000,00000000,00000000,0.275507
207638801010085,272.51881704764,-23.655829149885,QSO,0.59,,,STAR,1.0,,,7.3143603606870995,-2.099228052414196,G007.3143-02.0991,272.518766,-23.6558,0.3,0.3,90.0,11.534,11.181,11.006,,0.074,0.081,0.079,,C,6.84,0.4631,6.054,0.4519,4.554,0.3308,,,00000200,00000200,00000200,,0.198596
207641901010011,266.277884305966,-28.3205070162579,QSO,0.448,,,,,,,0.4671563113137738,0.4162515262426839,G000.4672+00.4162,266.277962,-28.320479,0.3,0.3,90.0,11.951,12.11,11.909,,0.054,0.077,0.122,,C,4.657,0.231,2.573,0.1813,1.982,0.2231,,,00000200,00000740,00000600,,0.265939
207641905010046,266.07402562688,-28.421844279972,QSO,0.498,,,,,,,0.28700730285689185,0.5162129873280198,G000.2869+00.5162,266.073968,-28.421827,0.3,0.3,90.0,7.531,7.617,7.522,7.469,0.036,0.029,0.021,0.016,C,272.9,9.17,161.3,4.284,112.7,2.213,66.01,1.002,00000640,000802c0,00008200,00008000,0.193012
207641909010006,265.68278119408,-28.152248603435,GALAXY,0.743,,,,,,,0.3357173933335667,0.9509608272708818,G000.3357+00.9510,265.68279,-28.152168,0.3,0.3,90.0,12.972,12.527,11.967,11.085,0.055,0.127,0.078,0.057,C,1.818,0.09248,1.753,0.2058,1.878,0.1347,2.361,0.1249,00100340,00000400,00000000,00000000,0.291401
207641909010007,265.66882622559,-28.240463659983,QSO,0.564,,,,,,,0.25421933179660083,0.9150026813033609,G000.2542+00.9149,265.668917,-28.240474,0.3,0.3,90.0,11.981,11.943,11.981,11.585,0.07,0.068,0.112,0.131,C,4.529,0.2903,3.001,0.1881,1.855,0.1918,1.489,0.1794,00104400,00004600,00000600,00000200,0.290094
207641909010010,265.847614791369,-28.2205145201628,STAR,0.631,,,STAR,1.0,,,0.35399508872264657,0.7914787835075016,G000.3540+00.7914,265.847632,-28.22049,0.3,0.3,90.0,8.809,8.812,8.807,8.787,0.02,0.023,0.016,0.017,C,84.16,1.564,53.67,1.124,34.49,0.5186,19.6,0.3004,00004540,00000400,00008000,00008000,0.103738
207641909010019,265.84914388883,-28.208676413125,GALAXY,0.499,,,,,,,0.3647792352831158,0.7965464083074516,G000.3647+00.7965,265.849125,-28.208717,0.3,0.3,90.0,12.806,12.806,12.05,,0.064,0.075,0.169,,A,2.119,0.1258,1.355,0.0932,1.74,0.2701,,,00104340,00086600,0000a200,,0.157996
207641909010034,265.63864494461,-28.396346615645,GALAXY,0.742,,,,,,,0.10767551488782938,0.8555429241637016,G000.1077+00.8555,265.638677,-28.396326,0.3,0.3,90.0,12.825,12.833,,,0.086,0.095,,,C,2.083,0.1643,1.323,0.1157,,,,,00100140,00100400,,,0.125564
207641909010062,265.75019615562,-28.234300430385,GALAXY,0.694,,,,,,,0.2971696801462079,0.8572735889188047,G000.2971+00.8573,265.75017,-28.234279,0.3,0.3,90.0,13.53,13.432,,,0.068,0.153,,,C,1.088,0.06778,0.7619,0.1076,,,,,00004740,00000600,,,0.113215
207641909010065,265.67729277811,-28.273214682026,GALAXY,0.52,,,,,,,0.23029066637619247,0.8914271233228981,G000.2303+00.8913,265.677355,-28.273232,0.3,0.3,90.0,7.437,7.446,7.116,6.968,0.043,0.033,0.029,0.019,C,297.6,11.76,188.9,5.788,163.8,4.314,104.7,1.874,00004440,00000000,00008000,00008000,0.207029
207641913010002,265.27035881011,-28.250952357153,STAR,0.92,,,STAR,1.0,,,0.060056331525594815,1.2076440240210204,G000.0600+01.2076,265.270403,-28.250984,0.3,0.3,90.0,9.186,9.253,9.198,9.215,0.025,0.036,0.026,0.034,C,59.47,1.382,35.76,1.198,24.06,0.5716,13.22,0.4102,00004340,00004000,00000400,00000000,0.180262
207641913010064,265.39726549539,-28.217028079525,QSO,0.436,,,,,,,0.14797609295657985,1.1306690132981227,G000.1479+01.1306,265.397273,-28.217031,0.3,0.3,90.0,12.188,12.177,12.115,11.802,0.047,0.097,0.113,0.196,C,3.744,0.1625,2.419,0.2151,1.639,0.1698,1.219,0.2202,00000140,00000600,00000400,00000000,0.026212
207822001010051,264.63472301442,-26.661017773305,GALAXY,0.481,,,,,,,1.108322156639564,2.5298970193095696,G001.1083+02.5298,264.634762,-26.661015,0.3,0.3,90.0,11.66,11.671,11.478,11.569,0.04,0.068,0.081,0.066,C,6.086,0.2243,3.858,0.2432,2.947,0.2206,1.511,0.09194,00000140,00000000,00000000,00008000,0.125969
207822001010109,264.34303561464,-26.738941998169,GALAXY,0.618,,,,,,,0.9030818414306433,2.708618066423552,G000.9030+02.7085,264.343017,-26.739023,0.3,0.3,90.0,12.585,12.64,12.331,12.563,0.058,0.095,0.105,0.139,C,2.596,0.1396,1.579,0.1388,1.344,0.1295,0.6053,0.07741,00000000,00004000,00000000,00000000,0.297514
207827701010096,271.02584509837,-29.602082022001,GALAXY,0.573,,,STAR,0.993,,,1.459246557986606,-3.81615955348779,G001.4592-03.8162,271.025931,-29.602082,0.3,0.3,90.0,12.284,12.328,12.571,12.078,0.079,0.11,0.211,0.198,C,3.428,0.2507,2.105,0.2132,1.077,0.2094,0.946,0.1728,00100000,00000000,00000000,00000000,0.268511
207827701010172,271.11419048766,-29.872908815895,QSO,0.488,,,,,,,1.2596590758247495,-4.015112646697142,G001.2597-04.0150,271.114157,-29.872845,0.3,0.3,90.0,13.623,13.498,,,0.067,0.113,,,C,0.9985,0.06167,0.7166,0.07453,,,,,00000000,00000000,,,0.252277
207841004010008,263.96594994633,-27.06757194362,STAR,0.663,,,,,,,0.44481990171242575,2.8161414844046795,G000.4448+02.8161,263.965992,-27.067533,0.3,0.3,90.0,7.14,7.176,7.113,7.093,0.039,0.037,0.021,0.02,C,391.4,14.14,242.2,8.16,164.2,3.106,93.28,1.736,00004000,00004000,00008000,00008000,0.194397
207841004010105,263.82013873991,-27.218451600839,GALAXY,0.465,,,STAR,0.918,,,0.24757602567890113,2.844252416537962,G000.2476+02.8442,263.820182,-27.218415,0.3,0.3,90.0,14.094,14.112,,,0.093,0.147,,,C,0.6471,0.05572,0.4073,0.05521,,,,,00000440,00004000,,,0.191301
207841005010013,270.93002595433,-28.686054933541,STAR,0.683,,,,,,,2.219165435913127,-3.2957194887183983,G002.2191-03.2956,270.930012,-28.686031,0.3,0.3,90.0,12.993,13.165,12.764,12.799,0.06,0.145,0.341,0.262,C,1.784,0.09838,0.9741,0.1301,0.902,0.2829,0.4868,0.1176,00000200,00000000,00000000,00000000,0.096846
207848601010061,267.40019655346,-28.25500016238,GALAXY,0.688,,,,,,,1.0350607276115134,-0.3952160406320694,G001.0350-00.3952,267.400243,-28.255046,0.3,0.3,90.0,13.416,13.099,,,0.083,0.123,,,C,1.208,0.0928,1.035,0.1173,,,,,00004640,00000600,,,0.221305
208016801010021,265.56073577484,-27.978817056095,QSO,0.676,,,STAR,1.0,,,0.42647129762818214,1.1338350083877518,G000.4264+01.1338,265.560757,-27.978826,0.3,0.3,90.0,9.657,9.733,9.643,9.609,0.038,0.043,0.041,0.023,C,38.54,1.346,22.97,0.9051,15.98,0.5964,9.197,0.1958,00000140,00100000,00000000,00000000,0.074615
208016801010078,265.68220313267,-27.871849949624,GALAXY,0.713,,,,,,,0.5739460368152988,1.0989100395119962,G000.5739+01.0988,265.682245,-27.871848,0.3,0.3,90.0,7.299,7.045,6.7,6.09,0.025,0.037,0.026,0.019,C,338.0,7.834,273.2,9.42,240.2,5.848,235.1,4.078,00000240,00000000,00008000,00008000,0.133476
208016802010005,265.87297207627,-28.096979306516,QSO,0.623,,,,,,,0.4708925568412525,0.8372880224531649,G000.4709+00.8372,265.873037,-28.096948,0.3,0.3,90.0,12.038,11.984,11.88,12.027,0.035,0.062,0.068,0.19,C,4.3,0.138,2.89,0.1663,2.036,0.1279,0.9916,0.1732,00004140,00004400,00008600,00008400,0.235205
208016802010034,266.06070375571,-27.901993366292,STAR,0.568,,,,,,,0.7238519335319873,0.7983037104540914,G000.7238+00.7982,266.060732,-27.902055,0.3,0.3,90.0,12.765,12.546,,,0.081,0.149,,,A,2.201,0.1647,1.722,0.2367,,,,,00084340,00000400,,,0.239337
208016802010061,265.97761710155,-27.979967147847,GALAXY,0.704,,,STAR,1.0,,,0.6189752999980893,0.8200003814153324,G000.6189+00.8200,265.977552,-27.979959,0.3,0.3,90.0,9.048,8.931,8.789,8.776,0.022,0.026,0.02,0.017,C,67.51,1.36,48.09,1.164,35.08,0.6317,19.81,0.3095,00004040,00000000,00008000,00000000,0.209232
208016802010065,266.0336646363,-28.016154314085,GALAXY,0.498,,,STAR,1.0,,,0.614070836783501,0.7588896910137075,G000.6140+00.7588,266.03372,-28.016216,0.3,0.3,90.0,12.046,12.051,11.793,,0.067,0.121,0.117,,C,4.268,0.2637,2.718,0.3017,2.205,0.2383,,,00000640,00000200,00000200,,0.283472
208016803010035,266.26678532368,-27.753759878199,QSO,0.773,,,STAR,1.0,,,0.9455003315580284,0.7204033557150579,G000.9455+00.7203,266.266821,-27.753742,0.3,0.3,90.0,13.201,13.021,11.576,,0.066,0.079,0.216,,C,1.472,0.08882,1.112,0.08076,2.694,0.5352,,,00006640,00004600,00008000,,0.130397
208016808010001,267.368036002543,-29.3164781889618,STAR,0.93,,,,,,,0.10999326939308156,-0.9166547121353393,G000.1099-00.9166,267.367983,-29.316486,0.3,0.3,90.0,,9.985,,,,0.158,,,A,,,18.22,2.645,,,,,,00000140,,,0.168414
208016812010009,267.34403836584,-29.247350889203,QSO,0.475,,,,,,,0.15852868487020916,-0.8631609278933656,G000.1584-00.8631,267.34398,-29.247393,0.3,0.3,90.0,11.751,11.753,11.723,12.046,0.053,0.116,0.124,0.32,C,5.599,0.2712,3.574,0.3834,2.353,0.2679,0.9741,0.2869,00100040,00080480,00000200,00000400,0.23774
208016812010080,267.11229153458,-29.146996306952,QSO,0.395,,,,,,,0.14034493914473423,-0.638068236642335,G000.1403-00.6381,267.112323,-29.147029,0.3,0.3,90.0,12.86,12.892,,,0.169,0.089,,,A,2.016,0.3142,1.252,0.103,,,,,00000340,00000600,,,0.153961
208016813010080,267.62538682126,-28.56435278357,GALAXY,0.601,,,,,,,0.8711781060260285,-0.7239648539435984,G000.8712-00.7239,267.62539,-28.564276,0.3,0.3,90.0,12.237,12.292,11.927,,0.061,0.072,0.246,,C,3.578,0.2009,2.177,0.1446,1.95,0.4422,,,00102740,00101740,00002000,,0.276682
208016814010038,267.57529201192,-29.454954659979,QSO,0.487,,,,,,,0.08383810300859386,-1.1427176380849693,G000.0838-01.1427,267.575315,-29.45499,0.3,0.3,90.0,12.791,12.752,12.45,,0.084,0.12,0.23,,A,2.148,0.1666,1.425,0.1571,1.204,0.255,,,00000340,00080640,00002000,,0.146304
208016815010039,267.48072970153,-28.893348877356,QSO,0.634,,,STAR,1.0,,,0.5236552638183956,-0.7837826648219217,G000.5236-00.7837,267.480717,-28.893304,0.3,0.3,90.0,12.751,12.717,12.386,,0.092,0.105,0.348,,C,2.229,0.189,1.472,0.1417,1.278,0.4094,,,00000640,00000600,00002000,,0.166521
208016815010091,267.51228081669,-28.78017253323,GALAXY,0.485,,,,,,,0.6349847393592825,-0.7494206399065191,G000.6349-00.7493,267.512225,-28.780128,0.3,0.3,90.0,12.637,12.505,11.765,,0.064,0.067,0.136,,C,2.476,0.1466,1.788,0.1107,2.263,0.2839,,,00004540,00004640,00000200,,0.238359
208301904010146,269.31337346449,-25.219589614145,GALAXY,0.643,,,,,,,4.51753174872761,-0.3265726566498215,G004.5175-00.3266,269.313437,-25.21955,0.3,0.3,90.0,12.557,12.459,,,0.06,0.087,,,C,2.665,0.1484,1.866,0.1496,,,,,00004040,00004000,,,0.251241
208301904010156,269.48831541699,-25.166253406687,GALAXY,0.654,,,,,,,4.642976973112929,-0.4368825867068447,G004.6429-00.4368,269.488236,-25.166257,0.3,0.3,90.0,14.271,13.768,,,0.113,0.194,,,A,0.55,0.057,0.5587,0.09959,,,,,00000400,00000200,,,0.259251
