srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,GLIMPSE,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,3.6mag,4.5mag,5.8mag,8.0mag,e_3.6mag,e_4.5mag,e_5.8mag,e_8.0mag,C,F(3.6),e_F(3.6),F(4.5),e_F(4.5),F(5.8),e_F(5.8),F(8.0),e_F(8.0),q_3.6mag,q_4.5mag,q_5.8mag,q_8.0mag,angDist
207205404010404,270.82612090089,-24.516564351625,GALAXY,0.683,,,,,,,5.809443853995117,-1.1686971608562435,G005.8094-01.1687,270.826152,-24.516565,0.3,0.3,90.0,14.031,13.338,,,0.138,0.205,,,C,0.6857,0.0871,0.8304,0.1569,,,,,00000200,00000200,,,0.102169
207205404015603,270.77774330914,-24.515403666679,GALAXY,0.729,,,,,,,5.788788976358527,-1.1298086650768164,G005.7887-01.1298,270.777738,-24.515456,0.3,0.3,90.0,13.937,13.992,,,0.176,0.14,,,C,0.7475,0.1209,0.4547,0.05864,,,,,00000040,00000240,,,0.189034
207205405010122,271.03014035132,-24.598481892131,GALAXY,0.739,,,,,,,5.829273771446922,-1.3705677059233758,G005.8292-01.3705,271.030142,-24.598505,0.3,0.3,90.0,7.493,7.808,7.503,7.481,0.067,0.046,0.039,0.031,C,282.8,17.45,135.4,5.77,114.7,4.148,65.24,1.868,00000000,00000200,00000000,00000000,0.08345
207205405010161,270.76756150384,-24.43096003498,GALAXY,0.696,,,,,,,5.857740998183536,-1.0801700536885257,G005.8577-01.0801,270.767528,-24.430972,0.3,0.3,90.0,12.567,12.461,,,0.087,0.141,,,C,2.641,0.2125,1.863,0.2414,,,,,00004000,00004400,,,0.117759
207205406010270,270.89517838603,-24.48690057887,GALAXY,0.677,,,,,,,5.86618681485754,-1.2088253637693915,G005.8662-01.2087,270.89515,-24.486862,0.3,0.3,90.0,13.17,13.021,12.531,,0.059,0.154,0.274,,C,1.515,0.08236,1.112,0.158,1.118,0.282,,,00004240,00004000,00008400,,0.16741
207205406015311,271.05185693507,-24.496703639693,GALAXY,0.501,,,,,,,5.9276791525570225,-1.337844420186187,G005.9277-01.3378,271.051912,-24.496697,0.3,0.3,90.0,12.788,12.523,12.374,,0.078,0.109,0.179,,C,2.155,0.155,1.759,0.1758,1.292,0.2128,,,00000200,00000200,00000200,,0.182216
207436305010105,266.47062017991,-28.82221125732,GALAXY,0.737,,,STAR,1.0,,,0.12722085228718397,0.010291709552337458,G000.1272+00.0103,266.470636,-28.822163,0.3,0.3,90.0,8.414,8.354,7.938,8.153,0.039,0.051,0.036,0.176,C,121.1,4.388,81.82,3.851,76.86,2.564,35.13,5.682,00000400,00000600,00008600,00008400,0.180705
207441702010011,266.92493767405,-24.601535632932,QSO,0.616,,,,,,,3.9468660307191135,1.8525990776318804,G003.9469+01.8526,266.924967,-24.601496,0.3,0.3,90.0,11.042,11.069,11.063,11.109,0.049,0.061,0.088,0.067,C,10.76,0.4866,6.712,0.3747,4.319,0.3511,2.309,0.1416,00000040,00000000,00000000,00008000,0.172111
207441702010060,266.88775721725,-24.633761024262,GALAXY,0.523,,,STAR,1.0,,,3.9017869106335015,1.8648871729751129,G003.9018+01.8649,266.887752,-24.633727,0.3,0.3,90.0,13.305,13.237,,,0.076,0.103,,,C,1.339,0.09423,0.9116,0.08677,,,,,00000040,00000000,,,0.123809
207446001010074,268.6436652377,-26.417135884645,GALAXY,0.552,,,,,,,3.1792977739971438,-0.40863795943468134,G003.1793-00.4086,268.64369,-26.417115,0.3,0.3,90.0,13.967,14.021,,,0.156,0.303,,,C,0.7272,0.1048,0.4428,0.1235,,,,,00004440,00000040,,,0.109988
207622503010222,266.50293503503,-28.798621214955,GALAXY,0.759,,,,,,,0.16210056484841315,-0.0016090839792625602,G000.1621-00.0016,266.502941,-28.798596,0.3,0.3,90.0,10.616,10.568,10.251,,0.103,0.105,0.129,,C,15.92,1.508,10.65,1.034,9.13,1.083,,,00000540,00000600,00008600,,0.09255
207631801010002,268.63384888321,-29.473420910648,STAR,0.818,,,,,,,0.5369378508268812,-1.945600392557874,G000.5369-01.9455,268.633847,-29.473416,0.3,0.3,90.0,8.502,8.631,8.515,8.436,0.033,0.042,0.027,0.02,C,111.6,3.412,63.43,2.43,45.16,1.115,27.09,0.4974,00000340,00004140,00000000,00008000,0.018739
207638801010085,272.51881704764,-23.655829149885,QSO,0.59,,,STAR,1.0,,,7.3143603606870995,-2.099228052414196,G007.3143-02.0991,272.518766,-23.6558,0.3,0.3,90.0,11.534,11.181,11.006,,0.074,0.081,0.079,,C,6.84,0.4631,6.054,0.4519,4.554,0.3308,,,00000200,00000200,00000200,,0.198596
207641905010046,266.07402562688,-28.421844279972,QSO,0.498,,,,,,,0.28700730285689185,0.5162129873280198,G000.2869+00.5162,266.073968,-28.421827,0.3,0.3,90.0,7.531,7.617,7.522,7.469,0.036,0.029,0.021,0.016,C,272.9,9.17,161.3,4.284,112.7,2.213,66.01,1.002,00000640,000802c0,00008200,00008000,0.193012
207641909010010,265.847614791369,-28.2205145201628,STAR,0.631,,,STAR,1.0,,,0.35399508872264657,0.7914787835075016,G000.3540+00.7914,265.847632,-28.22049,0.3,0.3,90.0,8.809,8.812,8.807,8.787,0.02,0.023,0.016,0.017,C,84.16,1.564,53.67,1.124,34.49,0.5186,19.6,0.3004,00004540,00000400,00008000,00008000,0.103738
207641909010019,265.84914388883,-28.208676413125,GALAXY,0.499,,,,,,,0.3647792352831158,0.7965464083074516,G000.3647+00.7965,265.849125,-28.208717,0.3,0.3,90.0,12.806,12.806,12.05,,0.064,0.075,0.169,,A,2.119,0.1258,1.355,0.0932,1.74,0.2701,,,00104340,00086600,0000a200,,0.157996
207641909010034,265.63864494461,-28.396346615645,GALAXY,0.742,,,,,,,0.10767551488782938,0.8555429241637016,G000.1077+00.8555,265.638677,-28.396326,0.3,0.3,90.0,12.825,12.833,,,0.086,0.095,,,C,2.083,0.1643,1.323,0.1157,,,,,00100140,00100400,,,0.125564
207641909010062,265.75019615562,-28.234300430385,GALAXY,0.694,,,,,,,0.2971696801462079,0.8572735889188047,G000.2971+00.8573,265.75017,-28.234279,0.3,0.3,90.0,13.53,13.432,,,0.068,0.153,,,C,1.088,0.06778,0.7619,0.1076,,,,,00004740,00000600,,,0.113215
207641913010002,265.27035881011,-28.250952357153,STAR,0.92,,,STAR,1.0,,,0.060056331525594815,1.2076440240210204,G000.0600+01.2076,265.270403,-28.250984,0.3,0.3,90.0,9.186,9.253,9.198,9.215,0.025,0.036,0.026,0.034,C,59.47,1.382,35.76,1.198,24.06,0.5716,13.22,0.4102,00004340,00004000,00000400,00000000,0.180262
207641913010064,265.39726549539,-28.217028079525,QSO,0.436,,,,,,,0.14797609295657985,1.1306690132981227,G000.1479+01.1306,265.397273,-28.217031,0.3,0.3,90.0,12.188,12.177,12.115,11.802,0.047,0.097,0.113,0.196,C,3.744,0.1625,2.419,0.2151,1.639,0.1698,1.219,0.2202,00000140,00000600,00000400,00000000,0.026212
207822001010051,264.63472301442,-26.661017773305,GALAXY,0.481,,,,,,,1.108322156639564,2.5298970193095696,G001.1083+02.5298,264.634762,-26.661015,0.3,0.3,90.0,11.66,11.671,11.478,11.569,0.04,0.068,0.081,0.066,C,6.086,0.2243,3.858,0.2432,2.947,0.2206,1.511,0.09194,00000140,00000000,00000000,00008000,0.125969
207841004010008,263.96594994633,-27.06757194362,STAR,0.663,,,,,,,0.44481990171242575,2.8161414844046795,G000.4448+02.8161,263.965992,-27.067533,0.3,0.3,90.0,7.14,7.176,7.113,7.093,0.039,0.037,0.021,0.02,C,391.4,14.14,242.2,8.16,164.2,3.106,93.28,1.736,00004000,00004000,00008000,00008000,0.194397
207841004010105,263.82013873991,-27.218451600839,GALAXY,0.465,,,STAR,0.918,,,0.24757602567890113,2.844252416537962,G000.2476+02.8442,263.820182,-27.218415,0.3,0.3,90.0,14.094,14.112,,,0.093,0.147,,,C,0.6471,0.05572,0.4073,0.05521,,,,,00000440,00004000,,,0.191301
207841005010013,270.93002595433,-28.686054933541,STAR,0.683,,,,,,,2.219165435913127,-3.2957194887183983,G002.2191-03.2956,270.930012,-28.686031,0.3,0.3,90.0,12.993,13.165,12.764,12.799,0.06,0.145,0.341,0.262,C,1.784,0.09838,0.9741,0.1301,0.902,0.2829,0.4868,0.1176,00000200,00000000,00000000,00000000,0.096846
208016801010021,265.56073577484,-27.978817056095,QSO,0.676,,,STAR,1.0,,,0.42647129762818214,1.1338350083877518,G000.4264+01.1338,265.560757,-27.978826,0.3,0.3,90.0,9.657,9.733,9.643,9.609,0.038,0.043,0.041,0.023,C,38.54,1.346,22.97,0.9051,15.98,0.5964,9.197,0.1958,00000140,00100000,00000000,00000000,0.074615
208016801010078,265.68220313267,-27.871849949624,GALAXY,0.713,,,,,,,0.5739460368152988,1.0989100395119962,G000.5739+01.0988,265.682245,-27.871848,0.3,0.3,90.0,7.299,7.045,6.7,6.09,0.025,0.037,0.026,0.019,C,338.0,7.834,273.2,9.42,240.2,5.848,235.1,4.078,00000240,00000000,00008000,00008000,0.133476
208016803010035,266.26678532368,-27.753759878199,QSO,0.773,,,STAR,1.0,,,0.9455003315580284,0.7204033557150579,G000.9455+00.7203,266.266821,-27.753742,0.3,0.3,90.0,13.201,13.021,11.576,,0.066,0.079,0.216,,C,1.472,0.08882,1.112,0.08076,2.694,0.5352,,,00006640,00004600,00008000,,0.130397
208016808010001,267.368036002543,-29.3164781889618,STAR,0.93,,,,,,,0.10999326939308156,-0.9166547121353393,G000.1099-00.9166,267.367983,-29.316486,0.3,0.3,90.0,,9.985,,,,0.158,,,A,,,18.22,2.645,,,,,,00000140,,,0.168414
208016812010080,267.11229153458,-29.146996306952,QSO,0.395,,,,,,,0.14034493914473423,-0.638068236642335,G000.1403-00.6381,267.112323,-29.147029,0.3,0.3,90.0,12.86,12.892,,,0.169,0.089,,,A,2.016,0.3142,1.252,0.103,,,,,00000340,00000600,,,0.153961
208016814010038,267.57529201192,-29.454954659979,QSO,0.487,,,,,,,0.08383810300859386,-1.1427176380849693,G000.0838-01.1427,267.575315,-29.45499,0.3,0.3,90.0,12.791,12.752,12.45,,0.084,0.12,0.23,,A,2.148,0.1666,1.425,0.1571,1.204,0.255,,,00000340,00080640,00002000,,0.146304
208016815010039,267.48072970153,-28.893348877356,QSO,0.634,,,STAR,1.0,,,0.5236552638183956,-0.7837826648219217,G000.5236-00.7837,267.480717,-28.893304,0.3,0.3,90.0,12.751,12.717,12.386,,0.092,0.105,0.348,,C,2.229,0.189,1.472,0.1417,1.278,0.4094,,,00000640,00000600,00002000,,0.166521
208301904010235,269.30686000634,-25.158907356559,GALAXY,0.646,,,,,,,4.5670815005335985,-0.2910484398726755,G004.5670-00.2910,269.306882,-25.158946,0.3,0.3,90.0,12.706,12.696,,,0.064,0.105,,,C,2.323,0.1364,1.5,0.1457,,,,,00100140,00000400,,,0.156468
200017302010001,263.67709791502,-32.581688363897,STAR,0.851,,,,,,,355.6666102679134,0.04926277069983092,G355.6666+00.0492,263.677132,-32.581671,0.3,0.3,90.0,5.566,6.085,5.57,5.565,0.053,0.12,0.024,0.019,C,1668.0,81.37,661.5,72.9,680.3,14.89,381.0,6.604,000c40c0,00004480,00008000,00008000,0.120541
200017302010020,263.69627155652,-32.635156161254,QSO,0.531,,,STAR,1.0,,,355.630411937053,0.006726280393115763,G355.6304+00.0067,263.696232,-32.635117,0.3,0.3,90.0,12.138,12.211,,,0.139,0.126,,,A,3.922,0.5034,2.345,0.2723,,,,,00000340,00080340,,,0.184779
200855815010006,268.694530849784,-30.1900398900138,QSO,0.604,,,STAR,1.0,,,359.94433155905887,-2.352573216122496,G359.9443-02.3525,268.694497,-30.190016,0.3,0.3,90.0,8.598,8.741,8.606,8.582,0.066,0.04,0.034,0.021,C,102.2,6.21,57.29,2.086,41.51,1.293,23.67,0.458,00004000,00000000,00000000,00000000,0.13565
201113501010183,266.279227720088,-28.8990985679247,GALAXY,0.423,,,,,,,359.9742330005976,0.11326317880631798,G359.9742+00.1132,266.279188,-28.899111,0.3,0.3,90.0,14.048,,,,0.142,,,,A,0.6753,0.08804,,,,,,,00000640,,,,0.133229
201129705010059,266.400453261501,-28.9440474830352,GALAXY,0.725,,,,,,,359.9912147539742,-7.13278329294019E-4,G359.9912-00.0007,266.40051,-28.944027,0.3,0.3,90.0,8.857,8.359,8.039,7.977,0.052,0.056,0.033,0.053,C,80.53,3.846,81.47,4.203,70.01,2.146,41.35,2.025,00000740,000804c0,00008200,00008400,0.193642
201129707010033,266.077178354244,-29.3588545033011,GALAXY,0.749,,,,,,,359.49002619295385,0.023430184669932082,G359.4900+00.0234,266.077201,-29.358881,0.3,0.3,90.0,12.632,12.238,,,0.085,0.129,,,A,2.488,0.194,2.286,0.2706,,,,,00004740,00084400,,,0.118727
201129707010069,266.25406035023,-29.25612424948,GALAXY,0.776,,,STAR,1.0,,,359.65823351935705,-0.054354106286914436,G359.6581-00.0543,266.25407,-29.256171,0.3,0.3,90.0,9.66,9.426,8.961,9.222,0.055,0.057,0.047,0.101,C,38.41,1.949,30.49,1.6,29.95,1.286,13.12,1.218,00004540,00084680,00008200,00008600,0.170991
201129707010070,266.200391740241,-29.1254815916963,STAR,0.505,,,,,,,359.7451675020118,0.05383630051882625,G359.7451+00.0538,266.200423,-29.125469,0.3,0.3,90.0,11.494,11.437,,,0.112,0.107,,,C,7.098,0.7346,4.782,0.4733,,,,,00000540,00081680,,,0.108306
201129710010055,266.496461920785,-29.0519343571017,GALAXY,0.491,,,,,,,359.9428343030421,-0.12858166010061467,G359.9428-00.1285,266.496498,-29.051901,0.3,0.3,90.0,9.477,9.446,8.926,9.027,0.083,0.074,0.056,0.068,C,45.47,3.489,29.93,2.05,30.93,1.591,15.72,0.987,00302540,003825c0,00302600,0020a400,0.165543
201129719010020,266.185227697588,-28.9177149448271,GALAXY,0.492,,,,,,,359.915380760074,0.17371281334215888,G359.9154+00.1737,266.185271,-28.917683,0.3,0.3,90.0,12.97,12.693,,,0.046,0.075,,,C,1.822,0.07771,1.505,0.1039,,,,,00000200,00000600,,,0.178497
201129721010014,266.418364491438,-29.0747290087688,GALAXY,0.746,,,,,,,359.8878313546867,-0.08216820373101244,G359.8878-00.0821,266.418372,-29.074742,0.3,0.3,90.0,10.988,11.04,10.475,,0.123,0.152,0.275,,A,11.31,1.278,6.895,0.9633,7.423,1.877,,,00000200,00000200,00000600,,0.052148
201502201010048,261.91282890355,-35.231912261907,GALAXY,0.666,,,,,,,352.6477271691528,-0.1812266513984122,G352.6476-00.1812,261.912816,-35.23195,0.3,0.3,90.0,12.929,12.714,,,0.085,0.125,,,C,1.892,0.1478,1.475,0.1703,,,,,00000540,00000200,,,0.141173
201529201010009,266.84818130924,-30.076313089949,QSO,0.49,,,STAR,1.0,,,359.22600183713513,-0.9217655658166501,G359.2259-00.9217,266.848132,-30.076294,0.3,0.3,90.0,10.02,10.032,9.955,9.885,0.026,0.031,0.032,0.044,C,27.58,0.6592,17.44,0.4947,11.99,0.3522,7.132,0.2864,00004000,00104400,00000200,00008000,0.168664
202026707010114,266.332728141518,-29.0208595534006,GALAXY,0.667,,,,,,,359.89478151242525,0.009800910540851655,G359.8947+00.0098,266.332692,-29.020904,0.3,0.3,90.0,11.18,10.622,10.376,,0.349,0.231,0.097,,A,9.477,3.045,10.13,2.157,8.133,0.7255,,,00000540,00000400,00000600,,0.19634
202026707010126,266.321435823074,-29.0947351950746,GALAXY,0.416,,,,,,,359.8266025663131,-0.02031017787070218,G359.8265-00.0202,266.321392,-29.094723,0.3,0.3,90.0,11.483,10.87,11.251,,0.148,0.212,0.32,,A,7.167,0.9743,8.064,1.578,3.634,1.07,,,00004540,00000540,00008200,,0.144515
202026708010338,266.421023063203,-29.19532836016,GALAXY,0.737,,,,,,,359.7860966090099,-0.14697314299291073,G359.7860-00.1469,266.421008,-29.195364,0.3,0.3,90.0,12.403,11.885,,,0.204,0.107,,,A,3.072,0.5777,3.167,0.3112,,,,,00000040,00000440,,,0.136633
202063804010001,261.29749729892,-36.2826504514667,GALAXY,0.779,,,STAR,0.992,,,351.49726289957005,-0.35395697897512296,G351.4972-00.3539,261.297496,-36.282665,0.3,0.3,90.0,9.838,9.496,9.373,9.394,0.048,0.041,0.034,0.03,C,32.6,1.434,28.57,1.086,20.48,0.6477,11.2,0.3114,00000000,00000000,00000000,00000000,0.052545
203017301010121,264.81378104293,-31.117570867108,QSO,0.552,,,,,,,357.42018373805126,0.021516140092438442,G357.4201+00.0215,264.81372,-31.117576,0.3,0.3,90.0,13.356,13.323,,,0.103,0.163,,,C,1.277,0.1206,0.8424,0.1267,,,,,00000200,00000200,,,0.189077
203042201010006,265.096330563436,-29.0646817861102,STAR,0.523,,,,,,,359.2888814770495,0.9060347997971431,G359.2888+00.9060,265.096332,-29.064698,0.3,0.3,90.0,11.224,11.164,11.011,10.968,0.065,0.053,0.089,0.065,C,9.094,0.542,6.151,0.2976,4.533,0.3726,2.629,0.1571,00104540,00000400,00008000,00008200,0.058494
203042201010009,265.28574794715,-29.0877195636722,GALAXY,0.388,,,,,,,359.35706390729274,0.7534297178817079,G359.3570+00.7534,265.285765,-29.087743,0.3,0.3,90.0,12.59,12.561,12.175,,0.044,0.077,0.185,,C,2.585,0.104,1.699,0.121,1.551,0.2644,,,00000740,00004540,00000400,,0.100002
203042203010002,264.880101155172,-29.1647917294088,STAR,0.769,,,,,,,359.10367298836013,1.0128791901035723,G359.1036+01.0128,264.880098,-29.164824,0.3,0.3,90.0,6.757,6.386,6.311,6.245,0.051,0.037,0.024,0.015,C,557.0,25.98,501.4,17.23,343.7,7.603,203.7,2.757,000044c0,000840c0,00008000,00008000,0.116601
203071101010003,267.90187993843,-29.837954270134,STAR,0.686,,,STAR,1.0,,,359.899745761133,-1.5824676565072162,G359.8997-01.5824,267.901927,-29.837943,0.3,0.3,90.0,8.748,8.643,8.661,8.69,0.041,0.042,0.027,0.026,C,89.0,3.35,62.71,2.432,39.46,0.9908,21.44,0.5124,00004400,00000000,00000000,00008000,0.152483
204003401015016,266.450366729657,-29.757252435908,GALAXY,0.569,,,,,,,359.3196859950552,-0.461423523189462,G359.3196-00.4614,266.450351,-29.757257,0.3,0.3,90.0,12.555,12.512,11.721,,0.059,0.075,0.21,,C,2.671,0.1459,1.778,0.1231,2.358,0.4556,,,00004740,00004740,00002200,,0.051816
204020401010014,260.37028349426,-37.532102359787,STAR,0.535,,,STAR,1.0,,,350.04745017283597,-0.44828598363562755,G350.0474-00.4483,260.370327,-37.532107,0.3,0.3,90.0,11.361,11.307,11.47,11.86,0.056,0.059,0.077,0.217,C,8.017,0.4114,5.394,0.2953,2.968,0.2099,1.156,0.231,00100000,00104000,00000400,00000080,0.125307
204024307010041,266.27629164676,-28.921997573907,GALAXY,0.674,,,,,,,359.95335911938116,0.10350342085792202,G359.9533+00.1035,266.276285,-28.922008,0.3,0.3,90.0,11.192,11.216,10.771,10.526,0.069,0.104,0.054,0.136,C,9.374,0.5938,5.861,0.5595,5.651,0.2827,3.952,0.4958,00100540,00000400,00008600,00008600,0.043203
204056802010022,262.926800214837,-34.6686155027353,STAR,0.467,,,,,,,353.57612344283996,-0.5634998457180287,G353.5761-00.5634,262.926761,-34.668595,0.3,0.3,90.0,12.304,12.194,12.377,12.356,0.052,0.089,0.181,0.321,C,3.365,0.1613,2.383,0.1955,1.287,0.2147,0.7321,0.2164,00000040,00000000,00000400,00002000,0.137888
204056802015110,263.25815586712,-34.585662855726,QSO,0.589,,,,,,,353.79456937518927,-0.7465657240208365,G353.7945-00.7465,263.258175,-34.585647,0.3,0.3,90.0,8.552,8.641,8.591,8.538,0.115,0.054,0.038,0.025,C,106.6,11.24,62.85,3.102,42.12,1.461,24.66,0.5566,00084480,00084480,00008000,00000000,0.080277
205110012010028,266.52393934882,-29.452662864881,GALAXY,0.782,,,,,,,359.6130779861423,-0.3575378343337549,G359.6131-00.3575,266.523987,-29.452649,0.3,0.3,90.0,12.989,13.125,,,0.091,0.184,,,A,1.791,0.1508,1.01,0.1713,,,,,00000740,00000400,,,0.157659
205538501010001,263.659779459665,-33.4706023469701,STAR,0.918,,,STAR,1.0,,,354.9115735082022,-0.4201065353213761,G354.9115-00.4201,263.659843,-33.470619,0.3,0.3,90.0,9.303,9.341,9.262,9.239,0.046,0.049,0.029,0.03,C,53.36,2.258,32.97,1.478,22.69,0.6052,12.92,0.3525,00004000,00004000,00008000,00000000,0.199877
205538501010044,263.60772109839,-33.657451014599,GALAXY,0.619,,,,,,,354.7310330927069,-0.4849241105372617,G354.7309-00.4849,263.607707,-33.657488,0.3,0.3,90.0,13.352,13.192,,,0.089,0.112,,,C,1.281,0.1053,0.9499,0.09785,,,,,00100200,00000200,,,0.139628
205539502010011,266.784409539058,-32.2518192003636,STAR,0.546,,,STAR,1.0,,,357.3357148829789,-2.0011400892392004,G357.3357-02.0011,266.784455,-32.251808,0.3,0.3,90.0,8.695,8.751,8.714,8.692,0.034,0.049,0.024,0.021,C,93.4,2.967,56.77,2.557,37.61,0.8476,21.39,0.4215,00000040,00004000,00000000,00000000,0.144293
205547201010001,264.798138998255,-30.3438670978449,GALAXY,0.48,,,,,,,358.0677186966851,0.44519720359458437,G358.0677+00.4452,264.798162,-30.343842,0.3,0.3,90.0,7.199,7.047,6.976,6.923,0.031,0.023,0.028,0.014,C,370.8,10.48,272.7,5.784,186.3,4.853,109.2,1.439,00004000,00004200,00008200,00108000,0.115082
205547201010019,264.77738752923,-30.362133729525,GALAXY,0.621,,,,,,,358.04271775434415,0.4506122527405091,G358.0426+00.4505,264.777381,-30.362186,0.3,0.3,90.0,11.921,11.817,11.795,11.721,0.053,0.059,0.158,0.139,C,4.786,0.2345,3.371,0.1835,2.201,0.3194,1.314,0.1683,00000040,00000200,00000400,00000400,0.189122
206100009010032,267.67297547954,-30.963136966426,QSO,0.573,,,STAR,0.999,,,358.83098770275876,-1.9872912219222365,G358.8310-01.9872,267.672943,-30.963102,0.3,0.3,90.0,13.25,,,,0.157,,,,A,1.408,0.203,,,,,,,00004040,,,,0.160756
206533201010011,263.764412229078,-33.5306437496661,GALAXY,0.517,,,STAR,1.0,,,354.90832738896404,-0.5259705766659256,G354.9083-00.5259,263.764401,-33.530621,0.3,0.3,90.0,12.523,12.434,12.148,,0.075,0.12,0.263,,C,2.749,0.1908,1.909,0.2111,1.59,0.3851,,,00004540,00000400,00008000,,0.088435
206533201010091,263.36120973094,-33.618380744102,GALAXY,0.754,,,,,,,354.65235213314554,-0.29138561384529804,G354.6523-00.2914,263.361246,-33.618381,0.3,0.3,90.0,9.69,9.907,9.617,9.781,0.134,0.118,0.1,0.052,C,37.36,4.604,19.58,2.126,16.36,1.507,7.846,0.3776,00000740,00000040,00000600,00008000,0.109062
206541901015062,263.7128733289,-32.91959201288,GALAXY,0.738,,,,,,,355.39884039791065,-0.15902457293586744,G355.3988-00.1590,263.7129,-32.919543,0.3,0.3,90.0,13.756,13.293,,,0.234,0.183,,,C,0.8836,0.1907,0.8653,0.1455,,,,,00000400,00000000,,,0.193796
206707303015079,265.88521925963,-33.326315221545,QSO,0.538,,,STAR,1.0,,,356.02401209845283,-1.915324300714216,G356.0240-01.9153,265.885242,-33.326282,0.3,0.3,90.0,8.253,8.383,8.193,8.172,0.025,0.04,0.025,0.02,C,140.4,3.224,79.7,2.914,60.77,1.4,34.52,0.6282,00000240,00000000,00000000,00000000,0.137679
206722601010002,266.242657614558,-32.6614073777321,STAR,0.935,,,,,,,356.74793569601917,-1.8232980963827312,G356.7479-01.8233,266.242703,-32.661423,0.3,0.3,90.0,10.702,10.613,10.692,10.687,0.045,0.073,0.076,0.049,C,14.71,0.6097,10.22,0.6824,6.08,0.423,3.405,0.1527,00104140,00104000,00008000,00008000,0.148452
206722601010054,266.032406357977,-32.5343562182846,QSO,0.56,,,,,,,356.7637603593868,-1.605888102737188,G356.7637-01.6059,266.032442,-32.534351,0.3,0.3,90.0,12.675,12.272,,,0.085,0.241,,,C,2.39,0.1868,2.216,0.4917,,,,,00100400,00000000,,,0.110078
206735502010144,266.12926187359,-29.749824485347,QSO,0.501,,,,,,,359.18054568786937,-0.21974148942163813,G359.1805-00.2196,266.129228,-29.749787,0.3,0.3,90.0,10.581,10.565,10.237,10.622,0.049,0.047,0.042,0.056,C,16.46,0.7406,10.68,0.4579,9.244,0.3577,3.617,0.1854,00000740,00084680,00000600,00008400,0.171377
206929601015230,263.66013705194,-33.564680450119,GALAXY,0.669,,,STAR,1.0,,,354.83265890432074,-0.47132802438941296,G354.8326-00.4712,263.660092,-33.564646,0.3,0.3,90.0,13.297,13.052,,,0.231,0.124,,,C,1.349,0.2864,1.081,0.1238,,,,,00004200,00004600,,,0.183157
206939002010051,263.86523158193,-33.07685164388,GALAXY,0.663,,,,,,,355.3356642655468,-0.35155352645924076,G355.3356-00.3515,263.865191,-33.076863,0.3,0.3,90.0,13.528,13.495,12.71,,0.082,0.125,0.324,,C,1.09,0.08249,0.7186,0.08278,0.9474,0.2826,,,00000340,00004000,00000400,,0.129171
206940402010002,267.586146482157,-30.4477109088558,QSO,0.444,,,STAR,1.0,,,359.23582957128895,-1.6594087936561186,G359.2358-01.6594,267.586202,-30.447729,0.3,0.3,90.0,9.375,9.402,9.299,9.278,0.028,0.029,0.028,0.022,C,49.95,1.265,31.17,0.8249,21.93,0.5674,12.47,0.2579,00000140,00000000,00000200,00008000,0.183916
206940402010012,267.34865775984,-30.537848747494,STAR,0.581,,,,,,,359.05340654232793,-1.5299834003467438,G359.0533-01.5300,267.348672,-30.537871,0.3,0.3,90.0,11.321,11.366,11.329,11.287,0.03,0.057,0.054,0.048,C,8.324,0.2286,5.105,0.2684,3.381,0.1669,1.961,0.08751,00004040,00004200,00000000,00000000,0.091352
206940402010054,267.331595367,-30.689547909771,GALAXY,0.795,,,,,,,358.9156728966199,-1.5953425250870479,G358.9156-01.5953,267.331611,-30.689551,0.3,0.3,90.0,12.954,13.023,,,0.054,0.096,,,C,1.849,0.0921,1.11,0.09766,,,,,00014200,00004400,,,0.049408
206946402010178,266.06994216783,-29.169319571952,GALAXY,0.731,,,STAR,1.0,,,359.6482185527291,0.12801779366223198,G359.6481+00.1279,266.069961,-29.16936,0.3,0.3,90.0,9.566,9.419,9.19,9.326,0.045,0.051,0.035,0.029,C,41.9,1.733,30.68,1.448,24.26,0.7919,11.94,0.3212,00000740,00100400,00000400,00008600,0.157343
207012301010067,263.64128489017,-32.888534255421,GALAXY,0.628,,,,,,,355.3923886111813,-0.09167854410218965,G355.3923-00.0917,263.641301,-32.888559,0.3,0.3,90.0,13.361,13.438,,,0.064,0.119,,,C,1.271,0.07495,0.7572,0.08313,,,,,00004340,00004000,,,0.101352
207012301015084,263.70210435453,-32.96951610356,GALAXY,0.655,,,,,,,355.3519741468903,-0.17845807696572866,G355.3519-00.1784,263.702078,-32.969499,0.3,0.3,90.0,13.09,,,,0.108,,,,A,1.631,0.1616,,,,,,,00004200,,,,0.100402
207220901010051,262.96310886759,-34.760648646869,GALAXY,0.628,,,,,,,353.5154455242739,-0.6388620298583514,G353.5154-00.6388,262.963087,-34.760635,0.3,0.3,90.0,13.526,13.231,,,0.116,0.149,,,C,1.092,0.1167,0.9164,0.1258,,,,,00000440,00004400,,,0.080986
207220901010205,262.95207283073,-35.000506384401,GALAXY,0.508,,,STAR,0.996,,,353.3097382072618,-0.7625735585914748,G353.3097-00.7625,262.952081,-35.000473,0.3,0.3,90.0,11.927,11.667,11.611,11.726,0.083,0.09,0.107,0.111,C,4.76,0.3627,3.871,0.3218,2.608,0.2562,1.308,0.1339,00100540,00100440,00000200,00008000,0.122475
