srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
207485901320005,265.365884022232,-34.1111633297051,GALAXY,0.748,,,,,,,355.1287847411371,-1.9607229299301174,515615007292,265.365892,-34.11114,VVV J174127.81-340640.10,0,1,,,0,,,0,,,0,,,0,14.984,0.067,16,0.087775
207485901320024,265.458211606584,-33.9270061698608,GALAXY,0.52,,,STAR,1.0,,,355.32571568841195,-1.9285839848099096,515614415766,265.458225,-33.926935,VVV J174149.97-335536.96,0,-1,11.082,0.001,16,11.023,0.001,16,11.105,0.001,16,11.3,0.002,16,10.646,0.002,16,0.257868
207485901330008,265.65648511781,-34.203097548039,QSO,0.518,,,STAR,0.998,,,355.17731788620375,-2.2135600280071195,515613846853,265.656492,-34.203036,VVV J174237.55-341210.92,0,1,16.096,0.021,0,15.67,0.025,16,15.145,0.029,16,14.625,0.037,16,14.442,0.041,16,0.222608
207622503010012,266.44026471624,-29.004969528686,GALAXY,0.646,,,,,,,359.9573540942264,-0.06217850167473448,515535935811,266.440296,-29.005044,VVV J174545.67-290018.15,0,0,,,0,,,0,,,0,18.271,0.943,0,,,0,0.286731
207631803010001,266.47507154436,-31.250899280424,STAR,0.841,,,STAR,1.0,,,358.0551935558149,-1.2569598398105548,515564289084,266.475077,-31.250926,VVV J174554.01-311503.33,0,-1,11.364,0.001,65552,10.964,0.001,65552,11.148,0.001,16,9.779,0.001,65552,9.495,0.001,65552,0.097078
207631803010002,266.61539162242,-31.364590015149,QSO,0.646,,,STAR,0.999,,,358.0203466438044,-1.4184684437968378,515564332517,266.615462,-31.364611,VVV J174627.71-312152.59,0,1,15.093,0.004,16,14.549,0.004,16,13.811,0.003,16,12.987,0.005,16,12.522,0.007,0,0.229527
207631803010007,266.63812780201,-31.370514237121,GALAXY,0.528,,,STAR,1.0,,,358.02535979971844,-1.4381370029176899,515563871965,266.638097,-31.370547,VVV J174633.14-312213.96,0,-1,14.459,0.003,16,13.463,0.002,16,12.328,0.001,16,11.259,0.002,65552,10.978,0.002,65552,0.149726
207637004010011,267.859565154233,-40.3437355666758,STAR,0.674,,,STAR,0.996,,,350.79378036214746,-6.870652758075188,515693916206,267.859614,-40.343781,VVV J175126.30-402037.61,0,-1,,,0,,,0,13.317,0.002,16,12.666,0.002,0,12.503,0.003,0,0.210098
207637004010041,267.464797321923,-40.3099912269358,QSO,0.519,,,,,,,350.6710152396093,-6.593435138883376,515694499177,267.464893,-40.30999,VVV J174951.57-401835.96,0,1,,,0,,,0,18.307,0.111,0,17.571,0.147,0,17.408,0.253,0,0.263323
207637004010062,267.567256758696,-40.1522745420895,GALAXY,0.657,,,,,,,350.8478333301364,-6.5815996324323125,515694148208,267.567333,-40.152247,VVV J175016.15-400908.08,0,1,,,0,,,0,18.788,0.179,0,17.833,0.186,0,,,0,0.230865
207637004010072,267.829016666034,-40.2668326354237,GALAXY,0.564,,,,,,,350.8490954043071,-6.811997387203125,515694818304,267.829015,-40.266807,VVV J175118.96-401600.50,0,-1,,,0,,,0,,,0,,,0,17.004,0.166,0,0.091442
207641902010064,264.77657843098,-28.212743603561,GALAXY,0.756,,,,,,,359.86143601670307,1.5966089158019876,515525832674,264.776603,-28.212814,VVV J173906.38-281246.12,0,1,16.103,0.015,16,15.469,0.017,16,14.647,0.019,16,13.813,0.025,16,13.434,0.029,16,0.264016
207641903010003,265.49112850741,-29.0927140167545,STAR,0.896,,,STAR,1.0,,,359.4476648064627,0.5984197960416622,515535823240,265.491199,-29.092763,VVV J174157.88-290533.94,0,1,,,0,,,0,,,0,12.409,0.004,144,10.891,0.003,16,0.284497
207641903010014,265.69484728621,-29.247511486849,GALAXY,0.683,,,,,,,359.40983045030407,0.36566877409694465,515534657344,265.69484,-29.247486,VVV J174246.76-291450.95,0,-1,15.991,0.008,0,15.52,0.008,0,15.133,0.008,0,14.56,0.024,16,14.224,0.058,16,0.093381
207641903010026,265.83024905776,-29.185385031308,GALAXY,0.616,,,STAR,0.711,,,359.5248063998858,0.29779912913485235,515534875381,265.830283,-29.185462,VVV J174319.26-291107.66,0,-1,,,0,19.199,0.182,0,16.103,0.017,16,13.358,0.008,16,11.913,0.007,16,0.296409
207641903010080,265.75095728592,-29.165761440592,STAR,0.668,,,,,,,359.5051212038024,0.36701375389687046,515534823704,265.751011,-29.165826,VVV J174300.24-290956.97,0,-1,12.292,0.001,0,12.018,0.001,0,11.826,0.001,16,11.518,0.002,16,10.95,0.003,16,0.286099
207641903010096,265.90118668269,-29.263507496923,GALAXY,0.693,,,,,,,359.4908116006345,0.20409680524355486,515535384135,265.90115,-29.263569,VVV J174336.27-291548.84,0,-1,,,0,,,0,18.919,0.218,0,15.373,0.051,16,13.58,0.033,16,0.250654
207641904010063,265.46458495368,-29.595085077383,GALAXY,0.964,,,GALAXY,0.808,,,359.00873475908463,0.3529284044270323,515534637379,265.464557,-29.595121,VVV J174151.49-293542.43,0,-2,20.259,0.25,0,,,0,17.278,0.05,16,14.897,0.033,0,13.556,0.031,0,0.155493
207641906010044,265.87180991623,-28.695730602291,GALAXY,0.628,,,,,,,359.9606505793559,0.5239277375419145,515534756622,265.871791,-28.695718,VVV J174329.22-284144.58,0,-1,17.854,0.032,0,14.9,0.005,16,12.252,0.001,16,9.498,0.001,65552,8.328,0.001,65552,0.073438
207641910010029,265.42458036233,-28.624167506443,STAR,0.518,,,STAR,1.0,,,359.81488012958056,0.8952512661932586,515526167906,265.424579,-28.624231,VVV J174141.89-283727.23,0,-1,12.228,0.001,16,12.235,0.001,16,12.023,0.002,16,11.84,0.004,16,11.59,0.005,16,0.229906
207641910010035,265.32728401048,-28.530206185254,QSO,0.545,,,STAR,0.998,,,359.8495087295935,1.0174414481691756,515526617015,265.327215,-28.530191,VVV J174118.53-283148.68,0,-1,15.809,0.012,16,14.751,0.009,16,13.508,0.007,16,12.184,0.006,16,11.634,0.006,16,0.22416
207641910010062,265.23251950096,-28.342952079414,GALAXY,0.703,,,,,,,359.9643430750871,1.1872238164965736,515526487865,265.232554,-28.342979,VVV J174055.81-282034.72,0,-1,17.627,0.054,16,16.662,0.048,16,15.439,0.039,16,14.311,0.04,16,13.758,0.039,16,0.146289
207641911010043,265.23739751904,-28.815679752323,GALAXY,0.661,,,,,,,359.56549952406215,0.9333176269150089,515526586499,265.237346,-28.815696,VVV J174056.96-284856.50,0,1,19.454,0.291,0,18.098,0.177,0,16.524,0.105,0,15.258,0.094,16,14.601,0.084,0,0.172498
207641912010079,265.0975694205,-29.218469105291,GALAXY,0.636,,,,,,,359.159081672274,0.8235268502190571,515527088388,265.097605,-29.218465,VVV J174023.42-291306.47,0,-1,,,0,18.612,0.279,0,16.977,0.16,0,15.307,0.1,0,14.703,0.091,16,0.113693
207641912015064,264.75108597068,-29.156308465456,STAR,0.62,,,STAR,1.0,,,359.0508386158152,1.1127517180436097,515527082236,264.751135,-29.156281,VVV J173900.27-290922.61,0,-1,,,0,16.036,0.028,16,15.016,0.027,16,13.766,0.024,16,13.208,0.023,16,0.184058
207641912015094,265.02498522169,-29.116347145772,QSO,0.546,,,,,,,359.2119925132989,0.9314484805254793,515527200108,265.025039,-29.116328,VVV J174006.00-290658.77,0,-2,,,0,,,0,17.935,0.384,0,16.904,0.432,0,16.057,0.321,0,0.182198
207641913010045,265.08521241338,-28.231787588729,GALAXY,0.383,,,,,,,359.9898881244061,1.3561366077526174,515526800615,265.085229,-28.231844,VVV J174020.45-281354.63,0,-1,18.035,0.079,0,17.19,0.077,0,16.302,0.086,0,15.502,0.117,0,15.076,0.133,0,0.209875
207641917010003,265.57415494946,-28.946586602166,QSO,0.608,,,,,,,359.6101178563705,0.613792996349001,515534826859,265.574147,-28.946638,VVV J174217.79-285647.89,0,-1,9.203,0.001,65552,8.573,0.001,65552,8.312,0.001,65552,8.177,0.002,65680,7.546,0.002,65680,0.185237
207641917010028,265.48576343799,-29.056072685612,GALAXY,0.659,,,,,,,359.47631694583106,0.6217376431845351,515534770375,265.485798,-29.056145,VVV J174156.59-290322.12,0,-1,12.565,0.001,16,12.339,0.001,16,12.237,0.001,16,11.961,0.002,16,11.602,0.005,16,0.28222
207641917010093,265.48810667189,-28.857079752454,QSO,0.493,,,,,,,359.64644489487586,0.7249988531473373,515526159697,265.488169,-28.857139,VVV J174157.16-285125.69,515396075607,-1,17.724,0.06,0,16.084,0.028,0,14.377,0.015,16,,,0,12.033,0.008,16,0.289579
207641917010097,265.65808988998,-28.867455466362,QSO,0.528,,,,,,,359.7160903081747,0.5930155358588679,515534595297,265.658114,-28.867405,VVV J174237.94-285202.65,0,-1,15.638,0.006,16,15.196,0.007,16,14.882,0.007,16,14.426,0.021,16,13.998,0.047,16,0.197014
207641918010080,265.30498166504,-29.295072115018,GALAXY,0.746,,,,,,,359.18998501249655,0.6294711159885412,515535666831,265.305005,-29.295116,VVV J174113.20-291742.41,515396075613,-2,,,0,,,0,17.674,0.069,0,14.674,0.027,0,13.143,0.021,0,0.172102
207644301010006,266.179491480018,-32.8183499022631,QSO,0.585,,,STAR,1.0,,,356.5862419666857,-1.8598496706174976,515593937418,266.179525,-32.818323,VVV J174443.08-324905.96,0,-1,,,0,,,0,11.086,0.001,16,11.716,0.003,144,11.159,0.002,16,0.142301
207644301010011,266.54979073277,-32.75605535738,STAR,0.857,,,STAR,1.0,,,356.8015927256524,-2.093240302689835,515593766136,266.549804,-32.75607,VVV J174611.95-324521.85,0,-1,,,0,,,0,11.098,0.001,16,10.426,0.002,65552,9.479,0.001,65552,0.065433
207644302010004,266.05422103169,-32.790425867681,GALAXY,0.603,,,,,,,356.5550290094851,-1.7554797614868465,515594590859,266.054235,-32.790364,VVV J174413.01-324725.31,0,1,,,0,,,0,16.571,0.082,16,15.303,0.068,16,14.657,0.054,16,0.226203
207644302010071,266.08055013876,-32.493813121862,GALAXY,0.721,,,,,,,356.81957140648876,-1.619286197400569,515594490772,266.080489,-32.49375,VVV J174419.31-322937.49,0,-1,,,0,,,0,15.131,0.023,0,13.855,0.017,0,13.271,0.015,0,0.294383
207703803010011,271.010991791621,-34.3750421565008,STAR,0.738,,,GALAXY,0.803,,,357.2636002574661,-6.121018512774133,515628901500,271.010958,-34.375033,VVV J180402.62-342230.11,0,-1,13.285,0.002,16,13.142,0.002,16,12.877,0.002,16,12.599,0.002,16,12.486,0.003,16,0.104529
207703803010015,271.013589623655,-34.3136339490652,QSO,0.513,,,GALAXY,0.97,,,357.31874141420604,-6.0932798068685905,515628553629,271.013571,-34.313667,VVV J180403.25-341849.20,0,-1,14.177,0.003,16,13.955,0.003,16,13.544,0.003,16,13.121,0.003,16,12.981,0.005,16,0.132171
207703803010020,270.967727874595,-34.287593481661,QSO,0.609,,,STAR,0.757,,,357.3232934279972,-6.0475308345570395,515628973441,270.967703,-34.287645,VVV J180352.24-341715.52,0,-2,,,0,18.292,0.139,0,17.787,0.1,0,17.428,0.151,0,17.553,0.287,0,0.200088
207703803010034,271.329329382604,-34.3026339418863,STAR,0.706,,,STAR,1.0,,,357.45465317075576,-6.316629210100195,515608577476,271.329322,-34.302657,VVV J180519.03-341809.56,0,-1,9.58,0.001,65552,9.561,0.001,65552,9.433,0.001,65552,9.346,0.001,65552,9.144,0.001,65552,0.087262
207703803010053,270.996475010536,-34.2787371422992,QSO,0.402,,,,,,,357.3426217700371,-6.064059580223272,515608603389,270.996444,-34.278707,VVV J180359.14-341643.34,515396075664,-1,14.92,0.005,16,14.677,0.006,0,14.309,0.005,0,13.859,0.006,0,13.733,0.009,0,0.143643
207703803010057,271.142833399577,-34.430538755986,QSO,0.641,,,,,,,357.267389377588,-6.243079605184372,515628703035,271.142919,-34.430501,VVV J180434.30-342549.80,0,-1,16.6,0.021,16,16.521,0.027,16,16.524,0.032,16,16.408,0.059,16,16.263,0.087,16,0.288719
207703803010079,271.019029102831,-34.2853801437661,STAR,0.63,,,STAR,1.0,,,357.34581141748447,-6.083588159262648,515609005992,271.019087,-34.285447,VVV J180404.58-341707.60,515396075664,-1,11.352,0.001,16,11.239,0.001,16,10.113,0.001,65552,9.888,0.001,65552,10.638,0.001,16,0.29401
207705803010055,267.94005832443,-31.096628423812,QSO,0.683,,,STAR,1.0,,,358.83295409675236,-2.2522332215849215,515553305110,267.940086,-31.096563,VVV J175145.62-310547.62,0,-1,15.136,0.016,16,14.9,0.021,16,14.328,0.025,16,13.678,0.025,16,13.417,0.027,16,0.249931
207800702010013,270.40322929739,-32.741624178006,QSO,0.661,,,,,,,358.45083559421874,-4.884892091790918,515600837160,270.403193,-32.741686,VVV J180136.76-324430.06,0,1,17.099,0.042,16,16.721,0.045,16,16.266,0.042,16,15.756,0.047,16,15.613,0.063,16,0.247
207817601010051,270.775656692306,-34.4354860072819,QSO,0.437,,,,,,,357.1160427421497,-5.9802259134746105,515628385839,270.775652,-34.435564,VVV J180306.15-342608.03,0,-1,14.484,0.004,16,14.205,0.004,16,13.826,0.003,16,13.424,0.004,16,13.262,0.006,0,0.281901
207821706010002,266.21498608395,-30.777853517672,GALAXY,0.602,,,,,,,358.34276264701407,-0.8201657505449624,515564002801,266.21493,-30.777803,VVV J174451.58-304640.09,0,-1,14.305,0.003,16,13.205,0.002,16,12.073,0.001,16,11.631,0.002,16,10.971,0.002,16,0.25159
207901804010134,266.30731585274,-29.027577739277,GALAXY,0.775,,,,,,,359.8774584330594,0.02525446773667128,515535048665,266.307293,-29.027506,VVV J174513.75-290139.02,0,1,,,0,18.825,0.132,144,18.406,0.135,16,,,0,,,0,0.268372
207957117010021,263.33618645289,-27.458563660341,GALAXY,0.647,,,STAR,1.0,,,359.81255206565726,3.0760397989112422,515506219459,263.336206,-27.458597,VVV J173320.68-272730.94,0,-1,17.667,0.066,0,16.905,0.058,0,15.914,0.041,0,14.931,0.037,0,14.526,0.039,0,0.135827
207957117010041,263.30257513168,-27.418097370193,GALAXY,0.491,,,STAR,1.0,,,359.83038088564564,3.123055003962708,515505601874,263.30258,-27.418174,VVV J173312.61-272505.42,0,-1,13.853,0.003,16,12.619,0.002,16,11.53,0.001,65552,10.324,0.002,65552,9.717,0.001,65552,0.277484
207957117010052,263.12940709406,-27.456938233937,GALAXY,0.541,,,,,,,359.7140834710864,3.2309687807752345,515505691418,263.129346,-27.45694,VVV J173231.04-272724.98,0,-1,18.716,0.171,0,17.841,0.137,0,16.822,0.093,0,15.772,0.078,0,15.341,0.081,0,0.19497
208016804010059,266.711915598356,-29.7738068150307,GALAXY,0.714,,,STAR,1.0,,,359.42354041073776,-0.6639995772092643,515544256617,266.711901,-29.773846,VVV J174650.85-294625.84,0,-1,,,0,,,0,18.158,0.236,0,15.514,0.086,0,14.173,0.053,0,0.147664
208016804010065,266.6731479918,-29.704368207258,GALAXY,0.559,,,,,,,359.46543573043454,-0.5991935395116709,515544854301,266.673103,-29.70443,VVV J174641.54-294215.94,0,-1,,,0,,,0,,,0,16.155,0.159,0,14.713,0.087,0,0.265192
208016804010077,266.63128066075,-29.875608945171,GALAXY,0.776,,,,,,,359.3002075792864,-0.6570428007563025,515544469670,266.631317,-29.875649,VVV J174631.51-295232.33,0,-1,,,0,,,0,16.593,0.056,16,13.925,0.022,16,12.726,0.014,16,0.183113
208016804010089,266.55998800774,-29.80339855525,GALAXY,0.555,,,,,,,359.3297760710038,-0.5666855363979183,515545054899,266.560004,-29.803354,VVV J174614.40-294812.07,0,-1,,,0,,,0,,,0,,,0,14.932,0.106,0,0.168715
208016805010013,266.61104301704,-30.42321426889,GALAXY,0.633,,,STAR,1.0,,,358.8231082719257,-0.9264828990014061,515544047777,266.611059,-30.423215,VVV J174626.65-302523.57,0,-1,9.338,0.0,65552,9.233,0.0,65552,9.094,0.001,65552,8.831,0.001,65552,8.743,0.001,65552,0.048543
208016806010002,266.84232976585,-29.677902516958,STAR,0.61,,,STAR,1.0,,,359.56426477129946,-0.7111515169413739,515543819330,266.842323,-29.677957,VVV J174722.15-294040.64,0,-1,10.694,0.001,65552,10.595,0.001,65552,11.159,0.001,16,9.937,0.002,65552,10.618,0.002,16,0.195563
208016806010004,266.96507982369,-29.673040273881,QSO,0.474,,,STAR,1.0,,,359.6236064275402,-0.7999049427800936,515543894891,266.965126,-29.673049,VVV J174751.63-294022.97,0,-1,16.845,0.019,16,16.265,0.022,16,15.474,0.021,16,14.665,0.038,16,14.239,0.055,16,0.148199
208016806010014,266.651691142,-29.755308930789,GALAXY,0.684,,,STAR,1.0,,,359.4122209510397,-0.6097117079437085,515543991446,266.651665,-29.755381,VVV J174636.39-294519.37,0,-1,18.692,0.091,0,17.823,0.082,16,16.566,0.055,16,15.043,0.057,16,,,0,0.272743
208016806010047,266.98797518412,-29.649638494342,STAR,0.403,,,STAR,1.0,,,359.6539257984359,-0.8048427063524152,515544848583,266.987931,-29.64969,VVV J174757.10-293858.88,0,-2,,,0,,,0,,,0,16.722,0.252,0,15.661,0.205,0,0.231399
208016806010072,267.09662841841,-29.72502685499,GALAXY,0.483,,,,,,,359.6380998786662,-0.9246039635634681,515544066727,267.096622,-29.725092,VVV J174823.18-294330.33,0,-1,16.221,0.012,16,15.872,0.016,16,,,0,14.675,0.043,16,14.509,0.069,0,0.237098
208016807010055,266.89020608433,-30.18193753337,GALAXY,0.693,,,,,,,359.1544216985368,-1.0075290145208178,515544628612,266.890144,-30.181882,VVV J174733.63-301054.77,0,-1,,,0,,,0,17.95,0.197,0,16.629,0.235,0,15.836,0.241,0,0.277536
208016807010087,266.86834626559,-30.161754917564,GALAXY,0.75,,,,,,,359.16191503539096,-0.9809141653184787,515545093139,266.86842,-30.161777,VVV J174728.42-300942.39,0,1,,,0,,,0,,,0,,,0,15.829,0.234,0,0.244296
208016808010042,267.09517526849,-29.511955436802,STAR,0.635,,,STAR,1.0,,,359.8199892304124,-0.8135863492085257,515543965267,267.095208,-29.511937,VVV J174822.84-293042.97,0,-1,12.502,0.001,16,12.394,0.001,16,12.087,0.001,16,11.807,0.003,16,11.567,0.005,16,0.122749
208016808010057,266.93100868077,-29.337604818727,GALAXY,0.531,,,,,,,359.8954123612788,-0.6010862851467648,515543686973,266.931015,-29.337619,VVV J174743.44-292015.42,0,-1,13.645,0.002,16,13.295,0.002,16,12.637,0.002,16,11.941,0.004,16,,,0,0.054352
208016808010071,267.00348945271,-29.278442837055,QSO,0.761,,,STAR,1.0,,,359.9787334280931,-0.6246062507511884,515543531611,267.003525,-29.27842,VVV J174800.84-291642.31,0,-1,12.137,0.001,0,11.943,0.001,0,11.598,0.001,65552,11.314,0.002,65552,11.214,0.004,16,0.13865
208016808010075,267.02195061656,-29.345705492442,GALAXY,0.771,,,,,,,359.92945484632105,-0.6731379674297091,515544427589,267.021891,-29.345716,VVV J174805.25-292044.57,0,-1,,,0,,,0,15.586,0.023,16,14.007,0.025,16,12.438,0.011,16,0.191082
208016808010097,267.07115622373,-29.329817909571,STAR,0.487,,,STAR,1.0,,,359.965212381748,-0.7016680109630217,515544245456,267.071144,-29.329835,VVV J174817.07-291947.40,0,-1,,,0,17.291,0.053,0,14.804,0.012,16,12.576,0.007,16,11.707,0.006,16,0.073415
208016816010016,267.54856493986,-30.341958301567,STAR,0.49,,,,,,,359.3100754300354,-1.577394278012455,515553075506,267.548645,-30.34199,VVV J175011.67-302031.16,0,-1,15.164,0.017,16,14.663,0.018,16,13.997,0.018,16,13.182,0.017,16,12.901,0.017,16,0.272373
208016816010027,267.41460900179,-30.210283051743,QSO,0.596,,,STAR,1.0,,,359.3637848489697,-1.4105450474876584,515543696814,267.414571,-30.210299,VVV J174939.49-301237.07,0,-1,14.026,0.003,16,13.695,0.003,16,13.126,0.003,16,12.5,0.006,16,12.225,0.009,16,0.131643
208016816010040,267.67417424617,-30.271227624411,GALAXY,0.556,,,STAR,1.0,,,359.42639968451783,-1.6343333047786077,515552536442,267.67411,-30.271234,VVV J175041.78-301616.44,0,-1,12.535,0.002,16,11.587,0.001,16,11.276,0.002,16,11.559,0.004,16,10.762,0.003,16,0.201697
208016817010001,267.5292241986,-30.031729735064,QSO,0.695,,,STAR,1.0,,,359.5679719645275,-1.404028500032851,515544070593,267.529205,-30.031776,VVV J175007.00-300154.39,0,-1,11.868,0.001,16,11.402,0.001,16,11.672,0.001,16,10.935,0.002,16,10.627,0.002,16,0.176556
208016817010002,267.46295120782,-29.936614697933,STAR,0.569,,,STAR,1.0,,,359.62019120755053,-1.305963840908876,515544069389,267.46302,-29.936621,VVV J174951.12-295611.83,0,-1,10.723,0.001,65552,10.883,0.001,16,11.279,0.001,16,11.22,0.002,16,10.799,0.003,16,0.216505
208016817010004,267.67694891999,-29.974960997092,QSO,0.421,,,STAR,1.0,,,359.6822856065057,-1.4848321070189885,515553410811,267.676875,-29.974923,VVV J175042.44-295829.72,515396075625,-1,13.514,0.004,8388752,13.185,0.005,8388752,12.718,0.006,8388752,12.089,0.006,8388752,11.878,0.007,8388752,0.269617
208016817010088,267.52092056386,-29.963708637855,GALAXY,0.65,,,STAR,1.0,,,359.6227005245753,-1.3629783393164738,515543758210,267.520901,-29.963646,VVV J175005.01-295749.12,0,-1,11.668,0.001,16,11.924,0.001,16,11.584,0.001,16,,,0,11.149,0.003,16,0.23363
208016817010100,267.87477413118,-29.868593204871,STAR,0.55,,,,,,,359.8613861620392,-1.577876904954771,515553407160,267.874745,-29.868626,VVV J175129.93-295207.05,0,-1,16.611,0.064,16,15.922,0.056,16,15.092,0.049,16,14.192,0.042,16,13.88,0.041,16,0.148124
208049101010020,270.93951591207,-34.354020956277,QSO,0.514,,,GALAXY,0.847,,,357.25348244151326,-6.059198166485761,515627801470,270.939555,-34.353987,VVV J180345.49-342114.35,0,1,15.819,0.011,16,15.484,0.011,16,14.971,0.008,16,14.417,0.01,16,14.208,0.014,0,0.166874
208049101010112,270.80811727193,-34.27144416047,QSO,0.584,,,STAR,0.999,,,357.27340599146436,-5.92427064622892,515620120715,270.808086,-34.271415,VVV J180313.94-341617.09,0,-3,17.155,0.058,12587200,16.367,0.038,12587200,,,0,,,0,,,0,0.138979
208301903010042,264.54454595968,-37.67885877912,QSO,0.595,,,,,,,351.7477371725738,-3.2888027867018703,515657806659,264.544629,-37.678836,VVV J173810.71-374043.80,0,-1,,,0,,,0,,,0,17.42,0.192,0,16.966,0.206,0,0.25136
208301903010046,264.59508864858,-37.657516770025,QSO,0.597,,,STAR,0.998,,,351.7871711341505,-3.311301999221228,515656769382,264.595143,-37.657488,VVV J173822.83-373926.95,0,-1,11.735,0.001,65552,11.784,0.001,65552,11.502,0.001,65552,11.333,0.001,65552,11.096,0.001,65552,0.186905
200074207010001,210.62104799488,-62.340735902607,STAR,0.942,,,STAR,1.0,,,311.07345327881944,-0.597321728287991,515864742967,210.620926,-62.340712,VVV J140229.02-622026.56,0,-1,10.509,0.0,65552,11.086,0.001,65552,10.462,0.001,65552,9.367,0.001,65552,9.01,0.001,65552,0.220114
200074208010017,210.20838968253,-61.721379826352,QSO,0.554,,,STAR,1.0,,,311.05328772074256,0.051250763868790405,515845328116,210.208525,-61.721418,VVV J140050.04-614317.10,0,1,,,0,15.743,0.005,16,14.716,0.004,16,13.529,0.002,16,12.728,0.003,16,0.269075
200074209010010,210.30674146621,-61.469239867577,STAR,0.462,,,,,,,311.16548514607916,0.28184839916849064,515845110510,210.306724,-61.469297,VVV J140113.61-612809.46,0,-1,13.296,0.001,16,13.127,0.001,16,12.865,0.001,16,12.258,0.001,65552,12.262,0.002,16,0.20655
200074212010001,209.00227444598,-60.220264654656,STAR,0.589,,,STAR,1.0,,,310.87255243346783,1.652192887806312,515828550032,209.00226,-60.220305,VVV J135600.54-601313.09,0,-1,11.567,0.001,65552,11.029,0.001,65552,,,0,10.274,0.001,65552,9.875,0.001,65552,0.145932
200074212010005,208.7732280982,-60.371478118196,STAR,0.589,,,STAR,0.763,,,310.72530826910713,1.533521142055911,515833497206,208.773349,-60.371463,VVV J135505.60-602217.26,0,-1,12.779,0.001,16,12.608,0.001,16,12.384,0.001,16,12.368,0.001,16,11.456,0.002,16,0.222386
200074212010006,208.79106327045,-60.404882587865,QSO,0.498,,,STAR,1.0,,,310.72569537574145,1.4989759085117735,515833623525,208.791043,-60.404883,VVV J135509.85-602417.57,0,-1,12.574,0.001,16,12.371,0.001,16,12.194,0.001,16,12.315,0.001,16,11.005,0.001,16,0.035927
200074212015039,209.00255538769,-60.15673750539,GALAXY,0.59,,,STAR,0.955,,,310.88842101759525,1.7137081172867645,515827926092,209.002432,-60.156695,VVV J135600.58-600924.10,0,-1,15.427,0.004,16,15.256,0.004,16,,,0,14.429,0.005,16,14.275,0.015,0,0.268772
200074213010006,209.09262439644,-59.85425048907,STAR,0.647,,,STAR,1.0,,,311.0071937011368,1.9955478492019747,515828259850,209.092683,-59.854213,VVV J135622.24-595115.16,0,-1,11.922,0.001,16,11.618,0.001,16,,,0,11.988,0.001,16,10.596,0.001,16,0.171879
200074213010017,209.29151807066,-59.841876343374,QSO,0.439,,,STAR,1.0,,,311.10707254421584,1.9825092467889796,515828292044,209.291408,-59.841862,VVV J135709.93-595030.70,0,-1,14.647,0.002,16,14.227,0.002,16,,,0,13.161,0.002,16,12.869,0.004,0,0.205225
200074213010047,209.47581521362,-59.881140498252,GALAXY,0.502,,,,,,,311.1866908909793,1.9210886003798433,515828382197,209.475972,-59.881143,VVV J135754.23-595252.11,0,-1,16.636,0.008,16,16.349,0.009,16,,,0,15.407,0.012,16,15.241,0.034,0,0.283317
200074216010003,211.06454328712,-62.156045595509,QSO,0.502,,,,,,,311.32277332035943,-0.4764878844380862,515864830525,211.06446,-62.156079,VVV J140415.47-620921.88,0,-2,19.163,0.059,16,17.904,0.031,16,16.677,0.018,16,15.597,0.015,16,14.967,0.019,16,0.185128
200074216010004,211.34844182039,-62.147001628291,STAR,0.573,,,STAR,1.0,,,311.4526199047705,-0.5049596588209918,515864824847,211.348421,-62.146992,VVV J140523.62-620849.17,0,-1,12.001,0.001,16,11.954,0.001,16,11.958,0.001,16,12.555,0.001,16,12.068,0.002,16,0.05047
200074216010013,211.37321877974,-62.009196363145,QSO,0.675,,,,,,,311.5026710479235,-0.3760413332118721,515864887224,211.373218,-62.009254,VVV J140529.57-620033.31,0,-1,14.514,0.002,16,14.386,0.002,16,14.047,0.002,16,13.682,0.003,16,13.491,0.005,16,0.208107
200074216010022,210.89146798823,-61.981338406688,GALAXY,0.571,,,STAR,1.0,,,311.2932242444596,-0.2861674122774659,515865585906,210.891548,-61.981338,VVV J140333.97-615852.81,0,-1,,,0,,,0,18.354,0.077,16,,,0,14.725,0.015,16,0.134659
200074217010005,210.63111576471,-61.657484442514,STAR,0.769,,,STAR,1.0,,,311.26355990669884,0.05896750591390167,515845075109,210.631159,-61.657545,VVV J140231.47-613927.16,0,-1,13.142,0.001,16,12.698,0.001,16,12.072,0.001,65552,11.6,0.001,65552,11.241,0.001,65552,0.231165
200074217010008,211.11837051006,-61.788022182868,GALAXY,0.66,,,,,,,311.44954474606715,-0.13006260387507693,515865778347,211.118421,-61.788034,VVV J140428.42-614716.92,0,-2,,,0,,,0,,,0,17.199,0.065,16,16.083,0.051,0,0.0956
200074218010008,210.841482141956,-61.1797966365912,GALAXY,0.788,,,,,,,311.4908810041437,0.49098609226957246,515845011212,210.841494,-61.179761,VVV J140321.95-611047.13,0,-1,17.807,0.015,16,17.413,0.019,16,16.867,0.02,16,16.266,0.025,16,16.001,0.047,16,0.129549
