srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
208016813010051,267.56352131403,-28.570179671019,QSO,0.673,,,STAR,1.0,,,0.8383231271469506,-0.6802976594030202,515523966511,267.563542,-28.570169,VVV J175015.25-283412.60,0,-1,,,0,,,0,,,0,13.98,0.033,16,13.56,0.036,16,0.07706
208016813010056,267.19564292934,-28.691966153936,GALAXY,0.564,,,,,,,0.5678554381476855,-0.4659431192079505,515522375596,267.19568,-28.691908,VVV J174846.96-284130.86,0,-1,12.702,0.001,0,12.553,0.002,0,12.289,0.002,0,11.738,0.004,16,11.063,0.004,16,0.240815
208016813010063,267.42546557538,-28.553604547413,QSO,0.829,,,STAR,1.0,,,0.7903094906739566,-0.5677261026069234,515523389034,267.425553,-28.553615,VVV J174942.13-283313.01,0,-1,17.953,0.076,16,16.421,0.038,16,14.624,0.019,16,12.958,0.013,16,12.292,0.012,16,0.279365
208016813010066,267.55704271287,-28.550482055349,QSO,0.369,,,,,,,0.8523166659458962,-0.6653115708393549,515523336186,267.556878,-28.550497,VVV J175013.65-283301.78,0,-1,19.466,0.304,0,17.846,0.141,0,16.073,0.072,128,14.568,0.057,128,14.042,0.057,128,0.523555
208016813010073,267.29277965819,-28.762735784878,GALAXY,0.644,,,STAR,1.0,,,0.5510630993151053,-0.5754061417530247,515524118429,267.292949,-28.76256,VVV J174910.30-284545.21,0,-1,,,0,,,0,,,0,15.442,0.126,0,13.798,0.047,0,0.830267
208016813010074,267.35129111332,-28.504788932478,GALAXY,0.533,,,STAR,1.0,,,0.7986849157592844,-0.48673439611319297,515523333467,267.351605,-28.50476,VVV J174924.38-283017.13,0,1,,,0,,,0,,,0,13.323,0.018,16,12.15,0.011,16,0.998384
208016813010079,267.32179657821,-28.583000165784,GALAXY,0.666,,,,,,,0.7182837697827804,-0.5047465966724962,515523768246,267.322053,-28.583115,VVV J174917.29-283459.21,0,-1,,,0,,,0,17.521,0.268,0,15.895,0.196,0,14.986,0.149,0,0.911658
208016813010080,267.62538682126,-28.56435278357,GALAXY,0.601,,,,,,,0.8711781060260285,-0.7239648539435984,515523576106,267.62522,-28.564479,VVV J175030.05-283352.12,0,-1,,,0,17.231,0.079,16,15.527,0.043,16,13.971,0.032,16,13.3,0.029,16,0.697391
208016813010081,267.35511934731,-28.726179969826,GALAXY,0.792,,,,,,,0.6105324600657844,-0.6034698023360654,515524118467,267.355007,-28.726035,VVV J174925.20-284333.72,0,-1,,,0,,,0,,,0,14.836,0.073,16,13.922,0.055,16,0.632723
208016813010087,267.38024729903,-28.482958404067,GALAXY,0.56,,,,,,,0.830495045158485,-0.4973361405454745,515523803129,267.380079,-28.48277,VVV J174931.21-282857.97,0,1,,,0,,,0,16.911,0.153,0,14.48,0.053,16,13.561,0.038,16,0.861014
208016813010094,267.4232862906,-28.498675921388,GALAXY,0.624,,,STAR,1.0,,,0.8364527432850626,-0.5378627709089058,515523511698,267.422993,-28.498681,VVV J174941.51-282955.25,0,-1,,,0,17.409,0.094,16,15.876,0.059,16,14.053,0.036,16,13.314,0.03,16,0.928289
208016813010096,267.54232809646,-28.537043450768,QSO,0.468,,,STAR,1.0,,,0.8572239794607476,-0.6473226483895355,515524197486,267.542315,-28.537317,VVV J175010.15-283214.34,0,1,,,0,,,0,,,0,,,0,15.524,0.221,0,0.985642
208016813010108,267.18014996217,-28.539445621452,GALAXY,0.723,,,,,,,0.691547474873116,-0.3756735480696415,515512907112,267.180049,-28.539647,VVV J174843.21-283222.73,0,-2,,,0,,,0,,,0,16.849,0.18,8388736,15.484,0.151,8388736,0.792734
208016814010013,267.51876147504,-29.511809206848,QSO,0.478,,,,,,,0.009780082758735546,-1.1296178569575288,515543844604,267.519046,-29.511821,VVV J175004.57-293042.55,0,-1,15.559,0.007,16,14.993,0.008,16,14.331,0.007,16,13.478,0.015,16,13.175,0.02,16,0.89262
208016814010014,267.50166548894,-29.40370244443,QSO,0.547,,,STAR,1.0,,,0.09495828254842394,-1.0613830714731676,515543947813,267.501513,-29.403569,VVV J175000.36-292412.84,0,-1,12.811,0.001,16,12.247,0.001,16,11.767,0.001,16,11.213,0.002,16,10.669,0.002,16,0.677758
208016814010024,267.5821991312,-29.500295601568,QSO,0.517,,,,,,,0.047978127551971096,-1.1711173441457363,515543462420,267.582365,-29.500441,VVV J175019.76-293001.58,0,-1,14.932,0.005,16,,,0,13.889,0.005,16,13.228,0.011,16,13.185,0.021,16,0.736622
208016814010026,267.6148658855,-29.473743786767,GALAXY,0.64,,,STAR,1.0,,,0.0853567488378037,-1.1819337697388652,515544803762,267.614974,-29.473543,VVV J175027.59-292824.75,0,1,,,0,,,0,,,0,12.203,0.004,4112,,,0,0.79953
208016814010027,267.6652932455,-29.46248608459,QSO,0.629,,,,,,,0.11751407137452499,-1.2138808554460137,515543759950,267.665285,-29.462539,VVV J175039.66-292745.14,0,-1,13.973,0.003,4112,13.627,0.003,4112,13.057,0.003,4112,12.461,0.005,4096,12.119,0.008,4096,0.193725
208016814010038,267.57529201192,-29.454954659979,QSO,0.487,,,,,,,0.08383810300859386,-1.1427176380849693,515544194333,267.575284,-29.454979,VVV J175018.06-292717.92,0,1,,,0,15.5,0.011,16,14.64,0.01,16,13.723,0.017,16,13.78,0.037,16,0.092219
208016814010062,267.40331969351,-29.459302464223,QSO,0.491,,,,,,,0.003255163795081989,-1.0164251717659212,515543753720,267.403246,-29.459356,VVV J174936.77-292733.68,0,-1,17.622,0.037,16,15.932,0.017,16,14.24,0.007,16,12.725,0.007,16,11.967,0.007,16,0.301583
208016814010067,267.4254540955,-29.456568653732,QSO,0.786,,,,,,,0.015502663194875642,-1.031556635392036,515544175805,267.425538,-29.456372,VVV J174942.12-292722.93,0,-1,,,0,16.847,0.037,16,15.529,0.022,16,14.335,0.028,16,13.767,0.036,16,0.756628
208016814010073,267.62775665186,-29.54530488418,QSO,0.836,,,,,,,0.02962720006598449,-1.2282202316614208,515544429876,267.62756,-29.545292,VVV J175030.61-293243.05,0,1,,,0,,,0,15.794,0.027,4112,14.589,0.039,4112,14.216,0.053,4112,0.616166
208016815010007,267.37494381879,-28.780476489218,STAR,0.51,,,STAR,1.0,,,0.5728966040962117,-0.6462937490466002,515522672868,267.375023,-28.780334,VVV J174930.00-284649.20,0,-1,11.95,0.001,65552,12.017,0.001,16,11.617,0.002,65552,11.434,0.003,16,11.139,0.004,16,0.570719
208016815010016,267.41189750559,-28.8811288448,STAR,0.553,,,,,,,0.5031879091203562,-0.7257941558045726,515522490266,267.411805,-28.88092,VVV J174938.83-285251.31,0,-1,14.317,0.004,16,13.997,0.005,16,13.389,0.006,0,12.568,0.009,0,12.246,0.011,0,0.806878
208016815010017,267.35278212925,-28.814672945311,QSO,0.622,,,,,,,0.533578553644027,-0.6472191550233815,515522787166,267.353042,-28.814574,VVV J174924.73-284852.46,0,-1,14.193,0.003,16,13.869,0.004,16,13.274,0.006,16,12.582,0.009,0,12.471,0.014,0,0.895739
208016815010022,267.44140159344,-28.920061637287,QSO,0.644,,,,,,,0.4830516455665173,-0.7679549442545152,515523371033,267.441247,-28.92003,VVV J174945.89-285512.10,0,-1,15.285,0.007,16,14.901,0.01,16,14.21,0.013,16,13.196,0.016,0,12.824,0.019,0,0.499794
208016815010034,267.54756415023,-28.867540756923,GALAXY,0.711,,,STAR,1.0,,,0.5758389830811825,-0.8207732220278597,515523698826,267.547726,-28.867491,VVV J175011.45-285202.96,0,-1,,,0,,,0,16.658,0.122,0,14.111,0.037,0,12.962,0.022,0,0.540455
208016815010039,267.48072970153,-28.893348877356,QSO,0.634,,,STAR,1.0,,,0.5236552638183956,-0.7837826648219217,515523374774,267.480662,-28.893308,VVV J174955.35-285335.90,0,-1,14.802,0.005,0,14.414,0.007,0,13.714,0.008,16,12.904,0.013,16,12.737,0.017,16,0.258837
208016815010041,267.59914235415,-28.909288629772,GALAXY,0.673,,,QSO,0.679,,,0.5631443746007415,-0.8809495145091065,515523532030,267.599339,-28.909122,VVV J175023.84-285432.83,0,-2,,,0,17.584,0.11,0,15.521,0.044,0,13.509,0.021,0,12.433,0.013,0,0.863131
208016815010054,267.81143447633,-28.896898935208,QSO,0.818,,,,,,,0.6689041679749913,-1.034283218200682,515523615144,267.811653,-28.897088,VVV J175114.79-285349.51,0,-1,,,0,18.979,0.414,0,17.202,0.197,0,15.81,0.179,0,15.425,0.215,0,0.968354
208016815010056,267.39869387473,-28.924181344465,QSO,0.515,,,STAR,1.0,,,0.46031094347779417,-0.7380004792566092,515523980985,267.398838,-28.924242,VVV J174935.72-285527.26,0,-1,,,0,,,0,,,0,14.069,0.036,16,13.219,0.027,16,0.501868
208016815010061,267.69987532905,-28.746907733012,QSO,0.484,,,,,,,0.7478313583802843,-0.8735891497949215,515522501805,267.69992,-28.746963,VVV J175047.98-284449.06,0,-1,14.638,0.005,16,14.286,0.006,16,13.65,0.008,16,12.923,0.013,16,12.703,0.018,16,0.242875
208016815010064,267.52398566928,-28.887785501822,GALAXY,0.614,,,,,,,0.5478672516457637,-0.8134334897070735,515522908125,267.524163,-28.88756,VVV J175005.79-285315.21,0,-1,11.939,0.001,65552,11.432,0.001,65552,10.488,0.001,65552,10.102,0.002,65552,10.395,0.002,65552,0.986331
208016815010065,267.42499971997,-28.863529439294,GALAXY,0.505,,,,,,,0.5241833914181058,-0.7265958146621337,515523374349,267.424961,-28.863505,VVV J174941.99-285148.61,0,-1,15.342,0.008,16,15.044,0.011,16,14.496,0.017,16,13.871,0.03,0,13.762,0.044,0,0.149452
208016815010067,267.48854323486,-28.78262428442,QSO,0.525,,,STAR,1.0,,,0.6222023786642941,-0.7328223747457203,515524051156,267.488335,-28.782584,VVV J174957.20-284657.30,0,-1,,,0,,,0,,,0,15.109,0.093,16,13.938,0.056,16,0.673833
208016815010071,267.70826207531,-28.888985886528,GALAXY,0.778,,,,,,,0.6295110501102905,-0.9526085037803245,515524036545,267.708372,-28.888844,VVV J175050.00-285319.83,0,-1,,,0,,,0,,,0,13.408,0.019,0,11.546,0.006,16,0.615491
208016815010086,267.54122993179,-29.029197897192,QSO,0.596,,,,,,,0.43420107326395263,-0.898920371302818,515523084474,267.541492,-29.029217,VVV J175009.95-290145.18,0,-1,14.766,0.005,0,14.466,0.007,0,13.932,0.01,0,13.354,0.018,0,13.241,0.027,0,0.828888
208016815010087,267.5356992063,-28.806263169745,STAR,0.705,,,,,,,0.6231168828321428,-0.7804221721957708,515523489740,267.535812,-28.806416,VVV J175008.59-284823.09,0,-1,,,0,18.171,0.192,0,16.165,0.077,0,14.312,0.045,0,13.564,0.04,16,0.655433
208016815010091,267.51228081669,-28.78017253323,GALAXY,0.485,,,,,,,0.6349847393592825,-0.7494206399065191,515523572887,267.512162,-28.780124,VVV J175002.91-284648.44,0,-1,,,0,17.66,0.12,0,15.621,0.047,16,13.789,0.028,16,13.022,0.024,16,0.41409
208301904010001,269.23911814223,-25.107570309275,GALAXY,0.592,,,,,,,4.580729751034866,-0.2122425166216825,515471269128,269.23937,-25.1077,VVV J175657.44-250627.72,0,1,,,0,,,0,17.419,0.083,4224,15.398,0.048,4112,14.309,0.043,4112,0.94369
208301904010005,269.34709621427,-25.009297354884,GALAXY,0.748,,,,,,,4.714806131864039,-0.24758532142366596,515450919871,269.347266,-25.009144,VVV J175723.34-250032.91,0,1,,,0,,,0,17.289,0.056,16,15.347,0.036,16,14.419,0.035,16,0.783527
208301904010010,269.47735631877,-25.105420813442,GALAXY,0.524,,,,,,,4.690687716369688,-0.3978589709548762,515450954194,269.477293,-25.105691,VVV J175754.55-250620.48,0,-1,,,0,,,0,17.987,0.107,8388752,16.612,0.114,8388736,16.173,0.171,8388736,0.995326
208301904010011,269.39296402217,-24.947304543955,GALAXY,0.721,,,,,,,4.78928880298935,-0.252509746989172,515450383671,269.392906,-24.947137,VVV J175734.29-245649.69,0,-1,,,0,17.787,0.056,0,15.573,0.012,16,13.586,0.008,16,12.635,0.007,16,0.631169
208301904010013,269.36762663158,-24.990955581698,GALAXY,0.706,,,,,,,4.740002923664431,-0.2544968821542703,515449702301,269.367517,-24.990988,VVV J175728.20-245927.55,0,1,19.907,0.216,0,19.001,0.168,0,17.784,0.088,0,16.89,0.15,0,16.556,0.25,0,0.376753
208301904010020,269.44877738871,-25.04278541495,GALAXY,0.746,,,,,,,4.731964306077945,-0.3441042005862895,515450835636,269.448934,-25.042972,VVV J175747.74-250234.69,0,-1,,,0,,,0,18.011,0.109,16,15.869,0.058,16,14.9,0.054,16,0.843025
208301904010025,269.45249160699,-25.021699605747,GALAXY,0.628,,,,,,,4.751903855110978,-0.33646448338807133,515450452654,269.452574,-25.021645,VVV J175748.61-250117.92,0,-1,,,0,,,0,18.274,0.139,0,16.179,0.077,0,15.092,0.064,0,0.331972
208301904010051,269.34728319959,-25.16065279006,GALAXY,0.689,,,,,,,4.583911840614629,-0.32358274982638974,515471156651,269.347204,-25.16046,VVV J175723.32-250937.65,0,1,,,0,,,0,18.233,0.177,4224,16.678,0.156,4224,,,0,0.739646
208301904010058,269.46827918007,-25.185025322876,GALAXY,0.552,,,,,,,4.6176506178615675,-0.4305737544160684,515451105147,269.46815,-25.185119,VVV J175752.35-251106.42,0,-2,,,0,,,0,,,0,15.9,0.059,8388752,15.102,0.064,8388752,0.540833
208301904010094,269.45692624251,-25.145858929415,GALAXY,0.695,,,,,,,4.646419555751298,-0.4020784689503807,515461807532,269.45668,-25.14596,VVV J175749.60-250845.45,515396075563,-1,,,0,16.684,0.025,8388752,14.856,0.008,8388752,13.298,0.006,8388752,12.529,0.006,8388752,0.880663
208301904010097,269.42132824104,-24.933731760507,GALAXY,0.723,,,,,,,4.813916807101196,-0.2679748269818308,515450255882,269.421439,-24.93389,VVV J175741.14-245602.00,0,-2,,,0,18.567,0.112,0,16.717,0.033,16,14.965,0.026,16,14.026,0.024,0,0.673866
208301904010105,269.36803178568,-25.046385956389,GALAXY,0.707,,,,,,,4.692214820717472,-0.28258618007993436,515450986844,269.367859,-25.046312,VVV J175728.28-250246.72,0,-1,,,0,,,0,18.485,0.168,0,17.263,0.207,0,16.303,0.195,0,0.621704
208301904010107,269.36363362636,-25.096006517626,GALAXY,0.687,,,,,,,4.647275034220464,-0.30399970566376894,515450767489,269.363903,-25.095931,VVV J175727.33-250545.35,0,-1,,,0,,,0,16.773,0.036,16,15.554,0.043,16,14.853,0.052,16,0.91835
208301904010108,269.36426246673,-25.10710235428,GALAXY,0.728,,,,,,,4.63795758764926,-0.31005194060460234,515449966050,269.36434,-25.107195,VVV J175727.44-250625.90,0,-1,19.68,0.176,0,18.586,0.115,0,17.435,0.065,0,16.377,0.092,0,15.996,0.147,0,0.41745
208301904010121,269.34802165799,-25.265975260045,GALAXY,0.618,,,,,,,4.493101944958869,-0.37694135430107895,515482901442,269.348093,-25.266166,VVV J175723.54-251558.19,515396075577,-1,,,0,,,0,17.318,0.098,8388736,16.141,0.112,8388736,15.047,0.08,8388736,0.724187
208301904010124,269.32714415528,-25.240214851027,GALAXY,0.732,,,,,,,4.505929927332247,-0.3476909055904386,515470860789,269.327024,-25.240009,VVV J175718.48-251424.03,0,-1,,,0,,,0,17.243,0.072,4112,14.29,0.018,4112,12.863,0.011,4112,0.837583
208301904010125,269.38410344966,-24.997196378589,GALAXY,0.641,,,,,,,4.7420830899422075,-0.2705480061335742,515450492103,269.384044,-24.997202,VVV J175732.17-245949.92,0,-1,,,0,,,0,19.501,0.424,0,16.508,0.105,0,15.316,0.08,16,0.195992
208301904010126,269.3452198756,-25.262972394387,GALAXY,0.627,,,,,,,4.494430795561806,-0.37324385544069677,515471423545,269.345139,-25.262824,VVV J175722.83-251546.16,515396075569,1,,,0,,,0,,,0,15.384,0.047,8392848,13.615,0.022,8392848,0.595287
208301904010129,269.3649303255,-25.112743809071,GALAXY,0.732,,,,,,,4.6333782366767595,-0.31340184980532865,515450133068,269.364925,-25.112568,VVV J175727.58-250645.24,0,-1,18.113,0.044,0,16.316,0.016,0,14.669,0.006,16,13.355,0.006,16,12.596,0.007,16,0.631465
208301904010142,269.36109975531,-24.896297424241,GALAXY,0.618,,,,,,,4.818957618152875,-0.20194742095226842,515451229432,269.360871,-24.896196,VVV J175726.60-245346.30,0,-1,,,0,,,0,,,0,16.615,0.117,0,15.195,0.07,0,0.829937
208301904010145,269.48734036146,-25.04814739137,GALAXY,0.632,,,,,,,4.744803826147234,-0.37703589552123895,515451267723,269.487322,-25.048412,VVV J175756.95-250254.28,515396075555,-1,,,0,,,0,,,0,15.939,0.061,8388736,14.586,0.04,8388736,0.953932
208301904010146,269.31337346449,-25.219589614145,GALAXY,0.643,,,,,,,4.51753174872761,-0.3265726566498215,515470187179,269.313385,-25.219544,VVV J175715.21-251310.35,0,-1,18.158,0.05,4096,16.682,0.023,4096,15.078,0.011,4112,13.746,0.011,4112,13.045,0.013,4112,0.169679
208301904010156,269.48831541699,-25.166253406687,GALAXY,0.654,,,,,,,4.642976973112929,-0.4368825867068447,515462427527,269.488138,-25.16616,VVV J175757.15-250958.17,515396075563,1,,,0,,,0,,,0,16.446,0.108,8388736,15.158,0.068,8388736,0.667393
208301904010167,269.24614820684,-25.152193393666,GALAXY,0.691,,,,,,,4.545325283713489,-0.24014003789516683,515471664637,269.246042,-25.152075,VVV J175659.05-250907.47,0,1,,,0,,,0,,,0,,,0,16.22,0.247,4096,0.548978
208301904010168,269.27503706187,-25.129098715552,QSO,0.507,,,,,,,4.578423889787666,-0.2511763995716871,515470455171,269.275209,-25.129176,VVV J175706.05-250745.03,0,-1,19.565,0.173,4224,17.626,0.053,4224,14.695,0.008,4224,12.114,0.003,4112,10.437,0.002,69648,0.624023
208301904010170,269.2750369885,-25.133178009686,GALAXY,0.723,,,,,,,4.574894829525887,-0.253222521661452,515470426311,269.274959,-25.132943,VVV J175705.99-250758.59,0,-1,18.942,0.099,4224,18.163,0.087,4224,17.136,0.064,4224,16.212,0.101,4096,16.071,0.216,4096,0.883227
208301904010172,269.42138752105,-25.27159530985,GALAXY,0.73,,,,,,,4.521470440922507,-0.4371794500749804,515482705549,269.421529,-25.271682,VVV J175741.16-251618.05,515396075577,-2,,,0,,,0,17.578,0.124,8388736,15.448,0.059,8388736,14.398,0.044,8388752,0.55584
208301904010179,269.27624386666,-25.143076501618,GALAXY,0.672,,,,,,,4.566879580873004,-0.2591327607209247,515471466874,269.276469,-25.143094,VVV J175706.35-250835.13,0,-1,,,0,,,0,,,0,17.092,0.228,4096,16.174,0.237,4096,0.737594
208301904010189,269.41205997027,-25.031791661997,GALAXY,0.696,,,,,,,4.72482698560483,-0.3098021900157573,515450684871,269.41188,-25.031973,VVV J175738.85-250155.10,0,-1,,,0,,,0,19.231,0.333,0,17.834,0.35,0,16.834,0.318,0,0.878226
208301904010190,269.24960366381,-25.165198656694,GALAXY,0.569,,,,,,,4.535645024847318,-0.24937114638981805,515471388718,269.249537,-25.165099,VVV J175659.88-250954.35,0,1,,,0,,,0,,,0,17.172,0.245,4096,,,0,0.418617
208301904010195,269.27852719119,-25.15749517083,GALAXY,0.688,,,,,,,4.55544245532873,-0.26815300722848023,515470757246,269.278385,-25.157367,VVV J175706.81-250926.52,0,1,,,0,18.98,0.181,4096,17.599,0.098,4096,16.258,0.106,4096,,,0,0.654117
208301904010197,269.25610035711,-25.185867615251,GALAXY,0.735,,,,,,,4.520715864798742,-0.26482753004343307,515471255499,269.255876,-25.185753,VVV J175701.41-251108.71,0,-2,,,0,,,0,18.939,0.333,4096,17.206,0.253,4096,,,0,0.838701
208301904010211,269.31610346141,-24.906633657298,GALAXY,0.645,,,,,,,4.789557349631631,-0.17181134521125888,515450013279,269.316182,-24.906774,VVV J175715.88-245424.38,0,-1,18.643,0.075,0,18.152,0.078,0,17.588,0.073,0,16.925,0.156,0,16.632,0.259,0,0.56661
208301904010218,269.40607879677,-25.050957942521,GALAXY,0.687,,,,,,,4.705522997104675,-0.31470917519123237,515450324931,269.406207,-25.051033,VVV J175737.48-250303.71,0,1,,,0,18.551,0.112,0,15.993,0.018,0,13.826,0.009,0,12.739,0.008,0,0.497198
208301904010222,269.42127148806,-25.0110173818,GALAXY,0.605,,,,,,,4.74698928353169,-0.3066256909884445,515450350390,269.421366,-25.010951,VVV J175741.12-250039.42,0,1,,,0,19.232,0.208,0,16.969,0.042,16,14.943,0.025,16,13.941,0.022,16,0.38933
208301904010229,269.30519153427,-24.922914225594,GALAXY,0.634,,,,,,,4.77050900771126,-0.1714115672622469,515451147349,269.305264,-24.923081,VVV J175713.26-245523.09,0,-1,,,0,,,0,,,0,16.81,0.139,0,13.198,0.011,16,0.644945
208301904010235,269.30686000634,-25.158907356559,GALAXY,0.646,,,,,,,4.5670815005335985,-0.2910484398726755,515470411068,269.306797,-25.158935,VVV J175713.63-250932.16,0,1,19.441,0.158,4224,18.33,0.1,4224,16.674,0.043,4224,14.872,0.03,4224,13.858,0.027,4240,0.227731
208301904010238,269.31320775792,-25.029768048306,QSO,0.583,,,,,,,4.681699747726873,-0.23127437552157265,515450021721,269.313158,-25.029576,VVV J175715.15-250146.47,0,-2,18.133,0.044,0,17.553,0.046,0,16.889,0.039,0,16.24,0.082,16,,,0,0.709133
208301904010246,269.34984598311,-24.954374586817,GALAXY,0.628,,,,,,,4.76358388157678,-0.2222181340191224,515450683216,269.349647,-24.954426,VVV J175723.91-245715.93,0,-1,,,0,,,0,16.809,0.036,0,13.283,0.006,0,11.579,0.003,0,0.675338
208301904010274,269.10366350214,-25.16248952972,STAR,0.373,,,,,,,4.471648086806036,-0.13378788703014102,515471159966,269.103527,-25.162385,VVV J175624.84-250944.58,0,-1,,,0,,,0,13.399,0.003,4112,11.297,0.002,69648,9.356,0.001,69648,0.583908
208301904010276,269.2831491863,-25.181569108854,QSO,0.577,,,,,,,4.536713462173616,-0.28384651576438286,515470659257,269.28315,-25.181651,VVV J175707.95-251053.94,0,-2,,,0,18.081,0.08,4112,16.362,0.033,4112,14.881,0.03,4112,14.132,0.035,4112,0.293734
208301904010287,269.23575438158,-25.187617469231,QSO,0.39,,,STAR,1.0,,,4.509963500348469,-0.24977968176164897,515470050371,269.23589,-25.18749,VVV J175656.61-251114.96,0,1,17.82,0.037,4112,17.098,0.034,4112,16.145,0.026,4112,,,0,15.129,0.091,4112,0.636923
208301904010297,269.24656728754,-24.900851598739,QSO,0.619,,,,,,,4.762925069575816,-0.11434795783482261,515450626506,269.246531,-24.900881,VVV J175659.16-245403.17,0,-1,,,0,,,0,16.74,0.034,16,16.127,0.074,16,15.865,0.13,16,0.159578
208301904010300,269.02846698727,-25.058604544865,GALAXY,0.408,,,,,,,4.527193517663813,-0.02268877358766862,515470339734,269.028262,-25.058759,VVV J175606.78-250331.53,0,-1,13.931,0.003,16,13.828,0.003,16,13.453,0.003,16,13.157,0.006,16,12.994,0.012,16,0.869016
208301904010310,269.23653847832,-24.916154906049,QSO,0.461,,,,,,,4.745123573011423,-0.11415980259835493,515450728119,269.236376,-24.916306,VVV J175656.73-245458.70,0,-1,,,0,,,0,19.11,0.295,0,16.105,0.073,0,14.758,0.047,0,0.761252
208301904010311,269.0786260481,-25.049123195311,GALAXY,0.683,,,,,,,4.5582449496762525,-0.057191848471114075,515470918261,269.078818,-25.049336,VVV J175618.91-250257.61,0,1,,,0,,,0,17.084,0.062,16,16.227,0.101,16,,,0,0.990736
208301904010316,269.09191726748,-25.293032496048,QSO,0.476,,,,,,,4.353458677099726,-0.19023035051492826,515471030208,269.091722,-25.293145,VVV J175622.01-251735.32,0,-2,,,0,,,0,17.925,0.131,4096,17.431,0.308,4096,16.253,0.238,4096,0.753213
200017302010001,263.67709791502,-32.581688363897,STAR,0.851,,,,,,,355.6666102679134,0.04926277069983092,515596704639,263.677104,-32.581577,VVV J173442.50-323453.67,0,0,9.649,0.018,65552,9.064,0.043,65552,,,65552,,,0,,,0,0.401893
200017302010002,263.69967800534,-32.572655649827,QSO,0.537,,,STAR,1.0,,,355.68450889152575,0.03815984260368098,515596708159,263.699847,-32.572685,VVV J173447.96-323421.66,0,-1,12.195,0.001,16,12.052,0.001,16,11.703,0.001,16,11.616,0.001,16,11.146,0.002,16,0.522983
200017302010004,263.72095430164,-32.56606138266,QSO,0.517,,,STAR,1.0,,,355.6997611060089,0.026655346186024578,515596694276,263.720987,-32.566075,VVV J173453.03-323357.86,0,-1,12.236,0.001,16,12.077,0.001,16,11.717,0.001,16,11.216,0.001,65552,11.14,0.002,16,0.111305
200017302010006,263.5805642187,-32.672596051456,QSO,0.621,,,,,,,355.5461467432011,0.06830255120092778,515597105991,263.580409,-32.672575,VVV J173419.29-324021.26,0,-1,13.18,0.002,0,12.992,0.002,0,12.542,0.002,16,12.184,0.002,16,11.842,0.004,0,0.47747
200017302010007,263.64964202943,-32.567627230263,QSO,0.604,,,STAR,1.0,,,355.66589305989703,0.07632775527829651,515596628580,263.649589,-32.567625,VVV J173435.90-323403.44,0,-1,13.936,0.002,16,13.686,0.002,16,13.137,0.002,16,12.687,0.003,16,12.354,0.006,16,0.15985
200017302010009,263.64912142114,-32.596438767235,QSO,0.804,,,,,,,355.6414411585369,0.061083002669419705,515596625909,263.649188,-32.596589,VVV J173435.80-323547.71,0,-1,14.917,0.004,16,14.551,0.004,16,13.912,0.004,16,13.342,0.006,16,12.968,0.011,16,0.576169
200017302010013,263.7529076133,-32.572163438966,QSO,0.488,,,,,,,355.70920431874964,7.092352879226972E-4,515596627836,263.752755,-32.572153,VVV J173500.66-323419.74,0,-1,13.27,0.002,16,13.129,0.002,16,12.767,0.002,16,12.418,0.003,16,12.068,0.005,16,0.464604
200017302010014,263.73595746725,-32.572152045939,STAR,0.758,,,STAR,1.0,,,355.7014838369427,0.012727162765891708,515597042931,263.735872,-32.57222,VVV J173456.60-323419.99,0,-1,12.698,0.001,16,12.589,0.001,16,12.224,0.001,16,11.949,0.002,16,11.594,0.003,16,0.354638
200017302010015,263.70004775559,-32.588891422183,QSO,0.479,,,STAR,1.0,,,355.6710283557367,0.0291059708443024,515597112390,263.699792,-32.58893,VVV J173447.95-323520.14,0,-1,11.417,0.001,16,11.313,0.001,16,11.205,0.001,16,11.377,0.001,16,10.827,0.002,16,0.788542
200017302010016,263.63232336768,-32.556924797465,QSO,0.559,,,,,,,355.6669763545953,0.09439485732512534,515596615027,263.632014,-32.556881,VVV J173431.68-323324.77,0,-1,12.903,0.001,16,12.664,0.001,16,12.165,0.001,16,11.678,0.002,65552,11.465,0.003,16,0.953219
200017302010018,263.69851221147,-32.684998613595,STAR,0.821,,,STAR,1.0,,,355.5895320651316,-0.021851064013015252,515597114702,263.698445,-32.685157,VVV J173447.62-324106.56,0,-1,11.684,0.001,16,11.25,0.001,65552,11.423,0.001,16,11.505,0.001,16,11.204,0.002,16,0.605782
200017302010019,263.71313683945,-32.588334342232,STAR,0.522,,,STAR,1.0,,,355.67746814729804,0.02013582460325317,515596956021,263.712946,-32.588137,VVV J173451.10-323517.29,0,-1,12.999,0.001,16,12.838,0.002,16,12.407,0.001,16,12.036,0.002,16,11.671,0.004,16,0.916126
200017302010020,263.69627155652,-32.635156161254,QSO,0.531,,,STAR,1.0,,,355.630411937053,0.006726280393115763,515597115715,263.696216,-32.635092,VVV J173447.09-323806.32,0,-1,14.526,0.003,16,14.199,0.003,16,13.634,0.003,16,13.05,0.005,16,12.734,0.008,16,0.286292
