srcid,sc_ra,sc_dec,Class_x,Px,Class_xo,Pxo,Class_xi,Pxi,Class_xio,Pxio,GAL_LONG,GAL_LAT,srcid_x,RAJ2000,DEJ2000,iauname,PriOrSec,mClass,Zmag3,e_Zmag3,Zperrbits,Ymag3,e_Ymag3,Yperrbits,Jmag3,e_Jmag3,Jperrbits,Hmag3,e_Hmag3,Hperrbits,Ksmag3,e_Ksmag3,Ksperrbits,angDist
205031701010076,271.135127208596,-21.4921400799469,GALAXY,0.58,,,,,,,8.58358014518251,0.06952363742595742,515417883089,271.135087,-21.492139,VVV J180432.42-212931.69,0,-1,,,0,,,0,17.313,0.063,0,15.332,0.037,0,14.368,0.033,0,0.135062
205031701010114,270.808061577931,-21.6554347821505,GALAXY,0.525,,,,,,,8.291887656237169,0.25415926713552,515418107465,270.80804,-21.655426,VVV J180313.92-213919.53,0,1,,,0,,,0,,,0,16.362,0.093,16,15.751,0.12,16,0.077967
205031701010163,271.08141313731,-21.601152028193,QSO,0.536,,,STAR,1.0,,,8.464079103666032,0.05956513774940531,515417273025,271.081442,-21.601124,VVV J180419.54-213604.04,0,-1,16.235,0.009,16,15.534,0.008,16,14.749,0.007,16,13.888,0.01,16,13.59,0.016,16,0.140522
205031701015217,270.935644330692,-21.7157383081411,QSO,0.475,,,STAR,1.0,,,8.297718810515411,0.12127826403117799,515417010212,270.935673,-21.715693,VVV J180344.56-214256.49,0,-1,16.35,0.01,16,15.388,0.007,16,14.316,0.005,16,13.208,0.005,16,12.676,0.007,16,0.189754
205031701015285,271.12701865113,-21.611871599839,GALAXY,0.551,,,,,,,8.475545558518629,0.017359964088904528,515417863127,271.127045,-21.611912,VVV J180430.49-213642.88,0,-2,,,0,,,0,18.024,0.12,16,,,0,16.77,0.302,0,0.17122
205031702010011,270.81118853396,-21.624255533665,GALAXY,0.775,,,,,,,8.320457075992286,0.2669810773996655,515417586750,270.811238,-21.62425,VVV J180314.69-213727.29,0,-1,,,0,19.298,0.206,0,17.986,0.113,0,16.588,0.115,0,16.149,0.173,0,0.167415
205031702010179,271.0394110119,-21.723090081526,QSO,0.515,,,,,,,8.3386837221855,0.033706081792970126,515417081758,271.039425,-21.7231,VVV J180409.46-214323.16,0,1,13.729,0.002,16,13.581,0.002,16,13.311,0.002,16,12.863,0.004,16,12.688,0.007,16,0.058001
205038501010055,270.18996632148,-24.114272669263,GALAXY,0.539,,,,,,,5.8728686640735095,-0.4659222407024828,515462397626,270.190008,-24.114295,VVV J180045.60-240651.46,0,-2,,,0,,,0,,,0,16.931,0.171,0,15.787,0.121,0,0.159435
205110005015014,266.906989050565,-29.1358639856069,STAR,0.741,,,STAR,1.0,,,0.057227706473278094,-0.4787882755338826,515543599626,266.906945,-29.135827,VVV J174737.66-290808.97,0,-1,15.374,0.006,0,14.895,0.007,0,14.209,0.007,16,13.571,0.015,16,13.161,0.022,16,0.191337
205110103010017,267.15520162883,-27.309033762591,QSO,0.49,,,,,,,1.7344337360567996,0.2776258102683154,515492086947,267.155176,-27.308987,VVV J174837.24-271832.35,0,-1,,,0,,,0,,,0,15.747,0.057,16,14.53,0.049,16,0.188646
206012703010007,274.39172871182,-25.22036106288,QSO,0.55,,,,,,,6.749144949169868,-4.343425600882959,515465973458,274.391703,-25.220388,VVV J181734.00-251313.39,0,-1,16.458,0.027,16,16.213,0.03,0,15.85,0.033,0,15.495,0.043,0,15.365,0.058,0,0.127505
206012703010017,274.33412580068,-25.135402016511,GALAXY,0.969,,,,,,,6.799784011891966,-4.257485535889131,515466119875,274.334087,-25.135439,VVV J181720.18-250807.58,0,-1,18.776,0.223,0,18.375,0.218,0,17.864,0.208,0,17.424,0.257,0,,,0,0.183327
206038502010035,267.690585285584,-28.8350474697781,GALAXY,0.67,,,STAR,0.999,,,0.6679336481807633,-0.9117048266858904,515522676739,267.690555,-28.835055,VVV J175045.73-285006.19,0,-1,17.306,0.042,16,15.972,0.026,16,14.544,0.017,16,13.169,0.016,16,12.755,0.019,16,0.098662
206509101010001,263.86165984042,-25.528683926911,GALAXY,0.372,,,STAR,1.0,,,1.6941193641600525,3.7223846594624885,515484743176,263.861664,-25.528694,VVV J173526.79-253143.30,515396075579,-1,,,0,11.883,0.001,16,10.92,0.001,65552,9.951,0.001,65552,9.342,0.001,65552,0.040801
206514501010081,268.53931316442,-27.853195581884,QSO,0.757,,,STAR,1.0,,,1.8934498026093913,-1.0549916340110237,515500343150,268.539329,-27.853244,VVV J175409.43-275111.67,0,-1,15.368,0.005,16,14.886,0.005,16,14.401,0.008,16,14.113,0.021,0,13.831,0.031,0,0.18039
206531101010012,268.11348614008,-22.312808231988,QSO,0.609,,,,,,,6.472440559156539,2.088931789645069,515418875419,268.113436,-22.312793,VVV J175227.22-221846.05,0,-1,16.248,0.018,16,15.755,0.02,16,15.192,0.02,16,14.499,0.022,16,14.294,0.027,16,0.176417
206531101015031,267.95828789284,-22.29674542647,QSO,0.764,,,,,,,6.413194049777796,2.2207262165627624,515419183012,267.958315,-22.29677,VVV J175149.99-221748.37,0,1,18.122,0.093,16,17.755,0.12,16,17.311,0.143,16,,,0,,,0,0.127038
206535503010058,275.34370410666,-27.317256287063,QSO,0.603,,,STAR,0.729,,,5.284613037125141,-6.075060465609798,515501404861,275.343742,-27.317266,VVV J182122.49-271902.15,0,-1,18.147,0.09,0,17.839,0.092,0,17.757,0.116,0,17.515,0.185,0,17.417,0.307,0,0.124571
206535503010076,275.42759844285,-27.638905588458,STAR,0.397,,,,,,,5.031935993873552,-6.2892867200841485,515501504107,275.427621,-27.63895,VVV J182142.62-273820.22,0,-1,16.476,0.02,0,16.18,0.021,0,15.864,0.021,0,15.326,0.025,0,15.153,0.039,0,0.175672
206535503010173,275.43440932865,-27.536491475633,GALAXY,0.503,,,STAR,1.0,,,5.126203422253299,-6.247517330632173,515502356995,275.434382,-27.53645,VVV J182144.25-273211.22,0,1,18.191,0.092,16,17.931,0.096,16,17.655,0.106,16,,,0,16.958,0.202,0,0.171277
206535503015176,275.44123125671,-27.367004925685,STAR,0.542,,,STAR,1.0,,,5.280355677280715,-6.174870309943198,515502088547,275.441244,-27.366975,VVV J182145.89-272201.11,0,-1,11.657,0.001,16,11.442,0.001,16,,,0,11.462,0.001,16,10.872,0.001,16,0.113861
206556701010023,267.526239085445,-28.210503565842,GALAXY,0.729,,,,,,,1.130270789901489,-0.46765280877819665,515524141625,267.52623,-28.210541,VVV J175006.29-281237.94,0,-1,,,0,,,0,,,0,14.557,0.056,16,13.53,0.037,16,0.138792
206556701010041,267.393548250495,-28.0499156159355,GALAXY,0.744,,,STAR,1.0,,,1.2079702935268088,-0.2847743112199703,515511598570,267.393554,-28.049952,VVV J174934.45-280259.82,0,-1,18.347,0.058,0,15.88,0.012,0,13.395,0.003,16,11.725,0.002,16,10.754,0.002,16,0.132871
206556701010163,267.56108270985,-28.067944323872,GALAXY,0.733,,,,,,,1.268409770126367,-0.420898682153232,515523304920,267.561097,-28.067966,VVV J175014.66-280404.67,515396075605,-1,19.097,0.211,8388736,15.824,0.023,8388736,13.041,0.005,8388752,11.413,0.003,8388752,9.976,0.003,8454288,0.090607
206798104010012,268.382582576067,-26.3450829697833,QSO,0.581,,,,,,,3.1229596045966708,-0.17047067235412722,515490913017,268.382578,-26.345107,VVV J175331.81-262042.38,0,-1,13.909,0.002,4096,13.359,0.002,4096,12.613,0.002,4112,11.844,0.002,69632,11.433,0.003,4112,0.088775
206799805015031,277.349274648802,-23.9191131088173,QSO,0.614,,,STAR,0.998,,,9.155343281978665,-6.12840927264509,515440076334,277.349234,-23.919101,VVV J182923.81-235508.76,0,-2,,,0,,,0,18.126,0.094,16,,,0,,,0,0.139167
206908101010045,271.06155865861,-20.981303264698,GALAXY,0.582,,,,,,,8.995031077391973,0.37995489114623093,515406790816,271.061595,-20.981296,VVV J180414.78-205852.66,0,1,,,0,,,0,16.721,0.033,16,15.016,0.022,16,14.205,0.025,16,0.126092
206917601010055,266.12791859449,-27.053270063989,GALAXY,0.717,,,,,,,1.478516627009383,1.1914223670414323,515504108058,266.127901,-27.053287,VVV J174430.69-270311.83,0,-1,15.968,0.014,16,15.003,0.012,16,13.859,0.01,16,12.721,0.009,16,12.161,0.009,16,0.08195
206917601010065,266.184460833,-27.084458413724,GALAXY,0.659,,,,,,,1.4782344909652354,1.1321972337142852,515504481111,266.184463,-27.084428,VVV J174444.27-270503.94,0,-1,16.941,0.033,16,16.666,0.054,16,16.244,0.084,16,,,0,,,0,0.109842
206917601010113,266.43535692586,-27.315146220571,GALAXY,0.678,,,,,,,1.397766110158989,0.821488283955324,515505267905,266.435388,-27.315099,VVV J174544.49-271854.35,0,-1,,,0,,,0,,,0,15.654,0.138,4112,15.169,0.141,4112,0.196702
206917601010147,266.10183224469,-27.018321450146,GALAXY,0.485,,,,,,,1.4961640612825744,1.2295013716587981,515504371274,266.101794,-27.018307,VVV J174424.43-270105.90,0,-1,16.692,0.027,144,15.785,0.025,144,14.684,0.021,144,13.643,0.022,144,13.17,0.022,144,0.132946
206917601010366,266.42659375611,-27.158142029654,GALAXY,0.496,,,,,,,1.5277664356282035,0.9098896443984519,515504486539,266.426611,-27.158105,VVV J174542.38-270929.17,0,-1,15.464,0.009,4112,14.344,0.007,4112,13.054,0.005,4112,11.834,0.004,4112,11.281,0.004,4112,0.144194
206917601010386,266.25660143549,-27.27911454799,GALAXY,0.527,,,,,,,1.3457029804089768,0.9758303698730623,515505226020,266.256647,-27.279091,VVV J174501.59-271644.72,0,-2,,,0,,,0,17.805,0.363,4096,16.124,0.213,4096,16.224,0.373,4096,0.168617
206919901010313,269.6301917365,-24.282467583148,GALAXY,0.707,,,,,,,5.472870435777982,-0.10676334280143164,515449885711,269.630225,-24.282467,VVV J175831.25-241656.88,0,-1,14.087,0.003,16,13.235,0.002,16,12.291,0.001,16,11.7,0.002,16,,,0,0.10761
206919901010364,269.69891232507,-24.341207076232,GALAXY,0.683,,,,,,,5.4532351359246,-0.19035067285126803,515450521802,269.698897,-24.341161,VVV J175847.73-242028.17,0,-1,,,0,,,0,17.963,0.102,16,16.415,0.095,0,15.745,0.114,0,0.173124
206919901015290,269.91435171996,-24.165013029157,GALAXY,0.716,,,,,,,5.703877449761921,-0.2728515842434408,515450812605,269.914352,-24.165012,VVV J175939.44-240954.04,0,-1,,,0,,,0,17.509,0.069,4112,15.904,0.06,4112,15.056,0.063,4112,0.002989
206946404010024,266.56300396864,-28.827032008876,GALAXY,0.668,,,,,,,0.16520947515627157,-0.06133905708880936,515534547855,266.562961,-28.827012,VVV J174615.11-284937.24,0,-2,20.1,0.226,0,16.815,0.024,16,13.275,0.002,16,11.471,0.002,16,,,0,0.153577
206946404010125,266.558443423112,-28.990012098348,GALAXY,0.741,,,STAR,1.0,,,0.02391243048055269,-0.14266346633503119,515535179948,266.558453,-28.990034,VVV J174614.02-285924.12,0,-1,,,0,,,0,18.28,0.124,4096,14.308,0.019,4096,12.103,0.009,4112,0.085985
206946405010116,266.644811404896,-28.5558481441933,GALAXY,0.492,,,STAR,1.0,,,0.43419946995075903,0.018253625889297756,515511495062,266.644764,-28.555827,VVV J174634.74-283320.97,0,1,16.551,0.013,16,16.22,0.015,16,15.645,0.015,16,15.066,0.037,16,,,0,0.169018
206946406010042,267.01793761139,-28.515590677683,QSO,0.52,,,,,,,0.6384292670896489,-0.24129007885110323,515513099512,267.017886,-28.515582,VVV J174804.29-283056.09,0,-1,,,0,,,0,,,0,,,0,15.084,0.106,0,0.167263
206946406010150,266.794939810129,-28.5107251846058,GALAXY,0.729,,,STAR,1.0,,,0.5411987133926344,-0.07109519218333145,515512863191,266.794932,-28.510722,VVV J174710.78-283038.59,0,-1,,,0,,,0,,,0,16.451,0.13,0,13.271,0.02,16,0.026993
206946407010100,267.05998461985,-28.074659284777,GALAXY,0.474,,,,,,,1.0351138093946788,-0.045244919799219005,515512646433,267.059971,-28.074619,VVV J174814.39-280428.62,0,-1,,,0,,,0,,,0,15.429,0.051,16,13.404,0.022,0,0.151768
206946408010002,267.250348874879,-28.0157896843628,QSO,0.478,,,,,,,1.1721954292008132,-0.1588320375766649,515512672551,267.250373,-28.015821,VVV J174900.08-280056.95,0,-2,,,0,,,0,,,0,13.661,0.01,0,12.324,0.008,0,0.137024
206946408010050,267.02816492647,-27.881681713878,GALAXY,0.517,,,,,,,1.1858464856083375,0.0784873239194521,515511458605,267.028211,-27.881688,VVV J174806.77-275254.07,0,-1,15.595,0.007,16,14.813,0.005,16,13.895,0.004,16,13.027,0.006,16,12.56,0.01,16,0.147645
206946408010098,267.17943295176,-27.746242762274,GALAXY,0.537,,,STAR,1.0,,,1.3709018186850284,0.033783316084237305,515511819595,267.179428,-27.746233,VVV J174843.06-274446.44,0,1,,,0,17.011,0.029,16,16.42,0.031,16,15.6,0.059,16,14.887,0.087,16,0.037395
206946408010118,267.31409150976,-27.794173666001,GALAXY,0.481,,,,,,,1.3911875272990761,-0.09303289779879911,515513066164,267.314063,-27.794214,VVV J174915.37-274739.17,0,-1,,,0,,,0,,,0,,,0,14.315,0.051,4112,0.172246
206946415010132,267.08161167531,-28.182316190139,GALAXY,0.539,,,STAR,1.0,,,0.9527622733847091,-0.11716165979910241,515513033417,267.081572,-28.182348,VVV J174819.57-281056.45,0,-1,,,0,,,0,,,0,,,0,15.472,0.149,16,0.171433
206946416010045,267.27774547989,-27.706731756353,QSO,0.489,,,,,,,1.449599934568787,-0.02044701125806949,515511575763,267.277697,-27.706719,VVV J174906.64-274224.18,0,-1,14.439,0.003,0,14.154,0.003,16,13.653,0.003,16,,,0,,,0,0.160443
206946416010090,267.21822031543,-27.691547175305,GALAXY,0.473,,,,,,,1.435470042131467,0.03254910929125074,515512239392,267.218234,-27.691518,VVV J174852.37-274129.46,0,-1,,,0,,,0,17.541,0.084,16,15.397,0.049,16,14.314,0.051,16,0.114644
206946416010184,267.1216526169,-27.74995920798,GALAXY,0.433,,,,,,,1.3413451429332375,0.07567702713125883,515511354527,267.121702,-27.749959,VVV J174829.20-274459.85,0,1,19.808,0.213,0,18.703,0.128,16,17.085,0.056,16,,,0,,,0,0.157866
207019815010064,276.38962680561,-24.872949573376,GALAXY,0.573,,,,,,,7.901114944492306,-5.785707897303184,515451513085,276.389633,-24.872938,VVV J182533.51-245222.57,0,-1,17.754,0.062,0,17.326,0.055,0,16.75,0.051,0,15.949,0.048,0,15.92,0.08,0,0.044628
207202802010001,267.16244421182,-23.588969254274,GALAXY,0.625,,,GALAXY,0.999,,,4.926860227468147,2.188909183431847,515435637763,267.16242,-23.588989,VVV J174838.98-233520.35,0,-1,,,0,,,0,16.869,0.123,16,15.758,0.087,16,14.423,0.035,16,0.106318
207202802010011,267.02247890379,-23.537979127606,STAR,0.842,,,STAR,1.0,,,4.904473164234518,2.325141022025285,515434533578,267.02248,-23.53793,VVV J174805.39-233216.54,0,-1,10.744,0.001,65552,10.513,0.001,65552,10.051,0.001,65552,9.457,0.001,65552,9.198,0.001,65552,0.17648
207202802010055,267.15603134439,-23.522460398407,GALAXY,0.49,,,,,,,4.980901225517574,2.2281761204103514,515435134131,267.156001,-23.522426,VVV J174837.44-233120.73,0,1,18.163,0.167,0,17.593,0.155,0,16.721,0.108,0,15.794,0.09,0,15.501,0.093,0,0.158861
207205404010048,271.030963356001,-24.5772766682796,GALAXY,0.962,,,,,,,5.848123216327028,-1.3608146632359346,515462104156,271.03094,-24.577234,VVV J180407.42-243438.04,0,-1,,,0,,,0,18.509,0.221,4096,17.467,0.279,4096,,,0,0.171997
207205404010257,271.082511625368,-24.578408276293,GALAXY,0.707,,,,,,,5.870138444070428,-1.4022202686283454,515461745038,271.082529,-24.57845,VVV J180419.80-243442.42,0,-1,,,0,18.958,0.164,4224,17.392,0.08,4112,16.397,0.105,4096,15.894,0.134,4096,0.161762
207205404010331,270.9635601165,-24.554554815654,GALAXY,0.596,,,,,,,5.8378229225198925,-1.2962530973448443,515462487866,270.963529,-24.554591,VVV J180351.24-243316.52,0,1,,,0,,,0,,,0,,,0,15.867,0.131,4096,0.163114
207205404010404,270.82612090089,-24.516564351625,GALAXY,0.683,,,,,,,5.809443853995117,-1.1686971608562435,515462058397,270.826125,-24.516521,VVV J180318.27-243059.47,0,1,,,0,,,0,17.187,0.066,16,15.545,0.048,16,14.71,0.045,16,0.156993
207205405010161,270.76756150384,-24.43096003498,GALAXY,0.696,,,,,,,5.857740998183536,-1.0801700536885257,515460950212,270.767505,-24.430958,VVV J180304.20-242551.44,0,-1,15.812,0.006,0,14.935,0.006,0,14.046,0.004,16,13.402,0.007,16,12.972,0.009,16,0.184721
207205405010538,271.170220760577,-24.3334050083266,QSO,0.73,,,,,,,6.122899692958408,-1.351726302779095,515441055865,271.170272,-24.333397,VVV J180440.86-242000.22,0,-1,15.355,0.005,0,14.811,0.005,16,14.081,0.004,16,13.329,0.006,16,13.008,0.009,16,0.170281
207205406010270,270.89517838603,-24.48690057887,GALAXY,0.677,,,,,,,5.86618681485754,-1.2088253637693915,515461434285,270.895147,-24.4869,VVV J180334.83-242912.83,0,-1,16.486,0.01,4224,15.707,0.01,4224,14.713,0.008,4096,13.902,0.011,4112,13.496,0.015,4112,0.102286
207205406015311,271.05185693507,-24.496703639693,GALAXY,0.501,,,,,,,5.9276791525570225,-1.337844420186187,515461670272,271.051893,-24.496661,VVV J180412.45-242947.98,0,-1,,,0,18.896,0.152,4096,16.477,0.035,4112,14.387,0.017,4112,13.376,0.014,4112,0.192025
207234103010016,266.24535274271,-28.824770138439,GALAXY,0.726,,,,,,,0.022140726550819438,0.1773703031809372,515535849686,266.245326,-28.8248,VVV J174458.87-284929.28,0,-2,,,0,,,0,,,0,16.864,0.201,0,14.851,0.106,0,0.137097
207234103010061,266.304194619488,-28.8339736769123,GALAXY,0.552,,,,,,,0.041197284212910204,0.12859680878885532,515535569150,266.304193,-28.833963,VVV J174513.00-285002.26,0,-1,,,0,,,0,16.222,0.02,0,12.949,0.006,16,11.223,0.004,16,0.038754
207441702010011,266.92493767405,-24.601535632932,QSO,0.616,,,,,,,3.9468660307191135,1.8525990776318804,515454039116,266.924936,-24.601576,VVV J174741.98-243605.67,0,-1,12.779,0.002,16,12.506,0.002,16,12.145,0.002,16,11.815,0.003,16,11.436,0.003,16,0.147013
207441702010060,266.88775721725,-24.633761024262,GALAXY,0.523,,,STAR,1.0,,,3.9017869106335015,1.8648871729751129,515454405903,266.887745,-24.633737,VVV J174733.05-243801.45,0,-1,14.858,0.008,16,14.62,0.01,16,14.16,0.011,0,13.613,0.013,0,13.451,0.016,0,0.096343
207446001010028,268.75881286588,-26.292635267168,GALAXY,0.453,,,,,,,3.3388739205814577,-0.4347762597416006,515481629654,268.758838,-26.292621,VVV J175502.12-261733.43,515396075577,-1,15.175,0.004,8388752,14.76,0.005,8388752,14.2,0.006,8388752,13.782,0.013,8388752,13.659,0.023,8388752,0.096014
207446001010040,268.52118546266,-26.409572186738,QSO,0.466,,,,,,,3.1303125092898583,-0.3101976498282789,515490689624,268.521181,-26.409579,VVV J175405.08-262434.48,515396075583,-1,13.802,0.002,4240,13.424,0.002,4240,,,0,12.555,0.003,4240,12.318,0.007,4240,0.028317
207446001010170,268.74232320433,-26.446230898327,GALAXY,0.753,,,STAR,1.0,,,3.198830642757239,-0.49957650582060037,515482866451,268.742328,-26.44626,VVV J175458.15-262646.53,0,-1,,,0,,,0,17.523,0.118,16,15.379,0.055,16,14.327,0.04,16,0.106475
207450607010006,270.501256475942,-20.4615268422692,GALAXY,0.534,,,,,,,9.189388631793172,1.0920169996126428,515403696654,270.501287,-20.461544,VVV J180200.30-202741.55,0,1,,,0,,,0,17.842,0.134,0,16.697,0.123,0,16.219,0.144,0,0.120552
207483913015081,267.46043615874,-20.316346692007,QSO,0.769,,,,,,,7.882150418691878,3.6296180660796282,515405001635,267.460442,-20.316343,VVV J174950.50-201858.83,0,-1,15.953,0.01,16,15.388,0.01,16,14.662,0.008,16,13.852,0.008,16,13.561,0.01,16,0.023747
207631001010001,272.63982953556,-26.032968310319,STAR,0.759,,,,,,,5.280798241426494,-3.3389624727266938,515478057046,272.639868,-26.032933,VVV J181033.56-260158.55,0,0,,,0,12.937,0.003,144,8.104,0.003,65680,,,144,11.387,0.002,144,0.178962
207631801010002,268.63384888321,-29.473420910648,STAR,0.818,,,,,,,0.5369378508268812,-1.945600392557874,515533398320,268.633796,-29.473443,VVV J175432.11-292824.39,0,-1,10.024,0.001,65552,9.804,0.001,65552,9.221,0.001,65552,8.719,0.002,65552,8.651,0.002,65552,0.184057
207631801015014,268.45857091313,-29.445862435191,GALAXY,0.547,,,STAR,1.0,,,0.48353943066588967,-1.7999898187072245,515533169867,268.458602,-29.445814,VVV J175350.06-292644.93,0,-1,11.513,0.001,16,11.056,0.001,65552,11.403,0.002,16,11.152,0.003,16,10.698,0.003,16,0.198988
207641901010001,266.369883402794,-28.1561501283102,QSO,0.558,,,,,,,0.6496651150275519,0.4328240732888769,515511311459,266.369833,-28.156163,VVV J174528.75-280922.18,0,-1,15.909,0.008,0,15.436,0.008,16,15.104,0.01,16,,,0,13.994,0.038,0,0.168044
207641905010046,266.07402562688,-28.421844279972,QSO,0.498,,,,,,,0.28700730285689185,0.5162129873280198,515511655742,266.074037,-28.421799,VVV J174417.76-282518.47,0,-1,11.123,0.001,16,10.902,0.001,16,,,0,,,0,12.66,0.012,144,0.168438
207641909010007,265.66882622559,-28.240463659983,QSO,0.564,,,,,,,0.25421933179660083,0.9150026813033609,515504734861,265.668817,-28.24044,VVV J174240.51-281425.58,0,-1,13.305,0.002,16,13.168,0.003,16,12.772,0.004,16,12.278,0.006,16,12.127,0.009,16,0.089144
207641909010010,265.847614791369,-28.2205145201628,STAR,0.631,,,STAR,1.0,,,0.35399508872264657,0.7914787835075016,515504127770,265.847615,-28.22056,VVV J174323.42-281314.01,0,-1,9.431,0.001,65552,9.467,0.001,65552,9.327,0.001,65552,,,0,,,0,0.16492
207641909010065,265.67729277811,-28.273214682026,GALAXY,0.52,,,,,,,0.23029066637619247,0.8914271233228981,515504166223,265.67735,-28.27321,VVV J174242.56-281623.55,515396075592,-1,14.833,0.006,144,12.881,0.002,128,10.683,0.001,65680,8.907,0.002,65680,7.995,0.002,65680,0.182349
207641913010002,265.27035881011,-28.250952357153,STAR,0.92,,,STAR,1.0,,,0.060056331525594815,1.2076440240210204,515526354254,265.270405,-28.250974,VVV J174104.89-281503.50,0,-1,9.795,0.001,65552,11.028,0.001,16,11.085,0.001,16,9.356,0.002,65552,10.562,0.002,16,0.166976
207641913010064,265.39726549539,-28.217028079525,QSO,0.436,,,,,,,0.14797609295657985,1.1306690132981227,515526962587,265.397273,-28.217025,VVV J174135.34-281301.29,0,-1,16.49,0.02,16,15.524,0.018,16,14.375,0.015,16,13.134,0.013,16,12.621,0.014,16,0.025697
207827701010053,271.27731082093,-29.727614885405,QSO,0.628,,,STAR,0.993,,,1.4559404189743195,-4.068137864705095,515551701819,271.277273,-29.727598,VVV J180506.54-294339.35,0,-1,16.136,0.033,16,15.779,0.032,16,15.246,0.029,16,14.661,0.03,16,14.462,0.033,16,0.134863
207827701010098,271.2994545451,-29.749803146138,GALAXY,0.735,,,,,,,1.4458586660159998,-4.095721954665288,515552239304,271.299483,-29.749788,VVV J180511.87-294459.23,0,-1,,,0,18.517,0.384,0,,,0,17.517,0.41,0,,,0,0.104241
207831601010129,267.30974268801,-28.042151024745,GALAXY,0.677,,,,,,,1.1765871808896518,-0.21734936476941483,515511997775,267.309764,-28.042151,VVV J174914.34-280231.74,0,-1,,,0,,,0,17.399,0.073,0,15.254,0.042,16,13.949,0.036,16,0.069073
207831601010156,267.17338757516,-27.925777615539,GALAXY,0.61,,,,,,,1.2143103030836646,-0.054196479692851574,515512258085,267.173327,-27.925774,VVV J174841.59-275532.78,0,-2,,,0,,,0,17.567,0.083,16,16.46,0.129,0,16.137,0.273,0,0.193069
207841004010008,263.96594994633,-27.06757194362,STAR,0.663,,,,,,,0.44481990171242575,2.8161414844046795,515493980221,263.96593,-27.06755,VVV J173551.82-270403.17,515396075585,1,,,0,9.28,0.001,65552,8.279,0.002,65680,,,0,,,0,0.102526
207841005010013,270.93002595433,-28.686054933541,STAR,0.683,,,,,,,2.219165435913127,-3.2957194887183983,515519236881,270.930014,-28.686031,VVV J180343.20-284109.71,515396075602,-1,15.054,0.021,0,14.6,0.019,0,13.982,0.014,0,13.369,0.014,0,13.118,0.014,0,0.095652
207848601010173,267.38079175571,-28.087204328576,GALAXY,0.583,,,STAR,1.0,,,1.1701990912549225,-0.2942885915244094,515512071782,267.380791,-28.087252,VVV J174931.38-280514.10,0,-1,,,0,,,0,18.24,0.156,0,16.022,0.083,16,14.572,0.065,16,0.172083
208016801010021,265.56073577484,-27.978817056095,QSO,0.676,,,STAR,1.0,,,0.42647129762818214,1.1338350083877518,515504863689,265.560731,-27.978801,VVV J174214.57-275843.68,0,-1,11.843,0.001,16,11.406,0.001,65552,10.765,0.001,65552,9.893,0.002,65552,9.827,0.002,65552,0.058488
208016801010037,265.65507500236,-27.930870642952,GALAXY,0.504,,,,,,,0.5111298157490501,1.0882430982967408,515504001347,265.655103,-27.930864,VVV J174237.22-275551.11,0,-1,16.863,0.029,16,15.715,0.023,16,14.411,0.016,16,13.032,0.012,16,12.456,0.012,16,0.093536
208016801010061,265.57131432328,-27.895765451264,QSO,0.472,,,,,,,0.501998676617059,1.1696516483363182,515504002224,265.571316,-27.89581,VVV J174217.11-275344.91,0,-1,17.661,0.059,16,16.495,0.046,16,15.228,0.033,16,13.93,0.028,16,13.397,0.027,16,0.162187
208016801010078,265.68220313267,-27.871849949624,GALAXY,0.713,,,,,,,0.5739460368152988,1.0989100395119962,515504144632,265.682183,-27.871849,VVV J174243.72-275218.65,0,-1,13.666,0.002,16,12.154,0.001,16,10.456,0.001,65552,8.753,0.002,65552,8.078,0.001,65552,0.064852
208016803010035,266.26678532368,-27.753759878199,QSO,0.773,,,STAR,1.0,,,0.9455003315580284,0.7204033557150579,515505115195,266.266813,-27.753725,VVV J174504.03-274513.41,515396075592,-1,,,0,,,0,16.29,0.09,16,14.624,0.053,16,13.827,0.041,16,0.154158
208016812010033,267.10036338371,-29.207973671815,GALAXY,0.697,,,,,,,0.08273360271942644,-0.6606085074123096,515543459713,267.100374,-29.207924,VVV J174824.08-291228.52,0,-1,18.477,0.076,0,17.656,0.071,0,16.725,0.065,0,15.97,0.136,0,15.432,0.169,0,0.181323
208016812010050,267.23458786726,-29.112704316134,GALAXY,0.698,,,,,,,0.2248033407775498,-0.7119327018939209,515524014200,267.234598,-29.112752,VVV J174856.30-290645.90,515396075605,-1,,,0,,,0,,,0,15.386,0.119,16,14.78,0.121,16,0.173357
208016813010051,267.56352131403,-28.570179671019,QSO,0.673,,,STAR,1.0,,,0.8383231271469506,-0.6802976594030202,515523966511,267.563542,-28.570169,VVV J175015.25-283412.60,0,-1,,,0,,,0,,,0,13.98,0.033,16,13.56,0.036,16,0.07706
208016814010027,267.6652932455,-29.46248608459,QSO,0.629,,,,,,,0.11751407137452499,-1.2138808554460137,515543759950,267.665285,-29.462539,VVV J175039.66-292745.14,0,-1,13.973,0.003,4112,13.627,0.003,4112,13.057,0.003,4112,12.461,0.005,4096,12.119,0.008,4096,0.193725
208016814010038,267.57529201192,-29.454954659979,QSO,0.487,,,,,,,0.08383810300859386,-1.1427176380849693,515544194333,267.575284,-29.454979,VVV J175018.06-292717.92,0,1,,,0,15.5,0.011,16,14.64,0.01,16,13.723,0.017,16,13.78,0.037,16,0.092219
